chrom:start-end:strand	nb_ccr	gene_id	biotype
14:48129172-48143955:+	21	ENSSSCG00000010029	c
14:48134654-48143955:+	41	ENSSSCG00000010029	c
14:48137095-48143955:+	10	ENSSSCG00000010029	c
14:48170509-48171856:-	51	ENSSSCG00000010030	c
14:48171343-48171856:-	7	ENSSSCG00000010030	c
14:48456453-48458261:+	5	ENSSSCG00000010034	c
14:48490073-48492803:+	5	ENSSSCG00000010034	c
14:48659143-48661423:+	12	ENSSSCG00000010036	c
14:48676291-48678419:+	19	ENSSSCG00000010036	c
14:49081806-49098029:+	12	ENSSSCG00000024860	c
14:49380313-49380521:+	36	ENSSSCG00000010053	c
14:49380313-49424492:+	10	ENSSSCG00000010053	c
14:49391879-49403235:+	6	ENSSSCG00000010053	c
14:49391879-49393714:+	7	ENSSSCG00000010053	c
14:49399052-49424492:+	12	ENSSSCG00000010053	c
14:49399052-49418490:+	5	ENSSSCG00000010053	c
14:49421562-49424492:+	14	ENSSSCG00000010053	c
14:49719978-49729824:-	50	ENSSSCG00000010062	c
14:49766537-49771912:-	5	ENSSSCG00000010062	c
14:49773052-49779027:-	5	ENSSSCG00000010062	c
14:49795966-49797877:-	54	ENSSSCG00000035836	c
14:49893787-49896280:-	56	ENSSSCG00000010070	c
14:49893787-49901871:-	7	ENSSSCG00000010070	c
14:50054093-50054866:+	7	ENSSSCG00000010079	c
14:50139932-50158793:+	11	ENSSSCG00000010081	c
14:50150178-50151644:+	11	ENSSSCG00000010081	c
14:50150178-50158793:+	43	ENSSSCG00000010081	c
14:50453586-50466908:-	10	ENSSSCG00000010092	c
14:50457841-50466908:-	64	ENSSSCG00000010092	c
14:50462713-50466908:-	75	ENSSSCG00000010092	c
14:50541081-50541547:+	25	ENSSSCG00000010095	c
14:50843756-50844327:-	9	ENSSSCG00000036280	c
14:50953776-50954138:-	26	ENSSSCG00000010114	c
14:51060849-51075248:-	5	ENSSSCG00000010118	c
14:51060849-51062372:-	5	ENSSSCG00000010118	c
14:51320603-51321240:-	5	ENSSSCG00000010130	c
14:51495516-51499528:+	5	ENSSSCG00000038308	c
14:53771161-53783071:-	6	ENSSSCG00000010142	c
14:53930628-53931884:-	14	ENSSSCG00000010142	c
14:53930628-53977601:-	5	ENSSSCG00000010142	c
14:54029859-54071410:-	5	ENSSSCG00000010142	c
14:54070550-54085500:-	11	ENSSSCG00000010142	c
14:54582073-54583366:-	8	ENSSSCG00000010143	c
14:54611058-54615986:-	6	ENSSSCG00000010143	c
14:54846113-54850332:+	19	ENSSSCG00000010145	c
14:54849916-54852877:+	6	ENSSSCG00000010145	c
14:55065405-55077074:+	17	ENSSSCG00000010148	c
14:55105292-55105756:+	122	ENSSSCG00000010148	c
14:55105292-55110808:+	9	ENSSSCG00000010148	c
14:55106798-55110808:+	31	ENSSSCG00000010148	c
14:55518054-55519324:+	7	ENSSSCG00000010151	c
14:55549470-55553080:+	23	ENSSSCG00000010151	c
14:55583795-55599982:+	45	ENSSSCG00000010151	c
14:55593082-55599982:+	13	ENSSSCG00000010151	c
14:55593082-55607302:+	7	ENSSSCG00000010151	c
14:55594526-55599982:+	35	ENSSSCG00000010151	c
14:55607071-55623498:+	8	ENSSSCG00000010151	c
14:55622991-55623498:+	9	ENSSSCG00000010151	c
14:55770331-55799718:+	68	ENSSSCG00000033692	c
14:55770331-55802841:+	36	ENSSSCG00000033692	c
14:55770331-55789427:+	41	ENSSSCG00000033692	c
14:55770331-55783722:+	8	ENSSSCG00000033692	c
14:55783528-55802841:+	11	ENSSSCG00000033692	c
14:55783528-55807478:+	6	ENSSSCG00000033692	c
14:55789331-55802841:+	14	ENSSSCG00000033692	c
14:55910859-55919467:-	5	ENSSSCG00000031680	c
14:55985015-56002445:+	30	ENSSSCG00000010156	c
14:55985015-55995938:+	16	ENSSSCG00000010156	c
14:55992299-56002445:+	9	ENSSSCG00000010156	c
14:55995858-56018680:+	5	ENSSSCG00000010156	c
14:55995858-56014505:+	7	ENSSSCG00000010156	c
14:56018600-56032249:+	21	ENSSSCG00000010156	c
14:56027809-56032249:+	11	ENSSSCG00000010156	c
14:56073931-56077868:+	85	ENSSSCG00000010156	c
14:56076518-56077868:+	10	ENSSSCG00000010156	c
14:56500247-56504941:-	11	ENSSSCG00000032590	lnc
14:56675692-56694621:+	15	ENSSSCG00000010160	c
14:56675692-56691085:+	10	ENSSSCG00000010160	c
14:56675692-56702514:+	10	ENSSSCG00000010160	c
14:56675692-56688014:+	5	ENSSSCG00000010160	c
14:56701057-56702514:+	5	ENSSSCG00000010160	c
14:57430090-57430873:-	20	ENSSSCG00000010164	c
14:57445921-57463544:-	5	ENSSSCG00000010164	c
14:57453968-57463544:-	13	ENSSSCG00000010164	c
14:58800591-58840822:-	34	ENSSSCG00000010170	c
14:58836338-58840822:-	32	ENSSSCG00000010170	c
14:59220450-59230895:-	7	ENSSSCG00000010175	c
14:59432074-59439450:+	77	ENSSSCG00000010180	c
14:60370128-60377549:+	6	ENSSSCG00000010189	c
14:60386175-60400195:+	5	ENSSSCG00000010189	c
14:60389845-60397408:+	7	ENSSSCG00000010189	c
14:60395042-60400195:+	6	ENSSSCG00000010189	c
14:60488142-60494563:-	11	ENSSSCG00000036039	c
14:60813333-60813820:-	140	ENSSSCG00000031589	c
14:60900304-60901112:-	9	ENSSSCG00000028345	c
14:60962604-60963130:+	41	ENSSSCG00000010196	c
14:61393367-61400625:+	5	ENSSSCG00000010200	c
14:62644194-62683467:-	5	ENSSSCG00000010209	c
14:63495088-63502884:-	8	ENSSSCG00000010212	c
14:63495088-63530101:-	6	ENSSSCG00000010212	c
14:65725544-65768393:-	37	ENSSSCG00000039707	c
14:65725544-65751556:-	5	ENSSSCG00000039707	c
14:66664981-66666186:-	9	ENSSSCG00000010226	c
14:67335371-67335733:+	32	ENSSSCG00000050004	lnc
14:71093566-71097952:+	15	ENSSSCG00000010235	c
14:71128828-71144449:-	9	ENSSSCG00000038913	c
14:71199908-71239477:-	5	ENSSSCG00000038913	c
14:71203629-71219793:-	288	ENSSSCG00000038913	c
14:71203629-71239477:-	9	ENSSSCG00000038913	c
14:71203629-71204093:-	7	ENSSSCG00000038913	c
14:71210077-71239477:-	22	ENSSSCG00000038913	c
14:71219662-71239477:-	25	ENSSSCG00000038913	c
14:71228076-71239477:-	42	ENSSSCG00000038913	c
14:71491529-71494146:+	5	ENSSSCG00000010238	c
14:71491529-71493586:+	8	ENSSSCG00000010238	c
14:71512063-71513016:-	28	ENSSSCG00000010239	c
14:71512886-71526357:-	7	ENSSSCG00000010239	c
14:71521812-71524495:-	22	ENSSSCG00000010239	c
14:71521812-71526357:-	7	ENSSSCG00000010239	c
14:71537901-71544709:-	13	ENSSSCG00000010239	c
14:71559265-71559644:-	7	ENSSSCG00000010240	c
14:71574782-71584702:-	10	ENSSSCG00000010240	c
14:71584482-71605070:-	13	ENSSSCG00000010240	c
14:71603652-71605070:-	6	ENSSSCG00000010240	c
14:71615772-71625769:-	43	ENSSSCG00000010240, ENSSSCG00000022303	c
14:71844194-71853159:+	14	ENSSSCG00000010243	c
14:71844194-71857332:+	21	ENSSSCG00000010243	c
14:71850579-71853159:+	7	ENSSSCG00000010243	c
14:71852746-71857332:+	12	ENSSSCG00000010243	c
14:71852746-71853159:+	17	ENSSSCG00000010243	c
14:71861136-71867347:+	10	ENSSSCG00000010243	c
14:71862194-71874772:+	10	ENSSSCG00000010243	c
14:71862194-71867347:+	15	ENSSSCG00000010243	c
14:71890049-71891292:+	6	ENSSSCG00000010243	c
14:71999542-72011017:+	39	ENSSSCG00000010246	c
14:71999542-72004798:+	27	ENSSSCG00000010246	c
14:71999542-72021445:+	8	ENSSSCG00000010246	c
14:72000255-72004798:+	39	ENSSSCG00000010246	c
14:72000255-72011017:+	9	ENSSSCG00000010246	c
14:72000255-72021445:+	22	ENSSSCG00000010246	c
14:72044645-72048880:+	16	ENSSSCG00000010247	c
14:72217554-72234322:+	21	ENSSSCG00000010250	c
14:72217554-72236967:+	44	ENSSSCG00000010250	c
14:72217554-72231451:+	23	ENSSSCG00000010250	c
14:72226507-72231451:+	6	ENSSSCG00000010250	c
14:72228234-72231451:+	8	ENSSSCG00000010250	c
14:72426643-72427752:+	8	ENSSSCG00000010253	c
14:73057794-73058449:-	11	ENSSSCG00000010258	c
14:73745434-73759656:+	5	ENSSSCG00000010274	c
14:73752037-73759656:+	18	ENSSSCG00000010274	c
14:75001608-75032788:-	8	ENSSSCG00000023130	c
14:75008340-75032788:-	24	ENSSSCG00000023130	c
14:75069484-75081062:-	16	ENSSSCG00000023130	c
14:75074983-75081062:-	8	ENSSSCG00000023130	c
14:75210788-75295452:-	7	ENSSSCG00000010288, ENSSSCG00000010289	c
14:75233245-75327556:-	75	ENSSSCG00000010289	c
14:75233245-75295452:-	50	ENSSSCG00000010288, ENSSSCG00000010289	c
14:75247421-75295452:-	30	ENSSSCG00000010288, ENSSSCG00000010289	c
14:75247421-75327556:-	65	ENSSSCG00000010289	c
14:75288976-75327556:-	113	ENSSSCG00000010289	c
14:75890548-75897301:-	23	ENSSSCG00000010292	c
14:75895154-75897301:-	52	ENSSSCG00000010292	c
14:76077213-76104213:-	5	ENSSSCG00000010298	c
14:76093049-76107894:-	5	ENSSSCG00000010298	c
14:76146384-76178430:-	5	ENSSSCG00000010298	c
14:76153000-76178430:-	269	ENSSSCG00000010298	c
14:76168607-76196528:-	6	ENSSSCG00000010298	c
14:76168607-76183800:-	5	ENSSSCG00000010298	c
14:76170386-76196528:-	5	ENSSSCG00000010298	c
14:76183453-76196528:-	7	ENSSSCG00000010298	c
14:76195359-76196528:-	6	ENSSSCG00000010298	c
14:76222052-76230840:-	8	ENSSSCG00000010299	c
14:76222526-76230840:-	20	ENSSSCG00000010299	c
14:76227604-76230840:-	6	ENSSSCG00000010299	c
14:76267806-76285566:-	11	ENSSSCG00000010300, ENSSSCG00000010301	c
14:76278035-76285566:-	12	ENSSSCG00000010300, ENSSSCG00000010301	c
14:76278035-76289229:-	12	ENSSSCG00000010300, ENSSSCG00000010301	c
14:76324099-76325481:-	5	ENSSSCG00000010302	c
14:76341958-76349548:-	8	ENSSSCG00000010302	c
14:76369983-76377709:-	61	ENSSSCG00000010302	c
14:76376859-76377709:-	6	ENSSSCG00000010302	c
14:76763059-76763499:+	8	ENSSSCG00000010313	c
14:76818726-76822013:-	5	ENSSSCG00000010314	c
14:76825880-76827516:-	5	ENSSSCG00000010314	c
14:77415233-77419754:+	13	ENSSSCG00000010316	c
14:77548419-77560359:+	15	ENSSSCG00000010316	c
14:77706065-77706658:+	44	ENSSSCG00000010319	c
14:77706065-77725242:+	9	ENSSSCG00000010319	c
14:77774736-77775033:+	7	ENSSSCG00000010320	c
14:77776524-77780067:+	5	ENSSSCG00000010320	c
14:80294675-80294935:-	16	ENSSSCG00000026268	c
14:80424300-80425984:-	7	ENSSSCG00000010327	c
14:80431027-80432888:-	12	ENSSSCG00000010327	c
14:80432717-80445773:-	6	ENSSSCG00000010327	c
14:85602427-85650019:+	6	ENSSSCG00000010351	c
14:85619972-85650019:+	7	ENSSSCG00000010351	c
14:85640721-85650019:+	6	ENSSSCG00000010351	c
14:87498038-87499374:-	7	ENSSSCG00000010357	c
14:87499166-87506775:-	6	ENSSSCG00000010357	c
14:87501720-87508558:-	39	ENSSSCG00000010357	c
14:87507973-87508558:-	17	ENSSSCG00000010357	c
14:87515934-87521413:-	5	ENSSSCG00000010357	c
14:87518915-87521413:-	5	ENSSSCG00000010357	c
14:87557329-87560723:-	28	ENSSSCG00000010357	c
14:87806049-87854827:+	7	ENSSSCG00000010360	c
14:87822730-87861103:+	5	ENSSSCG00000010360	c
14:87854601-87876505:+	6	ENSSSCG00000010360	c
14:87854601-87861103:+	16	ENSSSCG00000010360	c
14:87860940-87862622:+	11	ENSSSCG00000010360	c
14:87860940-87869921:+	6	ENSSSCG00000010360	c
14:87862519-87869921:+	7	ENSSSCG00000010360	c
14:87869565-87869921:+	8	ENSSSCG00000010360	c
14:88767259-88799946:-	22	ENSSSCG00000010377	c
14:88774606-88799946:-	8	ENSSSCG00000010377	c
14:88810821-88813568:-	11	ENSSSCG00000010377	c
14:89064374-89075561:+	12	ENSSSCG00000010380	c
14:89065560-89075561:+	19	ENSSSCG00000010380	c
14:90356076-90368051:-	5	ENSSSCG00000010396	c
14:90386718-90405784:-	32	ENSSSCG00000010396	c
14:90386718-90401753:-	16	ENSSSCG00000010396	c
14:90386718-90420599:-	9	ENSSSCG00000010396	c
14:90396063-90405784:-	16	ENSSSCG00000010396	c
14:90489535-90489914:+	7	ENSSSCG00000033700	c
14:90510792-90512701:-	8	ENSSSCG00000010399	c
14:90510792-90511831:-	11	ENSSSCG00000010399	c
14:90511741-90512701:-	7	ENSSSCG00000010399	c
14:90614256-90618550:+	6	ENSSSCG00000010401	c
14:90616435-90618550:+	32	ENSSSCG00000010401	c
14:90653031-90653332:+	5	ENSSSCG00000010402	c
14:92300011-92309354:-	7	ENSSSCG00000035762, ENSSSCG00000033323	c
14:92372808-92374554:-	32	ENSSSCG00000035762	c
14:92396505-92409653:+	168	ENSSSCG00000040863	c
14:99777609-99777965:+	11	ENSSSCG00000010437	c
14:99835048-99881936:-	9	ENSSSCG00000010438	c
14:99835048-99845071:-	6	ENSSSCG00000010438	c
14:101526215-101527127:+	8	ENSSSCG00000010457	c
14:101580429-101582623:+	37	ENSSSCG00000010457	c
14:101580429-101585360:+	6	ENSSSCG00000010457	c
14:101582512-101585360:+	5	ENSSSCG00000010457	c
14:102909390-102942912:+	18	ENSSSCG00000036083	c
14:102909390-102922733:+	24	ENSSSCG00000036083	c
14:103112311-103142275:+	15	ENSSSCG00000020912	c
14:103140542-103142275:+	5	ENSSSCG00000020912	c
14:103437185-103438960:+	24	ENSSSCG00000010465	c
14:103437185-103439948:+	10	ENSSSCG00000010465	c
14:103437185-103446610:+	5	ENSSSCG00000010465	c
14:103438794-103446610:+	10	ENSSSCG00000010465	c
14:103551371-103564282:+	18	ENSSSCG00000010467	c
14:103553552-103564282:+	26	ENSSSCG00000010467	c
14:103553552-103570513:+	8	ENSSSCG00000010467	c
14:103602912-103610402:+	5	ENSSSCG00000010467	c
14:103604245-103610402:+	5	ENSSSCG00000010467	c
14:103620707-103622948:+	6	ENSSSCG00000010467	c
14:103704915-103786075:-	5	ENSSSCG00000010468	c
14:103704915-103796836:-	6	ENSSSCG00000010468	c
14:103750602-103786075:-	8	ENSSSCG00000010468	c
14:103750602-103796836:-	36	ENSSSCG00000010468	c
14:103750602-103752747:-	8	ENSSSCG00000010468	c
14:104037574-104039254:-	7	ENSSSCG00000010470	c
14:104064307-104070594:-	24	ENSSSCG00000010470	c
14:104157652-104160148:+	5	ENSSSCG00000010471	c
14:104384053-104388696:+	6	ENSSSCG00000010473	c
14:104384053-104409194:+	19	ENSSSCG00000010473	c
14:104384053-104420269:+	10	ENSSSCG00000010473	c
14:104408989-104429152:+	6	ENSSSCG00000010473	c
14:104423468-104439646:+	7	ENSSSCG00000010473	c
14:104443915-104472745:+	11	ENSSSCG00000010473	c
14:104455659-104472745:+	9	ENSSSCG00000010473	c
14:105160373-105167488:-	9	ENSSSCG00000024359	c
14:105608427-105608744:+	18	ENSSSCG00000010483	c
14:105787885-105788384:-	10	ENSSSCG00000010484	c
14:105866976-105902806:+	60	ENSSSCG00000010485	c
14:105866976-105898517:+	11	ENSSSCG00000010485	c
14:105893634-105902806:+	99	ENSSSCG00000010485	c
14:105893634-105911675:+	5	ENSSSCG00000010485	c
14:105901067-105911675:+	10	ENSSSCG00000010485	c
14:105902699-105912720:+	9	ENSSSCG00000010485	c
14:105936795-105938576:-	6	ENSSSCG00000010486	c
14:107177742-107193074:-	5	ENSSSCG00000010495	c
14:107211571-107217670:-	17	ENSSSCG00000010495	c
14:107247509-107256259:-	8	ENSSSCG00000010496	c
14:107252264-107256259:-	25	ENSSSCG00000010496	c
14:107365146-107367973:+	5	ENSSSCG00000010497	c
14:107425004-107440697:+	8	ENSSSCG00000010497, ENSSSCG00000046471	c
14:107440599-107451779:+	7	ENSSSCG00000010502, ENSSSCG00000010497, ENSSSCG00000046471	c
14:107451660-107463881:+	5	ENSSSCG00000010502, ENSSSCG00000046471	c
14:107459601-107466195:+	19	ENSSSCG00000010502, ENSSSCG00000010497, ENSSSCG00000046471	c
14:107459601-107483853:+	11	ENSSSCG00000010502, ENSSSCG00000046471	c
14:107459601-107473522:+	38	ENSSSCG00000010502, ENSSSCG00000010497, ENSSSCG00000046471	c
14:107459601-107478912:+	5	ENSSSCG00000046471	c
14:107459601-107462260:+	5	ENSSSCG00000010502, ENSSSCG00000010497, ENSSSCG00000046471	c
14:107976913-108013871:-	6	ENSSSCG00000010508	c
14:107993200-108013871:-	93	ENSSSCG00000010508	c
14:107993200-107997242:-	10	ENSSSCG00000010508	c
14:108001058-108013871:-	6	ENSSSCG00000010508	c
14:108009636-108013871:-	26	ENSSSCG00000010508	c
14:108023352-108023548:-	8	ENSSSCG00000010508	c
14:108679352-108689497:-	7	ENSSSCG00000037185	c
14:108685882-108691765:-	8	ENSSSCG00000037185	c
14:108685882-108695087:-	9	ENSSSCG00000037185	c
14:108689410-108695087:-	5	ENSSSCG00000037185	c
14:108697953-108700780:-	9	ENSSSCG00000037185	c
14:108860042-108860758:-	80	ENSSSCG00000010520	c
14:108941552-108941780:+	8	ENSSSCG00000010521	c
14:108951533-108951917:+	22	ENSSSCG00000010522	c
14:109017290-109024823:+	5	ENSSSCG00000010525	c
14:109024669-109033604:+	9	ENSSSCG00000010525	c
14:109103677-109105461:+	7	ENSSSCG00000040359, ENSSSCG00000010528	c
14:109897300-109917904:-	18	ENSSSCG00000010535	c
14:109897300-110008936:-	8	ENSSSCG00000010535	c
14:109897300-109900759:-	60	ENSSSCG00000010535	c
14:110907075-110911604:+	11	ENSSSCG00000010542	c
14:111316197-111326679:-	12	ENSSSCG00000010548	c
14:111316197-111335053:-	6	ENSSSCG00000010548	c
14:111326576-111338444:-	26	ENSSSCG00000010548	c
14:111326576-111335053:-	17	ENSSSCG00000010548	c
14:111326576-111340111:-	22	ENSSSCG00000010548	c
14:111326576-111333782:-	9	ENSSSCG00000010548	c
14:111333646-111338444:-	9	ENSSSCG00000010548	c
14:111333646-111335053:-	5	ENSSSCG00000010548	c
14:111333646-111340111:-	6	ENSSSCG00000010548	c
14:112014286-112029153:+	6	ENSSSCG00000037592, ENSSSCG00000029533	c
14:112032802-112042390:+	9	ENSSSCG00000037592, ENSSSCG00000029533	c
14:112564060-112564784:+	15	ENSSSCG00000010563	c
14:112652317-112714985:-	16	ENSSSCG00000010566	c
14:112705126-112714985:-	96	ENSSSCG00000010566	c
14:112711276-112714985:-	28	ENSSSCG00000010566	c
14:112711276-112712035:-	8	ENSSSCG00000010566	c
14:112836924-112844150:-	56	ENSSSCG00000010569	c
14:112837888-112844150:-	11	ENSSSCG00000010569	c
14:112981466-113006500:-	5	ENSSSCG00000010571	c
14:113048033-113049800:-	5	ENSSSCG00000010571	c
14:113680006-113699582:-	18	ENSSSCG00000031782	c
14:113680006-113694769:-	11	ENSSSCG00000031782	c
14:114025268-114031020:+	5	ENSSSCG00000010593	c
14:114354918-114364503:+	13	ENSSSCG00000010599	c
14:114359429-114366872:+	26	ENSSSCG00000010599	c
14:114831144-114842877:-	6	ENSSSCG00000010605	c
14:115082640-115088314:-	9	ENSSSCG00000010609	c
14:115084193-115088314:-	26	ENSSSCG00000010609	c
14:115123943-115126582:-	6	ENSSSCG00000010609	c
14:115143306-115165169:-	6	ENSSSCG00000010609	c
14:115224109-115224691:+	7	ENSSSCG00000030271	c
14:115345806-115351644:+	10	ENSSSCG00000010614	c
14:120993165-120996812:+	7	ENSSSCG00000010625	c
14:120993719-120996812:+	42	ENSSSCG00000010625	c
14:121002710-121003414:+	5	ENSSSCG00000010625	c
14:121310319-121320413:+	39	ENSSSCG00000010627	c
14:121310319-121330061:+	8	ENSSSCG00000010627	c
14:121316587-121320413:+	123	ENSSSCG00000010627	c
14:121316587-121318744:+	14	ENSSSCG00000010627	c
14:121316587-121330061:+	5	ENSSSCG00000010627	c
14:121395347-121410754:+	13	ENSSSCG00000010628	c
14:121439211-121439774:+	10	ENSSSCG00000010628	c
14:122800309-122803915:+	16	ENSSSCG00000031789	c
14:124476702-124479066:-	7	ENSSSCG00000010648	c
14:124545396-124552365:+	32	ENSSSCG00000021075	c
14:124546021-124552365:+	25	ENSSSCG00000021075	c
14:124546021-124547584:+	5	ENSSSCG00000021075	c
14:124549282-124552365:+	7	ENSSSCG00000021075	c
14:124553373-124559856:+	17	ENSSSCG00000021075	c
14:125166872-125175655:+	8	ENSSSCG00000010652	c
14:125166872-125181216:+	7	ENSSSCG00000010652	c
14:125438860-125533354:+	5	ENSSSCG00000010654	c
14:125438860-125478881:+	9	ENSSSCG00000010654	c
14:125438860-125448835:+	16	ENSSSCG00000010654	c
14:125467302-125533354:+	5	ENSSSCG00000010654	c
14:125510691-125561898:+	10	ENSSSCG00000010654	c
14:125575449-125602478:+	10	ENSSSCG00000010654	c
14:125584862-125602478:+	5	ENSSSCG00000010654	c
14:125584862-125658855:+	5	ENSSSCG00000010654	c
14:125658761-125716203:+	9	ENSSSCG00000010654	c
14:125707565-125716203:+	79	ENSSSCG00000010654	c
14:125707565-125769284:+	11	ENSSSCG00000010654	c
14:125707565-125789786:+	5	ENSSSCG00000010654	c
14:126571375-126598483:+	64	ENSSSCG00000010656	c
14:127083427-127103878:-	15	ENSSSCG00000010665	c
14:127103795-127115106:-	5	ENSSSCG00000010665	c
14:128103246-128104855:-	6	ENSSSCG00000010672	c
14:128703477-128730587:-	7	ENSSSCG00000038222	c
14:128729496-128730587:-	117	ENSSSCG00000038222	c
14:128984922-128988536:-	9	ENSSSCG00000010679	c
14:128984922-128989261:-	17	ENSSSCG00000010679	c
14:128986997-128989261:-	6	ENSSSCG00000010679	c
14:128989156-128998804:-	5	ENSSSCG00000010679	c
14:129084650-129086254:-	5	ENSSSCG00000010682	c
14:129447568-129449114:-	17	ENSSSCG00000010685	c
14:129647375-129655287:+	10	ENSSSCG00000010687	c
14:129676705-129679211:-	35	ENSSSCG00000010688	c
14:129797441-129798064:+	19	ENSSSCG00000010690	c
14:130646204-130656499:+	9	ENSSSCG00000010692	c
14:131975675-132001995:+	21	ENSSSCG00000010702	c
14:131975675-132000084:+	8	ENSSSCG00000010702	c
14:131975675-131994658:+	6	ENSSSCG00000010702	c
14:131989398-132001995:+	6	ENSSSCG00000010702	c
14:131989398-132000084:+	18	ENSSSCG00000010702	c
14:131994532-132001995:+	12	ENSSSCG00000010702	c
14:132484037-132488764:+	5	ENSSSCG00000010719	c
14:132484037-132485678:+	6	ENSSSCG00000010719	c
14:132485605-132488764:+	88	ENSSSCG00000010719	c
14:132517232-132520408:-	11	ENSSSCG00000023865	c
14:132704668-132709972:+	11	ENSSSCG00000010726	c
14:133254328-133257256:-	7	ENSSSCG00000010728	c
14:134058258-134082462:-	8	ENSSSCG00000010732	c
14:134058258-134059037:-	22	ENSSSCG00000010732	c
14:134135267-134142573:-	118	ENSSSCG00000010732	c
14:134135267-134152897:-	12	ENSSSCG00000010732	c
14:134162876-134170777:+	8	ENSSSCG00000010737	c
14:134281822-134282673:+	53	ENSSSCG00000010738	c
14:134307489-134313120:+	9	ENSSSCG00000010738	c
14:134322849-134324541:+	22	ENSSSCG00000010738	c
14:135046534-135049825:+	5	ENSSSCG00000010741	c
14:135110369-135119581:-	27	ENSSSCG00000010742	c
14:135169953-135181762:-	11	ENSSSCG00000010744	c
14:135181263-135181762:-	18	ENSSSCG00000010744	c
14:135740267-135747121:-	9	ENSSSCG00000010747	c
14:136258010-136271400:+	63	ENSSSCG00000035045	c
14:136258010-136274530:+	8	ENSSSCG00000035045	c
14:136294614-136313398:+	8	ENSSSCG00000035045	c
14:136307327-136313398:+	10	ENSSSCG00000035045	c
14:136307327-136335070:+	10	ENSSSCG00000035045	c
14:136319809-136335070:+	25	ENSSSCG00000035045	c
14:136389552-136412160:+	22	ENSSSCG00000035045	c
