chrom	start	end	strand	nb_ccr	circ_rna_name	exons_id_start	exons_id_end	transcript_id_start	transcript_id_end	gene_id_start	gene_id_end	intron_name	start_i	end_i	gene_id_i	exon_id_i	exon_id_ife	exons_start_end_ife	gene_id_ife
13	23628239	23637426	-	8	circRNA_5968	ENSSSCE00000309312_3_c_-	ENSSSCE00000347813_5_c_-	ENSSSCT00000023912	ENSSSCT00000023912	ENSSSCG00000029419	ENSSSCG00000029419								
13	23747154	23754836	+	6	circRNA_8472	ENSSSCE00000099136_5_c_+	ENSSSCE00000099141_3_c_+	ENSSSCT00000012329	ENSSSCT00000012329	ENSSSCG00000011261	ENSSSCG00000011261								
13	23754734	23763627	+	71	circRNA_1706	ENSSSCE00000099141_5_c_+	ENSSSCE00000099144_3_c_+	ENSSSCT00000012329	ENSSSCT00000012329	ENSSSCG00000011261	ENSSSCG00000011261								
13	23774622	23781254	+	44	circRNA_5310	ENSSSCE00000099148_5_c_+	ENSSSCE00000099151_3_c_+	ENSSSCT00000012329	ENSSSCT00000012329	ENSSSCG00000011261	ENSSSCG00000011261								
13	24074310	24075912	+	121	circRNA_4629	ENSSSCE00000163914_5_c_+	ENSSSCE00000279824_3_c_+	ENSSSCT00000012334	ENSSSCT00000012334	ENSSSCG00000037236	ENSSSCG00000037236								
13	25342264	25398939	-	14	circRNA_4304	ENSSSCE00000204981_3_c_-	ENSSSCE00000317241_5_c_-	ENSSSCT00000029444	ENSSSCT00000029444	ENSSSCG00000025408	ENSSSCG00000025408								
13	25512488	25587490	-	5	circRNA_11354	ENSSSCE00000181382_3_c_-	ENSSSCE00000099274_5_c_-	ENSSSCT00000029444	ENSSSCT00000029444	ENSSSCG00000025408	ENSSSCG00000025408								
13	25512488	25610799	-	8	circRNA_13988	ENSSSCE00000181382_3_c_-	ENSSSCE00000099272_5_c_-	ENSSSCT00000029444	ENSSSCT00000029444	ENSSSCG00000025408	ENSSSCG00000025408								
13	25549785	25589772	-	34	circRNA_2914	ENSSSCE00000099280_3_c_-	ENSSSCE00000099273_5_c_-	ENSSSCT00000029444	ENSSSCT00000029444	ENSSSCG00000025408	ENSSSCG00000025408								
13	25549785	25610799	-	45	circRNA_4189	ENSSSCE00000099280_3_c_-	ENSSSCE00000099272_5_c_-	ENSSSCT00000029444	ENSSSCT00000029444	ENSSSCG00000025408	ENSSSCG00000025408								
13	25549785	25580092	-	42	circRNA_9819	ENSSSCE00000099280_3_c_-	ENSSSCE00000331235_5_c_-	ENSSSCT00000029444	ENSSSCT00000029444	ENSSSCG00000025408	ENSSSCG00000025408								
13	25549785	25587490	-	8	circRNA_13428	ENSSSCE00000099280_3_c_-	ENSSSCE00000099274_5_c_-	ENSSSCT00000029444	ENSSSCT00000029444	ENSSSCG00000025408	ENSSSCG00000025408								
13	25565161	25610799	-	19	circRNA_10510	ENSSSCE00000099279_3_c_-	ENSSSCE00000099272_5_c_-	ENSSSCT00000029444	ENSSSCT00000029444	ENSSSCG00000025408	ENSSSCG00000025408								
13	25579843	25589772	-	13	circRNA_4127	ENSSSCE00000286444_3_c_-	ENSSSCE00000099273_5_c_-	ENSSSCT00000029444	ENSSSCT00000029444	ENSSSCG00000025408	ENSSSCG00000025408								
13	25579843	25610799	-	55	circRNA_5678	ENSSSCE00000286444_3_c_-	ENSSSCE00000099272_5_c_-	ENSSSCT00000029444	ENSSSCT00000029444	ENSSSCG00000025408	ENSSSCG00000025408								
13	25610671	25635155	-	14	circRNA_5747	ENSSSCE00000099272_3_c_-	ENSSSCE00000099270_5_c_-	ENSSSCT00000029444	ENSSSCT00000029444	ENSSSCG00000025408	ENSSSCG00000025408								
13	25610671	25654556	-	7	circRNA_9263	ENSSSCE00000099272_3_c_-	ENSSSCE00000099268_5_c_-	ENSSSCT00000029444	ENSSSCT00000029444	ENSSSCG00000025408	ENSSSCG00000025408								
13	25622329	25693137	-	5	circRNA_13955	ENSSSCE00000099271_3_c_-	ENSSSCE00000099267_5_c_-	ENSSSCT00000029444	ENSSSCT00000029444	ENSSSCG00000025408	ENSSSCG00000025408								
13	25654448	25708811	-	5	circRNA_17370	ENSSSCE00000099268_3_c_-	ENSSSCE00000268702_5_c_-	ENSSSCT00000029444	ENSSSCT00000029444	ENSSSCG00000025408	ENSSSCG00000025408								
13	25693058	25720555	-	7	circRNA_3441	ENSSSCE00000099267_3_c_-	ENSSSCE00000099259_5_c_-	ENSSSCT00000029444	ENSSSCT00000029444	ENSSSCG00000025408	ENSSSCG00000025408								
13	25693058	25715600	-	8	circRNA_15151	ENSSSCE00000099267_3_c_-	ENSSSCE00000099262_5_c_-	ENSSSCT00000029444	ENSSSCT00000029444	ENSSSCG00000025408	ENSSSCG00000025408								
13	25693058	25708811	-	5	circRNA_16613	ENSSSCE00000099267_3_c_-	ENSSSCE00000268702_5_c_-	ENSSSCT00000029444	ENSSSCT00000029444	ENSSSCG00000025408	ENSSSCG00000025408								
13	25705005	25715600	-	50	circRNA_1557	ENSSSCE00000334056_3_c_-	ENSSSCE00000099262_5_c_-	ENSSSCT00000029444	ENSSSCT00000029444	ENSSSCG00000025408	ENSSSCG00000025408								
13	25706236	25715600	-	226	circRNA_1140	ENSSSCE00000370740_3_c_-	ENSSSCE00000099262_5_c_-	ENSSSCT00000029444	ENSSSCT00000029444	ENSSSCG00000025408	ENSSSCG00000025408								
13	25708750	25715600	-	43	circRNA_4244	ENSSSCE00000268702_3_c_-	ENSSSCE00000099262_5_c_-	ENSSSCT00000029444	ENSSSCT00000029444	ENSSSCG00000025408	ENSSSCG00000025408								
13	25711693	25715600	-	5	circRNA_8058	ENSSSCE00000288959_3_c_-	ENSSSCE00000099262_5_c_-	ENSSSCT00000029444	ENSSSCT00000029444	ENSSSCG00000025408	ENSSSCG00000025408								
13	25725176	25731997	-	5	circRNA_16352	ENSSSCE00000099257_3_c_-	ENSSSCE00000099247_5_c_-	ENSSSCT00000029444	ENSSSCT00000029444	ENSSSCG00000025408	ENSSSCG00000025408								
13	25728430	25731997	-	9	circRNA_13960	ENSSSCE00000352392_3_c_-	ENSSSCE00000099247_5_c_-	ENSSSCT00000029444	ENSSSCT00000029444	ENSSSCG00000025408	ENSSSCG00000025408								
13	26160700	26161417	+	23	circRNA_8933	ENSSSCE00000099345_5_c_+,ENSSSCE00000437595_5_c_+	ENSSSCE00000099346_3_c_+,ENSSSCE00000405911_3_c_+	ENSSSCT00000012354,ENSSSCT00000043993	ENSSSCT00000012354,ENSSSCT00000043993	ENSSSCG00000011284,ENSSSCG00000011284	ENSSSCG00000011284,ENSSSCG00000011284								
13	26259537	26259858	-	9	circRNA_14566	ENSSSCE00000099387_3_c_-	ENSSSCE00000099387_5_c_-	ENSSSCT00000089400	ENSSSCT00000089400	ENSSSCG00000050245	ENSSSCG00000050245						ENSSSCE00000099387	26259537_26259858	ENSSSCG00000050245_-_c
13	26682836	26686462	+	24	circRNA_2902	ENSSSCE00000308236_5_c_+,ENSSSCE00000211787_5_c_+	ENSSSCE00000099407_3_c_+,ENSSSCE00000280864_3_c_+	ENSSSCT00000012365,ENSSSCT00000055027	ENSSSCT00000081728,ENSSSCT00000012365	ENSSSCG00000011295,ENSSSCG00000011295	ENSSSCG00000011295,ENSSSCG00000011295								
13	26892207	26922971	-	8	circRNA_9158	ENSSSCE00000099423_3_c_-	ENSSSCE00000099418_5_c_-	ENSSSCT00000012366	ENSSSCT00000012366	ENSSSCG00000011296	ENSSSCG00000011296								
13	27039176	27039548	+	15	circRNA_648	ENSSSCE00000471525_5_c_+,ENSSSCE00000314563_5_c_+	ENSSSCE00000099427_3_c_+,ENSSSCE00000402633_3_c_+	ENSSSCT00000012367,ENSSSCT00000059879	ENSSSCT00000059879,ENSSSCT00000012367	ENSSSCG00000011297,ENSSSCG00000011297	ENSSSCG00000011297,ENSSSCG00000011297								
13	27047046	27049849	+	17	circRNA_8071	ENSSSCE00000277897_5_c_+	ENSSSCE00000267159_3_c_+	ENSSSCT00000012367	ENSSSCT00000012367	ENSSSCG00000011297	ENSSSCG00000011297								
13	27588534	27604890	+	54	circRNA_3564	ENSSSCE00000352151_5_c_+	ENSSSCE00000367339_3_c_+	ENSSSCT00000022484	ENSSSCT00000022484	ENSSSCG00000029268	ENSSSCG00000029268								
13	27588534	27627742	+	7	circRNA_10633	ENSSSCE00000352151_5_c_+	ENSSSCE00000276555_3_c_+	ENSSSCT00000022484	ENSSSCT00000022484	ENSSSCG00000029268	ENSSSCG00000029268								
13	27588534	27619562	+	5	circRNA_14257	ENSSSCE00000352151_5_c_+	ENSSSCE00000372624_3_c_+	ENSSSCT00000022484	ENSSSCT00000022484	ENSSSCG00000029268	ENSSSCG00000029268								
13	27602106	27604890	+	7	circRNA_6545	ENSSSCE00000219349_5_c_+	ENSSSCE00000367339_3_c_+	ENSSSCT00000022484	ENSSSCT00000022484	ENSSSCG00000029268	ENSSSCG00000029268								
13	27604826	27627742	+	6	circRNA_7413	ENSSSCE00000367339_5_c_+	ENSSSCE00000276555_3_c_+	ENSSSCT00000022484	ENSSSCT00000022484	ENSSSCG00000029268	ENSSSCG00000029268								
13	27622538	27627742	+	14	circRNA_5618	ENSSSCE00000298946_5_c_+	ENSSSCE00000276555_3_c_+	ENSSSCT00000022484	ENSSSCT00000022484	ENSSSCG00000029268	ENSSSCG00000029268								
13	27623755	27627742	+	6	circRNA_17034	ENSSSCE00000349651_5_c_+	ENSSSCE00000276555_3_c_+	ENSSSCT00000022484	ENSSSCT00000022484	ENSSSCG00000029268	ENSSSCG00000029268								
13	27673146	27688847	+	8	circRNA_11341	ENSSSCE00000413612_5_c_+,ENSSSCE00000468172_5_c_+	ENSSSCE00000459932_3_c_+,ENSSSCE00000371090_3_c_+	ENSSSCT00000040053,ENSSSCT00000048164	ENSSSCT00000040053,ENSSSCT00000048164	ENSSSCG00000031304,ENSSSCG00000031304	ENSSSCG00000031304,ENSSSCG00000031304								
13	27993362	27996820	+	5	circRNA_16803	ENSSSCE00000099479_5_c_+	ENSSSCE00000099480_3_c_+	ENSSSCT00000043506	ENSSSCT00000043506	ENSSSCG00000011309	ENSSSCG00000011309								
13	28010317	28012599	+	33	circRNA_4588	ENSSSCE00000099490_5_c_+	ENSSSCE00000099492_3_c_+	ENSSSCT00000043506	ENSSSCT00000043506	ENSSSCG00000011309	ENSSSCG00000011309								
13	28017167	28018937	+	61	circRNA_5883	ENSSSCE00000099496_5_c_+	ENSSSCE00000099498_3_c_+	ENSSSCT00000043506	ENSSSCT00000043506	ENSSSCG00000011309	ENSSSCG00000011309								
13	28634100	28648156	+	5	circRNA_9652	ENSSSCE00000099523_5_c_+	ENSSSCE00000099527_3_c_+	ENSSSCT00000012384	ENSSSCT00000012384	ENSSSCG00000011312	ENSSSCG00000011312								
13	28842821	28854145	+	8	circRNA_7958	ENSSSCE00000221290_5_c_+,ENSSSCE00000388162_5_c_+	ENSSSCE00000168028_3_c_+	ENSSSCT00000029881,ENSSSCT00000087664	ENSSSCT00000029881	ENSSSCG00000027176,ENSSSCG00000027176	ENSSSCG00000027176								
13	28871681	28873176	+	15	circRNA_10302	ENSSSCE00000197297_5_c_+	ENSSSCE00000202905_3_c_+	ENSSSCT00000029881	ENSSSCT00000029881	ENSSSCG00000027176	ENSSSCG00000027176								
13	28986298	28990271	-	12	circRNA_11259	ENSSSCE00000381708_3_c_-	ENSSSCE00000099538_5_c_-	ENSSSCT00000012386	ENSSSCT00000012386	ENSSSCG00000011314	ENSSSCG00000011314								
13	29535060	29536996	-	5	circRNA_9220	ENSSSCE00000471531_3_c_-	ENSSSCE00000393875_5_c_-	ENSSSCT00000047472	ENSSSCT00000047472	ENSSSCG00000026945	ENSSSCG00000026945								
13	29888030	29898615	-	12	circRNA_10234	ENSSSCE00000099673_3_c_-	ENSSSCE00000099671_5_c_-	ENSSSCT00000051013	ENSSSCT00000051013	ENSSSCG00000011332	ENSSSCG00000011332								
13	29894358	29898615	-	37	circRNA_4354	ENSSSCE00000099672_3_c_-	ENSSSCE00000099671_5_c_-	ENSSSCT00000051013	ENSSSCT00000051013	ENSSSCG00000011332	ENSSSCG00000011332								
13	29894358	29916530	-	6	circRNA_17059	ENSSSCE00000099672_3_c_-	ENSSSCE00000099669_5_c_-	ENSSSCT00000051013	ENSSSCT00000051013	ENSSSCG00000011332	ENSSSCG00000011332								
13	29898475	29925370	-	10	circRNA_14513	ENSSSCE00000099671_3_c_-	ENSSSCE00000099667_5_c_-	ENSSSCT00000051013	ENSSSCT00000051013	ENSSSCG00000011332	ENSSSCG00000011332								
13	29901474	29916530	-	15	circRNA_7328	ENSSSCE00000099670_3_c_-	ENSSSCE00000099669_5_c_-	ENSSSCT00000051013	ENSSSCT00000051013	ENSSSCG00000011332	ENSSSCG00000011332								
13	29915861	29916530	-	49	circRNA_5688	ENSSSCE00000346592_3_c_-	ENSSSCE00000099669_5_c_-	ENSSSCT00000051013	ENSSSCT00000051013	ENSSSCG00000011332	ENSSSCG00000011332								
13	29915861	29925370	-	37	circRNA_11277	ENSSSCE00000346592_3_c_-	ENSSSCE00000099667_5_c_-	ENSSSCT00000051013	ENSSSCT00000051013	ENSSSCG00000011332	ENSSSCG00000011332								
13	29915861	29921425	-	5	circRNA_16782	ENSSSCE00000346592_3_c_-	ENSSSCE00000099668_5_c_-	ENSSSCT00000051013	ENSSSCT00000051013	ENSSSCG00000011332	ENSSSCG00000011332								
13	29941685	29945901	-	14	circRNA_15376	ENSSSCE00000099666_3_c_-	ENSSSCE00000174364_5_c_-	ENSSSCT00000051013	ENSSSCT00000051013	ENSSSCG00000011332	ENSSSCG00000011332								
13	29944689	29945901	-	5	circRNA_7527	ENSSSCE00000160480_3_c_-	ENSSSCE00000174364_5_c_-	ENSSSCT00000051013	ENSSSCT00000051013	ENSSSCG00000011332	ENSSSCG00000011332								
13	29944689	29960782	-	8	circRNA_13293	ENSSSCE00000160480_3_c_-	ENSSSCE00000308957_5_c_-	ENSSSCT00000051013	ENSSSCT00000051013	ENSSSCG00000011332	ENSSSCG00000011332								
13	29945766	29960782	-	13	circRNA_2445	ENSSSCE00000174364_3_c_-	ENSSSCE00000308957_5_c_-	ENSSSCT00000051013	ENSSSCT00000051013	ENSSSCG00000011332	ENSSSCG00000011332								
13	29953609	29960782	-	33	circRNA_3624	ENSSSCE00000188420_3_c_-	ENSSSCE00000308957_5_c_-	ENSSSCT00000051013	ENSSSCT00000051013	ENSSSCG00000011332	ENSSSCG00000011332								
13	29953609	29968572	-	10	circRNA_7785	ENSSSCE00000188420_3_c_-	ENSSSCE00000246480_5_c_-	ENSSSCT00000051013	ENSSSCT00000051013	ENSSSCG00000011332	ENSSSCG00000011332								
13	29956790	29960782	-	52	circRNA_5695	ENSSSCE00000324346_3_c_-	ENSSSCE00000308957_5_c_-	ENSSSCT00000051013	ENSSSCT00000051013	ENSSSCG00000011332	ENSSSCG00000011332								
13	29959011	29968572	-	5	circRNA_15494	ENSSSCE00000236510_3_c_-	ENSSSCE00000246480_5_c_-	ENSSSCT00000051013	ENSSSCT00000051013	ENSSSCG00000011332	ENSSSCG00000011332								
13	29965876	29968572	-	11	circRNA_11867	ENSSSCE00000210424_3_c_-	ENSSSCE00000246480_5_c_-	ENSSSCT00000051013	ENSSSCT00000051013	ENSSSCG00000011332	ENSSSCG00000011332								
13	30028690	30032443	-	6	circRNA_14777	ENSSSCE00000353479_3_c_-	ENSSSCE00000313374_5_c_-	ENSSSCT00000059297	ENSSSCT00000059297	ENSSSCG00000040510	ENSSSCG00000040510								
13	30030603	30032443	-	5	circRNA_6479	ENSSSCE00000270145_3_c_-	ENSSSCE00000313374_5_c_-	ENSSSCT00000070937	ENSSSCT00000059297	ENSSSCG00000040510	ENSSSCG00000040510								
13	30043638	30047786	-	19	circRNA_5359	ENSSSCE00000269929_3_c_-	ENSSSCE00000361641_5_c_-	ENSSSCT00000059297	ENSSSCT00000059297	ENSSSCG00000040510	ENSSSCG00000040510								
13	30043638	30044795	-	37	circRNA_5648	ENSSSCE00000269929_3_c_-	ENSSSCE00000340382_5_c_-	ENSSSCT00000059297	ENSSSCT00000059297	ENSSSCG00000040510	ENSSSCG00000040510								
13	30047561	30050595	-	12	circRNA_9972	ENSSSCE00000361641_3_c_-	ENSSSCE00000362981_5_c_-	ENSSSCT00000059297	ENSSSCT00000059297	ENSSSCG00000040510	ENSSSCG00000040510								
13	30110845	30113591	+	14	circRNA_2546	ENSSSCE00000244390_5_c_+	ENSSSCE00000202843_3_c_+	ENSSSCT00000027575	ENSSSCT00000027575	ENSSSCG00000024513	ENSSSCG00000024513								
13	30263942	30266907	-	9	circRNA_15431	ENSSSCE00000227249_3_c_-	ENSSSCE00000209400_5_c_-	ENSSSCT00000028855	ENSSSCT00000028855	ENSSSCG00000026281	ENSSSCG00000026281								
13	30472204	30473996	-	41	circRNA_6258	ENSSSCE00000099792_3_c_-	ENSSSCE00000099791_5_c_-	ENSSSCT00000012417	ENSSSCT00000012417	ENSSSCG00000011340	ENSSSCG00000011340								
13	30472204	30498307	-	9	circRNA_14145	ENSSSCE00000099792_3_c_-	ENSSSCE00000099787_5_c_-	ENSSSCT00000012417	ENSSSCT00000012417	ENSSSCG00000011340	ENSSSCG00000011340								
13	30495981	30498307	-	16	circRNA_10813	ENSSSCE00000099789_3_c_-	ENSSSCE00000099787_5_c_-	ENSSSCT00000012417	ENSSSCT00000012417	ENSSSCG00000011340	ENSSSCG00000011340								
13	30495981	30503487	-	9	circRNA_15969	ENSSSCE00000099789_3_c_-	ENSSSCE00000099785_5_c_-	ENSSSCT00000012417	ENSSSCT00000012417	ENSSSCG00000011340	ENSSSCG00000011340								
13	30495981	30512528	-	8	circRNA_17760	ENSSSCE00000099789_3_c_-	ENSSSCE00000099783_5_c_-	ENSSSCT00000012417	ENSSSCT00000012417	ENSSSCG00000011340	ENSSSCG00000011340								
13	30498193	30512528	-	5	circRNA_16929	ENSSSCE00000099787_3_c_-	ENSSSCE00000099783_5_c_-	ENSSSCT00000012417	ENSSSCT00000012417	ENSSSCG00000011340	ENSSSCG00000011340								
13	30500710	30512528	-	5	circRNA_12406	ENSSSCE00000099786_3_c_-	ENSSSCE00000099783_5_c_-	ENSSSCT00000012417	ENSSSCT00000012417	ENSSSCG00000011340	ENSSSCG00000011340								
13	30503365	30512528	-	13	circRNA_2658	ENSSSCE00000099785_3_c_-	ENSSSCE00000099783_5_c_-	ENSSSCT00000012417	ENSSSCT00000012417	ENSSSCG00000011340	ENSSSCG00000011340								
13	30503365	30524999	-	8	circRNA_6609	ENSSSCE00000099785_3_c_-	ENSSSCE00000099780_5_c_-	ENSSSCT00000012417	ENSSSCT00000012417	ENSSSCG00000011340	ENSSSCG00000011340								
13	30503365	30547685	-	6	circRNA_11894	ENSSSCE00000099785_3_c_-	ENSSSCE00000241817_5_c_-	ENSSSCT00000012417	ENSSSCT00000012417	ENSSSCG00000011340	ENSSSCG00000011340								
13	30516966	30547685	-	42	circRNA_835	ENSSSCE00000099782_3_c_-	ENSSSCE00000241817_5_c_-	ENSSSCT00000012417	ENSSSCT00000012417	ENSSSCG00000011340	ENSSSCG00000011340								
13	30516966	30524999	-	26	circRNA_6409	ENSSSCE00000099782_3_c_-	ENSSSCE00000099780_5_c_-	ENSSSCT00000012417	ENSSSCT00000012417	ENSSSCG00000011340	ENSSSCG00000011340								
13	30516966	30564659	-	47	circRNA_8068	ENSSSCE00000099782_3_c_-	ENSSSCE00000240598_5_c_-	ENSSSCT00000012417	ENSSSCT00000012417	ENSSSCG00000011340	ENSSSCG00000011340								
13	30522327	30524999	-	39	circRNA_7549	ENSSSCE00000099781_3_c_-	ENSSSCE00000099780_5_c_-	ENSSSCT00000012417	ENSSSCT00000012417	ENSSSCG00000011340	ENSSSCG00000011340								
13	30524873	30547685	-	130	circRNA_3150	ENSSSCE00000099780_3_c_-	ENSSSCE00000241817_5_c_-	ENSSSCT00000012417	ENSSSCT00000012417	ENSSSCG00000011340	ENSSSCG00000011340								
13	30533734	30564659	-	7	circRNA_12858	ENSSSCE00000246568_3_c_-	ENSSSCE00000240598_5_c_-	ENSSSCT00000012417	ENSSSCT00000012417	ENSSSCG00000011340	ENSSSCG00000011340								
13	30538623	30564659	-	36	circRNA_2834	ENSSSCE00000224349_3_c_-	ENSSSCE00000240598_5_c_-	ENSSSCT00000012417	ENSSSCT00000012417	ENSSSCG00000011340	ENSSSCG00000011340								
13	30538623	30555481	-	6	circRNA_6967	ENSSSCE00000224349_3_c_-	ENSSSCE00000208395_5_c_-	ENSSSCT00000012417	ENSSSCT00000012417	ENSSSCG00000011340	ENSSSCG00000011340								
13	30538623	30550505	-	7	circRNA_16618	ENSSSCE00000224349_3_c_-	ENSSSCE00000224151_5_c_-	ENSSSCT00000012417	ENSSSCT00000012417	ENSSSCG00000011340	ENSSSCG00000011340								
13	30544507	30555481	-	38	circRNA_2500	ENSSSCE00000179458_3_c_-	ENSSSCE00000208395_5_c_-	ENSSSCT00000012417	ENSSSCT00000012417	ENSSSCG00000011340	ENSSSCG00000011340								
13	30544507	30564659	-	52	circRNA_3210	ENSSSCE00000179458_3_c_-	ENSSSCE00000240598_5_c_-	ENSSSCT00000012417	ENSSSCT00000012417	ENSSSCG00000011340	ENSSSCG00000011340								
13	30544507	30547685	-	14	circRNA_17169	ENSSSCE00000179458_3_c_-	ENSSSCE00000241817_5_c_-	ENSSSCT00000012417	ENSSSCT00000012417	ENSSSCG00000011340	ENSSSCG00000011340								
13	30544507	30550505	-	5	circRNA_17334	ENSSSCE00000179458_3_c_-	ENSSSCE00000224151_5_c_-	ENSSSCT00000012417	ENSSSCT00000012417	ENSSSCG00000011340	ENSSSCG00000011340								
13	30547592	30564659	-	6	circRNA_8846	ENSSSCE00000241817_3_c_-	ENSSSCE00000240598_5_c_-	ENSSSCT00000012417	ENSSSCT00000012417	ENSSSCG00000011340	ENSSSCG00000011340								
13	30685268	30729772	-	5	circRNA_16963	ENSSSCE00000347272_3_c_-	ENSSSCE00000317002_5_c_-	ENSSSCT00000023537	ENSSSCT00000023537	ENSSSCG00000029251	ENSSSCG00000029251								
13	31161857	31165700	+	5	circRNA_10695	ENSSSCE00000099906_5_c_+	ENSSSCE00000217502_3_c_+	ENSSSCT00000068411	ENSSSCT00000012436	ENSSSCG00000011359	ENSSSCG00000011359								
13	31163611	31165700	+	5	circRNA_16934	ENSSSCE00000165715_5_c_+	ENSSSCE00000217502_3_c_+	ENSSSCT00000012436	ENSSSCT00000012436	ENSSSCG00000011359	ENSSSCG00000011359								
13	31604186	31613159	+	13	circRNA_6857	ENSSSCE00000100152_5_c_+	ENSSSCE00000100156_3_c_+	ENSSSCT00000012445	ENSSSCT00000012445	ENSSSCG00000011367	ENSSSCG00000011367								
13	31607212	31610896	+	8	circRNA_11031	ENSSSCE00000100153_5_c_+	ENSSSCE00000100155_3_c_+	ENSSSCT00000012445	ENSSSCT00000012445	ENSSSCG00000011367	ENSSSCG00000011367								
13	31607212	31609436	+	5	circRNA_17288	ENSSSCE00000100153_5_c_+	ENSSSCE00000100154_3_c_+	ENSSSCT00000012445	ENSSSCT00000043018	ENSSSCG00000011367	ENSSSCG00000011367								
13	31673545	31676127	-	260	circRNA_993	ENSSSCE00000100220_3_c_-	ENSSSCE00000100218_5_c_-	ENSSSCT00000045530	ENSSSCT00000045530	ENSSSCG00000011373	ENSSSCG00000011373								
13	31673545	31683772	-	5	circRNA_16582	ENSSSCE00000100220_3_c_-	ENSSSCE00000100217_5_c_-	ENSSSCT00000045530	ENSSSCT00000045530	ENSSSCG00000011373	ENSSSCG00000011373								
13	31675252	31676127	-	26	circRNA_1819	ENSSSCE00000100219_3_c_-	ENSSSCE00000100218_5_c_-	ENSSSCT00000045530	ENSSSCT00000045530	ENSSSCG00000011373	ENSSSCG00000011373								
13	31682728	31683772	-	8	circRNA_11174	ENSSSCE00000100217_3_c_-	ENSSSCE00000100217_5_c_-	ENSSSCT00000045530	ENSSSCT00000045530	ENSSSCG00000011373	ENSSSCG00000011373						ENSSSCE00000100217,ENSSSCE00000100217	31682728_31683772,31682728_31683772	ENSSSCG00000011373_-_c,ENSSSCG00000011373_-_c
13	31699085	31701284	-	12	circRNA_1313	ENSSSCE00000100216_3_c_-	ENSSSCE00000376287_5_c_-	ENSSSCT00000045530	ENSSSCT00000045530	ENSSSCG00000011373	ENSSSCG00000011373								
13	31802947	31812007	+	207	circRNA_2267	ENSSSCE00000295556_5_c_+	ENSSSCE00000327656_3_c_+	ENSSSCT00000012454	ENSSSCT00000012454	ENSSSCG00000011376	ENSSSCG00000011376								
13	31809497	31812007	+	215	circRNA_1480	ENSSSCE00000100276_5_c_+	ENSSSCE00000327656_3_c_+	ENSSSCT00000012454	ENSSSCT00000012454	ENSSSCG00000011376	ENSSSCG00000011376								
13	31809497	31809672	+	15	circRNA_5509	ENSSSCE00000100276_5_c_+	ENSSSCE00000100276_3_c_+	ENSSSCT00000012454	ENSSSCT00000012454	ENSSSCG00000011376	ENSSSCG00000011376						ENSSSCE00000100276,ENSSSCE00000100276	31809497_31809672,31809497_31809672	ENSSSCG00000011376_+_c,ENSSSCG00000011376_+_c
13	31854940	31860323	-	6	circRNA_7179	ENSSSCE00000100332_3_c_-,ENSSSCE00000396965_3_c_-	ENSSSCE00000100328_5_c_-,ENSSSCE00000478384_5_c_-	ENSSSCT00000012460,ENSSSCT00000057843	ENSSSCT00000012460,ENSSSCT00000057843	ENSSSCG00000011382,ENSSSCG00000036636	ENSSSCG00000011382,ENSSSCG00000036636								
13	31876170	31894444	-	6	circRNA_15972	ENSSSCE00000100337_3_c_-,ENSSSCE00000431402_3_c_-	ENSSSCE00000182252_5_c_-,ENSSSCE00000445200_5_c_-	ENSSSCT00000012460,ENSSSCT00000057843	ENSSSCT00000012460,ENSSSCT00000057843	ENSSSCG00000011382,ENSSSCG00000036636	ENSSSCG00000011382,ENSSSCG00000036636								
13	31891049	31894444	-	20	circRNA_5345	ENSSSCE00000166368_3_c_-,ENSSSCE00000413866_3_c_-	ENSSSCE00000182252_5_c_-,ENSSSCE00000445200_5_c_-	ENSSSCT00000012460,ENSSSCT00000057843	ENSSSCT00000012460,ENSSSCT00000057843	ENSSSCG00000011382,ENSSSCG00000036636	ENSSSCG00000011382,ENSSSCG00000036636								
13	32070526	32070917	+	58	circRNA_683	ENSSSCE00000285993_5_c_+	ENSSSCE00000285993_3_c_+,ENSSSCE00000209660_3_c_+	ENSSSCT00000026336	ENSSSCT00000026336,ENSSSCT00000042010	ENSSSCG00000034357	ENSSSCG00000034357,ENSSSCG00000034357						ENSSSCE00000285993,ENSSSCE00000285993,ENSSSCE00000285993	32070526_32070917,32070526_32070917,32070526_32070917	ENSSSCG00000034357_+_c,ENSSSCG00000034357_+_c,ENSSSCG00000034357_+_c
13	32276227	32276578	-	20	circRNA_7919	ENSSSCE00000100443_3_c_-	ENSSSCE00000100443_5_c_-	ENSSSCT00000012468	ENSSSCT00000012468	ENSSSCG00000011390	ENSSSCG00000011390						ENSSSCE00000100443	32276227_32276578	ENSSSCG00000011390_-_c
13	32460815	32478114	+	18	circRNA_5156	ENSSSCE00000443825_5_c_+	ENSSSCE00000246526_3_c_+	ENSSSCT00000012472	ENSSSCT00000012472	ENSSSCG00000011394	ENSSSCG00000011394								
13	32466923	32478114	+	63	circRNA_7152	ENSSSCE00000189974_5_c_+	ENSSSCE00000246526_3_c_+	ENSSSCT00000012472	ENSSSCT00000012472	ENSSSCG00000011394	ENSSSCG00000011394								
13	32471839	32478114	+	35	circRNA_5606	ENSSSCE00000226780_5_c_+,ENSSSCE00000314428_5_c_+	ENSSSCE00000246526_3_c_+	ENSSSCT00000012472,ENSSSCT00000057165	ENSSSCT00000012472	ENSSSCG00000011394,ENSSSCG00000011394	ENSSSCG00000011394								
