gene_ID_ssc gene_ID_bta
ENSSSCG00000035932 ENSBTAG00000049847
ENSSSCG00000035933 ENSBTAG00000019864
ENSSSCG00000035934 ENSBTAG00000010399
ENSSSCG00000035935 ENSBTAG00000047247
ENSSSCG00000035937 ENSBTAG00000021211
ENSSSCG00000035938 ENSBTAG00000006635
ENSSSCG00000035939 ENSBTAG00000011646
ENSSSCG00000035940 ENSBTAG00000024539
ENSSSCG00000035941 ENSBTAG00000037907
ENSSSCG00000035945 ENSBTAG00000011793
ENSSSCG00000035948 ENSBTAG00000043516
ENSSSCG00000035948 ENSBTAG00000044341
ENSSSCG00000035948 ENSBTAG00000045179
ENSSSCG00000035949 ENSBTAG00000012501
ENSSSCG00000035952 ENSBTAG00000002391
ENSSSCG00000035954 ENSBTAG00000018383
ENSSSCG00000035956 ENSBTAG00000011586
ENSSSCG00000035963 ENSBTAG00000051980
ENSSSCG00000035964 ENSBTAG00000009599
ENSSSCG00000035965 ENSBTAG00000051072
ENSSSCG00000035967 ENSBTAG00000019520
ENSSSCG00000035968 ENSBTAG00000049695
ENSSSCG00000035969 ENSBTAG00000010745
ENSSSCG00000035971 ENSBTAG00000020350
ENSSSCG00000035972 ENSBTAG00000034287
ENSSSCG00000035973 ENSBTAG00000014060
ENSSSCG00000035973 ENSBTAG00000052085
ENSSSCG00000035975 ENSBTAG00000014594
ENSSSCG00000035982 ENSBTAG00000048665
ENSSSCG00000035982 ENSBTAG00000049795
ENSSSCG00000035982 ENSBTAG00000052351
ENSSSCG00000035983 ENSBTAG00000019822
ENSSSCG00000035985 ENSBTAG00000039246
ENSSSCG00000035987 ENSBTAG00000001662
ENSSSCG00000035988 ENSBTAG00000020191
ENSSSCG00000035991 ENSBTAG00000009956
ENSSSCG00000035992 ENSBTAG00000012170
ENSSSCG00000035993 ENSBTAG00000054287
ENSSSCG00000035995 ENSBTAG00000013776
ENSSSCG00000035997 ENSBTAG00000022275
ENSSSCG00000035999 ENSBTAG00000006590
ENSSSCG00000036001 ENSBTAG00000007630
ENSSSCG00000036002 ENSBTAG00000052632
ENSSSCG00000036003 ENSBTAG00000048686
ENSSSCG00000036003 ENSBTAG00000054916
ENSSSCG00000036005 ENSBTAG00000033078
ENSSSCG00000036007 ENSBTAG00000006187
ENSSSCG00000036008 ENSBTAG00000015575
ENSSSCG00000036010 ENSBTAG00000048922
ENSSSCG00000036010 ENSBTAG00000052704
ENSSSCG00000036010 ENSBTAG00000053049
ENSSSCG00000036010 ENSBTAG00000053728
ENSSSCG00000036011 ENSBTAG00000002661
ENSSSCG00000036015 ENSBTAG00000047793
ENSSSCG00000036022 ENSBTAG00000009974
ENSSSCG00000036026 ENSBTAG00000010938
ENSSSCG00000036027 ENSBTAG00000047715
ENSSSCG00000036028 ENSBTAG00000020469
ENSSSCG00000036029 ENSBTAG00000023289
ENSSSCG00000036030 ENSBTAG00000022580
ENSSSCG00000036033 ENSBTAG00000017802
ENSSSCG00000036036 ENSBTAG00000046328
ENSSSCG00000036039 ENSBTAG00000018857
ENSSSCG00000036044 ENSBTAG00000003640
ENSSSCG00000036045 ENSBTAG00000053859
ENSSSCG00000036047 ENSBTAG00000010359
ENSSSCG00000036049 ENSBTAG00000053735
ENSSSCG00000036050 ENSBTAG00000038195
ENSSSCG00000036052 ENSBTAG00000052709
ENSSSCG00000036056 ENSBTAG00000000920
ENSSSCG00000036057 ENSBTAG00000018420
ENSSSCG00000036059 ENSBTAG00000022714
ENSSSCG00000036060 ENSBTAG00000013929
ENSSSCG00000036062 ENSBTAG00000016411
ENSSSCG00000036064 ENSBTAG00000006549
ENSSSCG00000036067 ENSBTAG00000046708
ENSSSCG00000036068 ENSBTAG00000053092
ENSSSCG00000036068 ENSBTAG00000053389
ENSSSCG00000036069 ENSBTAG00000007897
ENSSSCG00000036071 ENSBTAG00000039416
ENSSSCG00000036072 ENSBTAG00000049750
ENSSSCG00000036072 ENSBTAG00000051052
ENSSSCG00000036072 ENSBTAG00000051716
ENSSSCG00000036072 ENSBTAG00000052149
ENSSSCG00000036074 ENSBTAG00000020420
ENSSSCG00000036075 ENSBTAG00000000021
ENSSSCG00000036078 ENSBTAG00000006159
ENSSSCG00000036081 ENSBTAG00000013330
ENSSSCG00000036083 ENSBTAG00000004964
ENSSSCG00000036084 ENSBTAG00000042427
ENSSSCG00000036085 ENSBTAG00000052389
ENSSSCG00000036085 ENSBTAG00000053009
ENSSSCG00000036085 ENSBTAG00000053872
ENSSSCG00000036086 ENSBTAG00000012498
ENSSSCG00000036089 ENSBTAG00000030539
ENSSSCG00000036090 ENSBTAG00000011750
ENSSSCG00000036091 ENSBTAG00000005294
ENSSSCG00000036091 ENSBTAG00000045876
ENSSSCG00000036094 ENSBTAG00000035844
ENSSSCG00000036095 ENSBTAG00000011110
ENSSSCG00000036098 ENSBTAG00000054665
ENSSSCG00000036102 ENSBTAG00000012102
ENSSSCG00000036103 ENSBTAG00000033545
ENSSSCG00000036103 ENSBTAG00000048171
ENSSSCG00000036103 ENSBTAG00000050630
ENSSSCG00000036103 ENSBTAG00000051383
ENSSSCG00000036103 ENSBTAG00000052826
ENSSSCG00000036103 ENSBTAG00000053557
ENSSSCG00000036103 ENSBTAG00000053889
ENSSSCG00000036106 ENSBTAG00000048152
ENSSSCG00000036109 ENSBTAG00000004911
ENSSSCG00000036111 ENSBTAG00000049302
ENSSSCG00000036111 ENSBTAG00000051060
ENSSSCG00000036111 ENSBTAG00000054399
ENSSSCG00000036113 ENSBTAG00000018430
ENSSSCG00000036115 ENSBTAG00000010619
ENSSSCG00000036122 ENSBTAG00000020789
ENSSSCG00000036125 ENSBTAG00000019977
ENSSSCG00000036129 ENSBTAG00000027317
ENSSSCG00000036132 ENSBTAG00000013921
ENSSSCG00000036133 ENSBTAG00000040321
ENSSSCG00000036135 ENSBTAG00000013103
ENSSSCG00000036136 ENSBTAG00000009863
ENSSSCG00000036138 ENSBTAG00000051470
ENSSSCG00000036139 ENSBTAG00000021208
ENSSSCG00000036145 ENSBTAG00000018747
ENSSSCG00000036146 ENSBTAG00000001530
ENSSSCG00000036151 ENSBTAG00000052627
ENSSSCG00000036152 ENSBTAG00000000224
ENSSSCG00000036153 ENSBTAG00000052016
ENSSSCG00000036157 ENSBTAG00000020643
ENSSSCG00000036159 ENSBTAG00000049182
ENSSSCG00000036159 ENSBTAG00000050074
ENSSSCG00000036159 ENSBTAG00000053189
ENSSSCG00000036159 ENSBTAG00000053206
ENSSSCG00000036159 ENSBTAG00000054997
ENSSSCG00000036160 ENSBTAG00000054022
ENSSSCG00000036161 ENSBTAG00000051390
ENSSSCG00000036166 ENSBTAG00000042724
ENSSSCG00000036168 ENSBTAG00000021859
ENSSSCG00000036169 ENSBTAG00000047004
ENSSSCG00000036172 ENSBTAG00000014949
ENSSSCG00000036174 ENSBTAG00000049525
ENSSSCG00000036174 ENSBTAG00000052265
ENSSSCG00000036177 ENSBTAG00000019425
ENSSSCG00000036178 ENSBTAG00000012069
ENSSSCG00000036183 ENSBTAG00000047087
ENSSSCG00000036185 ENSBTAG00000045105
ENSSSCG00000036186 ENSBTAG00000049856
ENSSSCG00000036186 ENSBTAG00000052197
ENSSSCG00000036189 ENSBTAG00000048334
ENSSSCG00000036189 ENSBTAG00000049061
ENSSSCG00000036189 ENSBTAG00000053713
ENSSSCG00000036189 ENSBTAG00000055136
ENSSSCG00000036190 ENSBTAG00000050809
ENSSSCG00000036191 ENSBTAG00000002642
ENSSSCG00000036192 ENSBTAG00000021248
ENSSSCG00000036201 ENSBTAG00000007665
ENSSSCG00000036206 ENSBTAG00000007933
ENSSSCG00000036208 ENSBTAG00000017094
ENSSSCG00000036210 ENSBTAG00000000458
ENSSSCG00000036211 ENSBTAG00000049047
ENSSSCG00000036213 ENSBTAG00000005691
ENSSSCG00000036215 ENSBTAG00000048686
ENSSSCG00000036215 ENSBTAG00000054916
ENSSSCG00000036216 ENSBTAG00000046471
ENSSSCG00000036216 ENSBTAG00000052333
ENSSSCG00000036216 ENSBTAG00000053492
ENSSSCG00000036219 ENSBTAG00000021730
ENSSSCG00000036221 ENSBTAG00000051984
ENSSSCG00000036221 ENSBTAG00000052216
ENSSSCG00000036221 ENSBTAG00000055243
ENSSSCG00000036222 ENSBTAG00000018024
ENSSSCG00000036223 ENSBTAG00000003220
ENSSSCG00000036229 ENSBTAG00000002112
ENSSSCG00000036234 ENSBTAG00000000531
ENSSSCG00000036236 ENSBTAG00000010564
ENSSSCG00000036237 ENSBTAG00000012897
ENSSSCG00000036239 ENSBTAG00000021833
ENSSSCG00000036240 ENSBTAG00000048922
ENSSSCG00000036240 ENSBTAG00000052704
ENSSSCG00000036240 ENSBTAG00000053049
ENSSSCG00000036240 ENSBTAG00000053728
ENSSSCG00000036244 ENSBTAG00000048504
ENSSSCG00000036246 ENSBTAG00000019953
ENSSSCG00000036247 ENSBTAG00000002477
ENSSSCG00000036250 ENSBTAG00000043954
ENSSSCG00000036252 ENSBTAG00000028628
ENSSSCG00000036255 ENSBTAG00000001404
ENSSSCG00000036256 ENSBTAG00000024874
ENSSSCG00000036257 ENSBTAG00000002534
ENSSSCG00000036261 ENSBTAG00000005168
ENSSSCG00000036270 ENSBTAG00000019890
ENSSSCG00000036272 ENSBTAG00000006104
ENSSSCG00000036275 ENSBTAG00000002176
ENSSSCG00000036276 ENSBTAG00000012726
ENSSSCG00000036280 ENSBTAG00000000429
ENSSSCG00000036284 ENSBTAG00000003443
ENSSSCG00000036285 ENSBTAG00000020568
ENSSSCG00000036286 ENSBTAG00000004278
ENSSSCG00000036288 ENSBTAG00000001321
ENSSSCG00000036291 ENSBTAG00000030933
ENSSSCG00000036294 ENSBTAG00000023614
ENSSSCG00000036295 ENSBTAG00000048640
ENSSSCG00000036295 ENSBTAG00000050306
ENSSSCG00000036295 ENSBTAG00000051253
ENSSSCG00000036295 ENSBTAG00000053261
ENSSSCG00000036295 ENSBTAG00000053824
ENSSSCG00000036296 ENSBTAG00000018987
ENSSSCG00000036296 ENSBTAG00000027772
ENSSSCG00000036305 ENSBTAG00000045754
ENSSSCG00000036306 ENSBTAG00000038326
ENSSSCG00000036306 ENSBTAG00000048005
ENSSSCG00000036307 ENSBTAG00000021338
ENSSSCG00000036308 ENSBTAG00000000675
ENSSSCG00000036310 ENSBTAG00000001762
ENSSSCG00000036311 ENSBTAG00000025149
ENSSSCG00000036314 ENSBTAG00000014217
ENSSSCG00000036315 ENSBTAG00000043845
ENSSSCG00000036316 ENSBTAG00000004151
ENSSSCG00000036316 ENSBTAG00000045616
ENSSSCG00000036317 ENSBTAG00000019604
ENSSSCG00000036320 ENSBTAG00000048633
ENSSSCG00000036321 ENSBTAG00000012642
ENSSSCG00000036322 ENSBTAG00000008250
ENSSSCG00000036326 ENSBTAG00000014406
ENSSSCG00000036328 ENSBTAG00000006517
ENSSSCG00000036331 ENSBTAG00000019093
ENSSSCG00000036331 ENSBTAG00000024288
ENSSSCG00000036336 ENSBTAG00000050902
ENSSSCG00000036336 ENSBTAG00000052491
ENSSSCG00000036337 ENSBTAG00000043251
ENSSSCG00000036339 ENSBTAG00000021201
ENSSSCG00000036340 ENSBTAG00000007761
ENSSSCG00000036341 ENSBTAG00000006472
ENSSSCG00000036342 ENSBTAG00000003528
ENSSSCG00000036342 ENSBTAG00000014365
ENSSSCG00000036342 ENSBTAG00000026148
ENSSSCG00000036352 ENSBTAG00000012774
ENSSSCG00000036354 ENSBTAG00000040093
ENSSSCG00000036356 ENSBTAG00000001385
ENSSSCG00000036359 ENSBTAG00000051230
ENSSSCG00000036360 ENSBTAG00000010431
ENSSSCG00000036362 ENSBTAG00000012538
ENSSSCG00000036363 ENSBTAG00000010652
ENSSSCG00000036364 ENSBTAG00000024058
ENSSSCG00000036367 ENSBTAG00000006727
ENSSSCG00000036367 ENSBTAG00000023752
ENSSSCG00000036370 ENSBTAG00000045417
ENSSSCG00000036376 ENSBTAG00000051246
ENSSSCG00000036377 ENSBTAG00000008410
ENSSSCG00000036378 ENSBTAG00000048043
ENSSSCG00000036381 ENSBTAG00000044062
ENSSSCG00000036383 ENSBTAG00000001368
ENSSSCG00000036387 ENSBTAG00000017885
ENSSSCG00000036391 ENSBTAG00000003020
ENSSSCG00000036393 ENSBTAG00000048739
ENSSSCG00000036393 ENSBTAG00000055283
ENSSSCG00000036395 ENSBTAG00000019698
ENSSSCG00000036400 ENSBTAG00000001704
ENSSSCG00000036400 ENSBTAG00000053613
ENSSSCG00000036402 ENSBTAG00000011473
ENSSSCG00000036403 ENSBTAG00000017427
ENSSSCG00000036405 ENSBTAG00000008349
ENSSSCG00000036407 ENSBTAG00000053242
ENSSSCG00000036408 ENSBTAG00000033890
ENSSSCG00000036411 ENSBTAG00000016337
ENSSSCG00000036414 ENSBTAG00000049418
ENSSSCG00000036418 ENSBTAG00000013861
ENSSSCG00000036419 ENSBTAG00000027782
ENSSSCG00000036420 ENSBTAG00000053750
ENSSSCG00000036421 ENSBTAG00000043313
ENSSSCG00000036421 ENSBTAG00000044844
ENSSSCG00000036422 ENSBTAG00000052415
ENSSSCG00000036423 ENSBTAG00000006945
ENSSSCG00000036425 ENSBTAG00000053689
ENSSSCG00000036427 ENSBTAG00000045656
ENSSSCG00000036429 ENSBTAG00000007248
ENSSSCG00000036431 ENSBTAG00000038920
ENSSSCG00000036433 ENSBTAG00000043112
ENSSSCG00000036434 ENSBTAG00000010772
ENSSSCG00000036435 ENSBTAG00000055221
ENSSSCG00000036436 ENSBTAG00000002107
ENSSSCG00000036437 ENSBTAG00000040282
ENSSSCG00000036438 ENSBTAG00000043553
ENSSSCG00000036441 ENSBTAG00000000071
ENSSSCG00000036443 ENSBTAG00000021216
ENSSSCG00000036444 ENSBTAG00000051324
ENSSSCG00000036445 ENSBTAG00000008479
ENSSSCG00000036446 ENSBTAG00000008583
ENSSSCG00000036449 ENSBTAG00000010184
ENSSSCG00000036452 ENSBTAG00000024379
ENSSSCG00000036454 ENSBTAG00000003958
ENSSSCG00000036457 ENSBTAG00000025782
ENSSSCG00000036460 ENSBTAG00000046711
ENSSSCG00000036461 ENSBTAG00000012311
ENSSSCG00000036462 ENSBTAG00000049513
ENSSSCG00000036466 ENSBTAG00000052083
ENSSSCG00000036469 ENSBTAG00000051272
ENSSSCG00000036472 ENSBTAG00000005951
ENSSSCG00000036474 ENSBTAG00000038662
ENSSSCG00000036475 ENSBTAG00000017391
ENSSSCG00000036476 ENSBTAG00000019755
ENSSSCG00000036480 ENSBTAG00000045699
ENSSSCG00000036482 ENSBTAG00000044099
ENSSSCG00000036483 ENSBTAG00000004179
ENSSSCG00000036485 ENSBTAG00000054679
ENSSSCG00000036487 ENSBTAG00000018610
ENSSSCG00000036487 ENSBTAG00000046015
ENSSSCG00000036488 ENSBTAG00000017488
ENSSSCG00000036491 ENSBTAG00000015069
ENSSSCG00000036492 ENSBTAG00000039901
ENSSSCG00000036493 ENSBTAG00000047076
ENSSSCG00000036494 ENSBTAG00000011987
ENSSSCG00000036499 ENSBTAG00000013541
ENSSSCG00000036500 ENSBTAG00000004821
ENSSSCG00000036501 ENSBTAG00000013607
ENSSSCG00000036503 ENSBTAG00000000905
ENSSSCG00000036504 ENSBTAG00000050633
ENSSSCG00000036509 ENSBTAG00000021537
ENSSSCG00000036510 ENSBTAG00000052820
ENSSSCG00000036511 ENSBTAG00000048860
ENSSSCG00000036512 ENSBTAG00000027464
ENSSSCG00000036513 ENSBTAG00000047444
ENSSSCG00000036513 ENSBTAG00000049741
ENSSSCG00000036513 ENSBTAG00000050781
ENSSSCG00000036513 ENSBTAG00000050806
ENSSSCG00000036513 ENSBTAG00000051127
ENSSSCG00000036513 ENSBTAG00000051523
ENSSSCG00000036513 ENSBTAG00000052320
ENSSSCG00000036513 ENSBTAG00000052729
ENSSSCG00000036513 ENSBTAG00000053426
ENSSSCG00000036513 ENSBTAG00000054091
ENSSSCG00000036513 ENSBTAG00000054698
ENSSSCG00000036515 ENSBTAG00000044037
ENSSSCG00000036518 ENSBTAG00000039370
ENSSSCG00000036520 ENSBTAG00000016515
ENSSSCG00000036521 ENSBTAG00000000130
ENSSSCG00000036527 ENSBTAG00000020107
ENSSSCG00000036529 ENSBTAG00000011763
ENSSSCG00000036530 ENSBTAG00000035659
ENSSSCG00000036530 ENSBTAG00000038418
ENSSSCG00000036530 ENSBTAG00000039837
ENSSSCG00000036532 ENSBTAG00000024983
ENSSSCG00000036534 ENSBTAG00000014885
ENSSSCG00000036536 ENSBTAG00000014660
ENSSSCG00000036537 ENSBTAG00000008520
ENSSSCG00000036539 ENSBTAG00000013248
ENSSSCG00000036541 ENSBTAG00000016574
ENSSSCG00000036542 ENSBTAG00000020689
ENSSSCG00000036546 ENSBTAG00000015824
ENSSSCG00000036547 ENSBTAG00000012896
ENSSSCG00000036549 ENSBTAG00000010661
ENSSSCG00000036552 ENSBTAG00000013315
ENSSSCG00000036553 ENSBTAG00000043996
ENSSSCG00000036554 ENSBTAG00000053290
ENSSSCG00000036555 ENSBTAG00000020570
ENSSSCG00000036556 ENSBTAG00000015212
ENSSSCG00000036560 ENSBTAG00000043949
ENSSSCG00000036564 ENSBTAG00000016502
ENSSSCG00000036564 ENSBTAG00000046481
ENSSSCG00000036566 ENSBTAG00000000585
ENSSSCG00000036568 ENSBTAG00000003914
ENSSSCG00000036569 ENSBTAG00000046467
ENSSSCG00000036572 ENSBTAG00000001026
ENSSSCG00000036573 ENSBTAG00000021993
ENSSSCG00000036575 ENSBTAG00000015108
ENSSSCG00000036576 ENSBTAG00000048383
ENSSSCG00000036580 ENSBTAG00000053030
ENSSSCG00000036584 ENSBTAG00000007366
ENSSSCG00000036589 ENSBTAG00000017716
ENSSSCG00000036591 ENSBTAG00000052311
ENSSSCG00000036591 ENSBTAG00000054452
ENSSSCG00000036592 ENSBTAG00000018258
ENSSSCG00000036595 ENSBTAG00000007498
ENSSSCG00000036596 ENSBTAG00000001084
ENSSSCG00000036596 ENSBTAG00000006216
ENSSSCG00000036596 ENSBTAG00000018736
ENSSSCG00000036596 ENSBTAG00000033092
ENSSSCG00000036603 ENSBTAG00000018000
ENSSSCG00000036604 ENSBTAG00000042335
ENSSSCG00000036604 ENSBTAG00000042449
ENSSSCG00000036604 ENSBTAG00000042514
ENSSSCG00000036607 ENSBTAG00000052924
ENSSSCG00000036608 ENSBTAG00000049339
ENSSSCG00000036609 ENSBTAG00000018681
ENSSSCG00000036610 ENSBTAG00000019952
ENSSSCG00000036611 ENSBTAG00000019447
ENSSSCG00000036612 ENSBTAG00000035995
ENSSSCG00000036612 ENSBTAG00000049333
ENSSSCG00000036613 ENSBTAG00000001920
ENSSSCG00000036614 ENSBTAG00000009951
ENSSSCG00000036618 ENSBTAG00000002096
ENSSSCG00000036620 ENSBTAG00000018888
ENSSSCG00000036621 ENSBTAG00000033429
ENSSSCG00000036622 ENSBTAG00000053098
ENSSSCG00000036626 ENSBTAG00000050573
ENSSSCG00000036630 ENSBTAG00000052663
ENSSSCG00000036634 ENSBTAG00000014792
ENSSSCG00000036636 ENSBTAG00000011894
ENSSSCG00000036639 ENSBTAG00000038375
ENSSSCG00000036641 ENSBTAG00000053092
ENSSSCG00000036641 ENSBTAG00000053389
ENSSSCG00000036642 ENSBTAG00000004821
ENSSSCG00000036643 ENSBTAG00000013725
ENSSSCG00000036645 ENSBTAG00000017480
ENSSSCG00000036647 ENSBTAG00000017948
ENSSSCG00000036649 ENSBTAG00000019801
ENSSSCG00000036649 ENSBTAG00000048861
ENSSSCG00000036658 ENSBTAG00000031641
ENSSSCG00000036659 ENSBTAG00000051430
ENSSSCG00000036662 ENSBTAG00000037985
ENSSSCG00000036665 ENSBTAG00000016190
ENSSSCG00000036666 ENSBTAG00000043454
ENSSSCG00000036667 ENSBTAG00000048334
ENSSSCG00000036667 ENSBTAG00000049061
ENSSSCG00000036667 ENSBTAG00000053713
ENSSSCG00000036667 ENSBTAG00000055136
ENSSSCG00000036670 ENSBTAG00000049302
ENSSSCG00000036670 ENSBTAG00000051060
ENSSSCG00000036670 ENSBTAG00000054399
ENSSSCG00000036673 ENSBTAG00000013367
ENSSSCG00000036673 ENSBTAG00000051234
ENSSSCG00000036674 ENSBTAG00000044009
ENSSSCG00000036676 ENSBTAG00000019231
ENSSSCG00000036679 ENSBTAG00000016486
ENSSSCG00000036680 ENSBTAG00000046023
ENSSSCG00000036680 ENSBTAG00000046777
ENSSSCG00000036680 ENSBTAG00000047086
ENSSSCG00000036680 ENSBTAG00000052969
ENSSSCG00000036684 ENSBTAG00000018873
ENSSSCG00000036685 ENSBTAG00000037462
ENSSSCG00000036686 ENSBTAG00000005961
ENSSSCG00000036687 ENSBTAG00000048437
ENSSSCG00000036687 ENSBTAG00000049078
ENSSSCG00000036687 ENSBTAG00000050411
ENSSSCG00000036687 ENSBTAG00000052769
ENSSSCG00000036687 ENSBTAG00000054361
ENSSSCG00000036691 ENSBTAG00000050134
ENSSSCG00000036695 ENSBTAG00000019406
ENSSSCG00000036699 ENSBTAG00000038679
ENSSSCG00000036699 ENSBTAG00000046378
ENSSSCG00000036702 ENSBTAG00000018255
ENSSSCG00000036703 ENSBTAG00000005616
ENSSSCG00000036703 ENSBTAG00000054559
ENSSSCG00000036704 ENSBTAG00000001321
ENSSSCG00000036705 ENSBTAG00000039819
ENSSSCG00000036706 ENSBTAG00000001985
ENSSSCG00000036709 ENSBTAG00000007994
ENSSSCG00000036711 ENSBTAG00000004161
ENSSSCG00000036712 ENSBTAG00000021232
ENSSSCG00000036714 ENSBTAG00000045042
ENSSSCG00000036715 ENSBTAG00000049182
ENSSSCG00000036715 ENSBTAG00000050074
ENSSSCG00000036715 ENSBTAG00000053189
ENSSSCG00000036715 ENSBTAG00000053206
ENSSSCG00000036715 ENSBTAG00000054997
ENSSSCG00000036722 ENSBTAG00000019403
ENSSSCG00000036723 ENSBTAG00000036078
ENSSSCG00000036724 ENSBTAG00000000434
ENSSSCG00000036726 ENSBTAG00000013169
ENSSSCG00000036729 ENSBTAG00000054771
ENSSSCG00000036731 ENSBTAG00000007158
ENSSSCG00000036734 ENSBTAG00000038544
ENSSSCG00000036734 ENSBTAG00000047690
ENSSSCG00000036734 ENSBTAG00000054224
ENSSSCG00000036735 ENSBTAG00000005547
ENSSSCG00000036738 ENSBTAG00000051038
ENSSSCG00000036738 ENSBTAG00000055161
ENSSSCG00000036739 ENSBTAG00000045327
ENSSSCG00000036741 ENSBTAG00000004602
ENSSSCG00000036742 ENSBTAG00000008313
ENSSSCG00000036743 ENSBTAG00000050324
ENSSSCG00000036744 ENSBTAG00000014977
ENSSSCG00000036746 ENSBTAG00000018518
ENSSSCG00000036747 ENSBTAG00000046555
ENSSSCG00000036749 ENSBTAG00000048686
ENSSSCG00000036749 ENSBTAG00000054916
ENSSSCG00000036751 ENSBTAG00000011857
ENSSSCG00000036755 ENSBTAG00000018413
ENSSSCG00000036756 ENSBTAG00000049098
ENSSSCG00000036758 ENSBTAG00000013779
ENSSSCG00000036760 ENSBTAG00000019157
ENSSSCG00000036766 ENSBTAG00000005071
ENSSSCG00000036767 ENSBTAG00000009746
ENSSSCG00000036772 ENSBTAG00000014602
ENSSSCG00000036775 ENSBTAG00000032331
ENSSSCG00000036776 ENSBTAG00000025078
ENSSSCG00000036777 ENSBTAG00000037751
ENSSSCG00000036777 ENSBTAG00000039178
ENSSSCG00000036780 ENSBTAG00000042119
ENSSSCG00000036781 ENSBTAG00000017983
ENSSSCG00000036783 ENSBTAG00000047780
ENSSSCG00000036785 ENSBTAG00000010372
ENSSSCG00000036787 ENSBTAG00000002362
ENSSSCG00000036789 ENSBTAG00000019521
ENSSSCG00000036790 ENSBTAG00000000240
ENSSSCG00000036791 ENSBTAG00000039967
ENSSSCG00000036794 ENSBTAG00000052034
ENSSSCG00000036794 ENSBTAG00000052542
ENSSSCG00000036796 ENSBTAG00000005630
ENSSSCG00000036798 ENSBTAG00000020400
ENSSSCG00000036800 ENSBTAG00000049498
ENSSSCG00000036801 ENSBTAG00000051116
ENSSSCG00000036804 ENSBTAG00000021836
ENSSSCG00000036808 ENSBTAG00000003898
ENSSSCG00000036810 ENSBTAG00000016998
ENSSSCG00000036812 ENSBTAG00000010534
ENSSSCG00000036814 ENSBTAG00000005576
ENSSSCG00000036817 ENSBTAG00000012928
ENSSSCG00000036822 ENSBTAG00000006042
ENSSSCG00000036824 ENSBTAG00000023947
ENSSSCG00000036825 ENSBTAG00000045514
ENSSSCG00000036827 ENSBTAG00000053837
ENSSSCG00000036828 ENSBTAG00000011383
ENSSSCG00000036831 ENSBTAG00000010673
ENSSSCG00000036832 ENSBTAG00000015969
ENSSSCG00000036835 ENSBTAG00000017402
ENSSSCG00000036837 ENSBTAG00000053313
ENSSSCG00000036844 ENSBTAG00000009848
ENSSSCG00000036847 ENSBTAG00000052929
ENSSSCG00000036849 ENSBTAG00000006104
ENSSSCG00000036851 ENSBTAG00000053696
ENSSSCG00000036852 ENSBTAG00000000824
ENSSSCG00000036853 ENSBTAG00000003229
ENSSSCG00000036855 ENSBTAG00000015310
ENSSSCG00000036861 ENSBTAG00000050351
ENSSSCG00000036861 ENSBTAG00000050455
ENSSSCG00000036863 ENSBTAG00000030838
ENSSSCG00000036863 ENSBTAG00000030892
ENSSSCG00000036863 ENSBTAG00000050683
ENSSSCG00000036865 ENSBTAG00000031814
ENSSSCG00000036867 ENSBTAG00000008220
ENSSSCG00000036868 ENSBTAG00000005933
ENSSSCG00000036870 ENSBTAG00000008185
ENSSSCG00000036871 ENSBTAG00000026893
ENSSSCG00000036874 ENSBTAG00000014818
ENSSSCG00000036876 ENSBTAG00000011214
ENSSSCG00000036877 ENSBTAG00000046204
ENSSSCG00000036878 ENSBTAG00000045772
ENSSSCG00000036883 ENSBTAG00000016819
ENSSSCG00000036883 ENSBTAG00000046788
ENSSSCG00000036885 ENSBTAG00000023675
ENSSSCG00000036886 ENSBTAG00000002370
ENSSSCG00000036887 ENSBTAG00000001280
ENSSSCG00000036890 ENSBTAG00000043699
ENSSSCG00000036893 ENSBTAG00000006538
ENSSSCG00000036896 ENSBTAG00000043339
ENSSSCG00000036896 ENSBTAG00000052534
ENSSSCG00000036898 ENSBTAG00000016895
ENSSSCG00000036901 ENSBTAG00000049846
ENSSSCG00000036909 ENSBTAG00000015559
ENSSSCG00000036910 ENSBTAG00000019078
ENSSSCG00000036914 ENSBTAG00000049410
ENSSSCG00000036915 ENSBTAG00000047992
ENSSSCG00000036918 ENSBTAG00000038544
ENSSSCG00000036918 ENSBTAG00000047690
ENSSSCG00000036918 ENSBTAG00000054224
ENSSSCG00000036920 ENSBTAG00000031435
ENSSSCG00000036924 ENSBTAG00000014440
ENSSSCG00000036925 ENSBTAG00000054915
ENSSSCG00000036926 ENSBTAG00000050426
ENSSSCG00000036932 ENSBTAG00000013990
ENSSSCG00000036933 ENSBTAG00000012178
ENSSSCG00000036936 ENSBTAG00000042648
ENSSSCG00000036938 ENSBTAG00000008362
ENSSSCG00000036940 ENSBTAG00000005750
ENSSSCG00000036941 ENSBTAG00000038260
ENSSSCG00000036944 ENSBTAG00000009885
ENSSSCG00000036947 ENSBTAG00000033504
ENSSSCG00000036948 ENSBTAG00000046177
ENSSSCG00000036949 ENSBTAG00000042115
ENSSSCG00000036949 ENSBTAG00000052210
ENSSSCG00000036949 ENSBTAG00000055149
ENSSSCG00000036952 ENSBTAG00000006534
ENSSSCG00000036953 ENSBTAG00000046317
ENSSSCG00000036953 ENSBTAG00000049374
ENSSSCG00000036953 ENSBTAG00000054855
ENSSSCG00000036954 ENSBTAG00000011137
ENSSSCG00000036956 ENSBTAG00000008441
ENSSSCG00000036960 ENSBTAG00000025632
ENSSSCG00000036963 ENSBTAG00000017273
