gene_ID_bta gene_ID_oar
ENSBTAG00000042387 ENSOARG00000022279
ENSBTAG00000042388 ENSOARG00000023962
ENSBTAG00000042389 ENSOARG00000022432
ENSBTAG00000042390 ENSOARG00000021936
ENSBTAG00000042394 ENSOARG00000022133
ENSBTAG00000042396 ENSOARG00000023580
ENSBTAG00000042401 ENSOARG00000023764
ENSBTAG00000042404 ENSOARG00000023298
ENSBTAG00000042406 ENSOARG00000024836
ENSBTAG00000042408 ENSOARG00000022971
ENSBTAG00000042411 ENSOARG00000024360
ENSBTAG00000042414 ENSOARG00000024649
ENSBTAG00000042416 ENSOARG00000022578
ENSBTAG00000042417 ENSOARG00000022422
ENSBTAG00000042418 ENSOARG00000024213
ENSBTAG00000042421 ENSOARG00000024058
ENSBTAG00000042423 ENSOARG00000024359
ENSBTAG00000042426 ENSOARG00000023544
ENSBTAG00000042427 ENSOARG00000022980
ENSBTAG00000042429 ENSOARG00000021763
ENSBTAG00000042430 ENSOARG00000023831
ENSBTAG00000042433 ENSOARG00000022978
ENSBTAG00000042434 ENSOARG00000021342
ENSBTAG00000042435 ENSOARG00000022861
ENSBTAG00000042438 ENSOARG00000024058
ENSBTAG00000042439 ENSOARG00000023746
ENSBTAG00000042440 ENSOARG00000021600
ENSBTAG00000042442 ENSOARG00000024140
ENSBTAG00000042443 ENSOARG00000023543
ENSBTAG00000042449 ENSOARG00000024592
ENSBTAG00000042450 ENSOARG00000023868
ENSBTAG00000042452 ENSOARG00000024205
ENSBTAG00000042455 ENSOARG00000025076
ENSBTAG00000042456 ENSOARG00000022372
ENSBTAG00000042458 ENSOARG00000022840
ENSBTAG00000042460 ENSOARG00000024151
ENSBTAG00000042461 ENSOARG00000022622
ENSBTAG00000042464 ENSOARG00000023345
ENSBTAG00000042466 ENSOARG00000024660
ENSBTAG00000042467 ENSOARG00000021219
ENSBTAG00000042468 ENSOARG00000021863
ENSBTAG00000042470 ENSOARG00000024832
ENSBTAG00000042471 ENSOARG00000022743
ENSBTAG00000042473 ENSOARG00000024584
ENSBTAG00000042474 ENSOARG00000023130
ENSBTAG00000042475 ENSOARG00000022315
ENSBTAG00000042477 ENSOARG00000024149
ENSBTAG00000042479 ENSOARG00000021618
ENSBTAG00000042480 ENSOARG00000021453
ENSBTAG00000042482 ENSOARG00000021974
ENSBTAG00000042482 ENSOARG00000023896
ENSBTAG00000042483 ENSOARG00000022848
ENSBTAG00000042484 ENSOARG00000024302
ENSBTAG00000042489 ENSOARG00000023581
ENSBTAG00000042491 ENSOARG00000021358
ENSBTAG00000042492 ENSOARG00000022430
ENSBTAG00000042493 ENSOARG00000022346
ENSBTAG00000042498 ENSOARG00000022148
ENSBTAG00000042502 ENSOARG00000021682
ENSBTAG00000042503 ENSOARG00000023243
ENSBTAG00000042504 ENSOARG00000023077
ENSBTAG00000042506 ENSOARG00000021545
ENSBTAG00000042507 ENSOARG00000024950
ENSBTAG00000042514 ENSOARG00000024713
ENSBTAG00000042515 ENSOARG00000022674
ENSBTAG00000042518 ENSOARG00000022497
ENSBTAG00000042519 ENSOARG00000021819
ENSBTAG00000042521 ENSOARG00000024878
ENSBTAG00000042522 ENSOARG00000023095
ENSBTAG00000042523 ENSOARG00000024134
ENSBTAG00000042525 ENSOARG00000022967
ENSBTAG00000042526 ENSOARG00000022709
ENSBTAG00000042529 ENSOARG00000024741
ENSBTAG00000042530 ENSOARG00000024586
ENSBTAG00000042531 ENSOARG00000024053
ENSBTAG00000042535 ENSOARG00000021284
ENSBTAG00000042536 ENSOARG00000023258
ENSBTAG00000042539 ENSOARG00000021322
ENSBTAG00000042541 ENSOARG00000024512
ENSBTAG00000042543 ENSOARG00000024508
ENSBTAG00000042546 ENSOARG00000022218
ENSBTAG00000042548 ENSOARG00000022342
ENSBTAG00000042550 ENSOARG00000024152
ENSBTAG00000042551 ENSOARG00000024551
ENSBTAG00000042553 ENSOARG00000024472
ENSBTAG00000042555 ENSOARG00000024908
ENSBTAG00000042557 ENSOARG00000021981
ENSBTAG00000042559 ENSOARG00000023047
ENSBTAG00000042562 ENSOARG00000024447
ENSBTAG00000042567 ENSOARG00000022457
ENSBTAG00000042569 ENSOARG00000022456
ENSBTAG00000042573 ENSOARG00000024268
ENSBTAG00000042574 ENSOARG00000023785
ENSBTAG00000042578 ENSOARG00000023491
ENSBTAG00000042579 ENSOARG00000023067
ENSBTAG00000042581 ENSOARG00000025055
ENSBTAG00000042584 ENSOARG00000021711
ENSBTAG00000042587 ENSOARG00000023825
ENSBTAG00000042588 ENSOARG00000021980
ENSBTAG00000042589 ENSOARG00000023084
ENSBTAG00000042594 ENSOARG00000023799
ENSBTAG00000042595 ENSOARG00000021576
ENSBTAG00000042595 ENSOARG00000022192
ENSBTAG00000042596 ENSOARG00000022073
ENSBTAG00000042597 ENSOARG00000022054
ENSBTAG00000042598 ENSOARG00000021377
ENSBTAG00000042599 ENSOARG00000023424
ENSBTAG00000042600 ENSOARG00000023164
ENSBTAG00000042602 ENSOARG00000023516
ENSBTAG00000042607 ENSOARG00000024011
ENSBTAG00000042612 ENSOARG00000022900
ENSBTAG00000042613 ENSOARG00000023971
ENSBTAG00000042614 ENSOARG00000023456
ENSBTAG00000042618 ENSOARG00000021311
ENSBTAG00000042620 ENSOARG00000024927
ENSBTAG00000042621 ENSOARG00000023781
ENSBTAG00000042624 ENSOARG00000024630
ENSBTAG00000042625 ENSOARG00000024017
ENSBTAG00000042626 ENSOARG00000021514
ENSBTAG00000042626 ENSOARG00000023752
ENSBTAG00000042626 ENSOARG00000023953
ENSBTAG00000042626 ENSOARG00000023997
ENSBTAG00000042630 ENSOARG00000022633
ENSBTAG00000042631 ENSOARG00000023567
ENSBTAG00000042637 ENSOARG00000021272
ENSBTAG00000042638 ENSOARG00000022513
ENSBTAG00000042643 ENSOARG00000022429
ENSBTAG00000042644 ENSOARG00000022618
ENSBTAG00000042645 ENSOARG00000024993
ENSBTAG00000042648 ENSOARG00000023032
ENSBTAG00000042649 ENSOARG00000022030
ENSBTAG00000042652 ENSOARG00000023607
ENSBTAG00000042654 ENSOARG00000022810
ENSBTAG00000042659 ENSOARG00000023698
ENSBTAG00000042661 ENSOARG00000021572
ENSBTAG00000042662 ENSOARG00000023833
ENSBTAG00000042664 ENSOARG00000024069
ENSBTAG00000042676 ENSOARG00000022123
ENSBTAG00000042677 ENSOARG00000022032
ENSBTAG00000042680 ENSOARG00000022778
ENSBTAG00000042683 ENSOARG00000024767
ENSBTAG00000042684 ENSOARG00000023582
ENSBTAG00000042688 ENSOARG00000023787
ENSBTAG00000042690 ENSOARG00000024121
ENSBTAG00000042691 ENSOARG00000023854
ENSBTAG00000042692 ENSOARG00000021277
ENSBTAG00000042696 ENSOARG00000023351
ENSBTAG00000042699 ENSOARG00000024536
ENSBTAG00000042700 ENSOARG00000024824
ENSBTAG00000042702 ENSOARG00000022629
ENSBTAG00000042704 ENSOARG00000024748
ENSBTAG00000042706 ENSOARG00000022034
ENSBTAG00000042707 ENSOARG00000023895
ENSBTAG00000042711 ENSOARG00000023159
ENSBTAG00000042712 ENSOARG00000021546
ENSBTAG00000042713 ENSOARG00000023766
ENSBTAG00000042714 ENSOARG00000021736
ENSBTAG00000042715 ENSOARG00000023793
ENSBTAG00000042718 ENSOARG00000025019
ENSBTAG00000042719 ENSOARG00000024581
ENSBTAG00000042721 ENSOARG00000024176
ENSBTAG00000042722 ENSOARG00000023527
ENSBTAG00000042723 ENSOARG00000022409
ENSBTAG00000042727 ENSOARG00000024261
ENSBTAG00000042730 ENSOARG00000024305
ENSBTAG00000042731 ENSOARG00000022556
ENSBTAG00000042733 ENSOARG00000024658
ENSBTAG00000042735 ENSOARG00000024552
ENSBTAG00000042736 ENSOARG00000021204
ENSBTAG00000042739 ENSOARG00000024066
ENSBTAG00000042741 ENSOARG00000024688
ENSBTAG00000042742 ENSOARG00000025094
ENSBTAG00000042743 ENSOARG00000022951
ENSBTAG00000042744 ENSOARG00000023372
ENSBTAG00000042750 ENSOARG00000022188
ENSBTAG00000042752 ENSOARG00000021726
ENSBTAG00000042756 ENSOARG00000024579
ENSBTAG00000042757 ENSOARG00000024146
ENSBTAG00000042758 ENSOARG00000023228
ENSBTAG00000042761 ENSOARG00000021897
ENSBTAG00000042762 ENSOARG00000024112
ENSBTAG00000042762 ENSOARG00000024243
ENSBTAG00000042763 ENSOARG00000023033
ENSBTAG00000042767 ENSOARG00000022606
ENSBTAG00000042769 ENSOARG00000022991
ENSBTAG00000042770 ENSOARG00000024691
ENSBTAG00000042773 ENSOARG00000024001
ENSBTAG00000042777 ENSOARG00000021740
ENSBTAG00000042780 ENSOARG00000025011
ENSBTAG00000042781 ENSOARG00000023533
ENSBTAG00000042783 ENSOARG00000023296
ENSBTAG00000042784 ENSOARG00000023822
ENSBTAG00000042786 ENSOARG00000021483
ENSBTAG00000042786 ENSOARG00000021502
ENSBTAG00000042787 ENSOARG00000021321
ENSBTAG00000042789 ENSOARG00000025032
ENSBTAG00000042790 ENSOARG00000024454
ENSBTAG00000042795 ENSOARG00000021411
ENSBTAG00000042797 ENSOARG00000022048
ENSBTAG00000042799 ENSOARG00000022159
ENSBTAG00000042801 ENSOARG00000023289
ENSBTAG00000042803 ENSOARG00000022700
ENSBTAG00000042804 ENSOARG00000023449
ENSBTAG00000042806 ENSOARG00000024233
ENSBTAG00000042808 ENSOARG00000023945
ENSBTAG00000042810 ENSOARG00000024651
ENSBTAG00000042813 ENSOARG00000022264
ENSBTAG00000042813 ENSOARG00000023682
ENSBTAG00000042816 ENSOARG00000022828
ENSBTAG00000042817 ENSOARG00000023238
ENSBTAG00000042825 ENSOARG00000021602
ENSBTAG00000042827 ENSOARG00000024308
ENSBTAG00000042829 ENSOARG00000024381
ENSBTAG00000042833 ENSOARG00000024355
ENSBTAG00000042836 ENSOARG00000022170
ENSBTAG00000042837 ENSOARG00000022326
ENSBTAG00000042842 ENSOARG00000024031
ENSBTAG00000042843 ENSOARG00000023624
ENSBTAG00000042846 ENSOARG00000024057
ENSBTAG00000042849 ENSOARG00000024533
ENSBTAG00000042851 ENSOARG00000021583
ENSBTAG00000042855 ENSOARG00000024527
ENSBTAG00000042858 ENSOARG00000022968
ENSBTAG00000042860 ENSOARG00000024602
ENSBTAG00000042862 ENSOARG00000024374
ENSBTAG00000042863 ENSOARG00000023651
ENSBTAG00000042864 ENSOARG00000021439
ENSBTAG00000042865 ENSOARG00000022542
ENSBTAG00000042866 ENSOARG00000023740
ENSBTAG00000042868 ENSOARG00000023332
ENSBTAG00000042871 ENSOARG00000022761
ENSBTAG00000042873 ENSOARG00000023427
ENSBTAG00000042875 ENSOARG00000021806
ENSBTAG00000042876 ENSOARG00000024547
ENSBTAG00000042878 ENSOARG00000022076
ENSBTAG00000042879 ENSOARG00000023604
ENSBTAG00000042880 ENSOARG00000025091
ENSBTAG00000042882 ENSOARG00000022309
ENSBTAG00000042883 ENSOARG00000024123
ENSBTAG00000042884 ENSOARG00000024690
ENSBTAG00000042885 ENSOARG00000024145
ENSBTAG00000042887 ENSOARG00000022057
ENSBTAG00000042893 ENSOARG00000024364
ENSBTAG00000042896 ENSOARG00000024229
ENSBTAG00000042897 ENSOARG00000022635
ENSBTAG00000042898 ENSOARG00000022544
ENSBTAG00000042899 ENSOARG00000022576
ENSBTAG00000042905 ENSOARG00000022108
ENSBTAG00000042911 ENSOARG00000023107
ENSBTAG00000042914 ENSOARG00000021366
ENSBTAG00000042915 ENSOARG00000023169
ENSBTAG00000042916 ENSOARG00000024771
ENSBTAG00000042916 ENSOARG00000024877
ENSBTAG00000042918 ENSOARG00000022776
ENSBTAG00000042919 ENSOARG00000025000
ENSBTAG00000042920 ENSOARG00000022999
ENSBTAG00000042921 ENSOARG00000024491
ENSBTAG00000042923 ENSOARG00000022345
ENSBTAG00000042924 ENSOARG00000022084
ENSBTAG00000042924 ENSOARG00000023789
ENSBTAG00000042924 ENSOARG00000024907
ENSBTAG00000042928 ENSOARG00000023960
ENSBTAG00000042930 ENSOARG00000021459
ENSBTAG00000042931 ENSOARG00000023772
ENSBTAG00000042933 ENSOARG00000023611
ENSBTAG00000042934 ENSOARG00000024911
ENSBTAG00000042936 ENSOARG00000022956
ENSBTAG00000042936 ENSOARG00000024385
ENSBTAG00000042937 ENSOARG00000024208
ENSBTAG00000042939 ENSOARG00000023769
ENSBTAG00000042941 ENSOARG00000021561
ENSBTAG00000042942 ENSOARG00000022480
ENSBTAG00000042944 ENSOARG00000021951
ENSBTAG00000042950 ENSOARG00000022184
ENSBTAG00000042951 ENSOARG00000023387
ENSBTAG00000042952 ENSOARG00000023317
ENSBTAG00000042956 ENSOARG00000022849
ENSBTAG00000042960 ENSOARG00000021971
ENSBTAG00000042963 ENSOARG00000022353
ENSBTAG00000042966 ENSOARG00000024387
ENSBTAG00000042971 ENSOARG00000021396
ENSBTAG00000042972 ENSOARG00000023552
ENSBTAG00000042973 ENSOARG00000021663
ENSBTAG00000042974 ENSOARG00000024067
ENSBTAG00000042976 ENSOARG00000022923
ENSBTAG00000042977 ENSOARG00000023891
ENSBTAG00000042981 ENSOARG00000024599
ENSBTAG00000042982 ENSOARG00000022655
ENSBTAG00000042984 ENSOARG00000022153
ENSBTAG00000042987 ENSOARG00000021868
ENSBTAG00000042988 ENSOARG00000021921
ENSBTAG00000042989 ENSOARG00000021944
ENSBTAG00000042990 ENSOARG00000021338
ENSBTAG00000042991 ENSOARG00000021954
ENSBTAG00000042992 ENSOARG00000021419
ENSBTAG00000042993 ENSOARG00000021917
ENSBTAG00000042995 ENSOARG00000025088
ENSBTAG00000042998 ENSOARG00000023008
ENSBTAG00000043000 ENSOARG00000024453
ENSBTAG00000043001 ENSOARG00000022232
ENSBTAG00000043002 ENSOARG00000023794
ENSBTAG00000043003 ENSOARG00000024894
ENSBTAG00000043005 ENSOARG00000023231
ENSBTAG00000043006 ENSOARG00000021201
ENSBTAG00000043015 ENSOARG00000022804
ENSBTAG00000043016 ENSOARG00000022385
ENSBTAG00000043018 ENSOARG00000021560
ENSBTAG00000043021 ENSOARG00000023307
ENSBTAG00000043023 ENSOARG00000023817
ENSBTAG00000043025 ENSOARG00000024855
ENSBTAG00000043028 ENSOARG00000021717
ENSBTAG00000043030 ENSOARG00000024089
ENSBTAG00000043036 ENSOARG00000024331
ENSBTAG00000043037 ENSOARG00000021681
ENSBTAG00000043038 ENSOARG00000023758
ENSBTAG00000043040 ENSOARG00000024394
ENSBTAG00000043043 ENSOARG00000024604
ENSBTAG00000043046 ENSOARG00000024099
ENSBTAG00000043047 ENSOARG00000022016
ENSBTAG00000043048 ENSOARG00000023619
ENSBTAG00000043049 ENSOARG00000021537
ENSBTAG00000043054 ENSOARG00000022625
ENSBTAG00000043056 ENSOARG00000023206
ENSBTAG00000043057 ENSOARG00000025036
ENSBTAG00000043059 ENSOARG00000025018
ENSBTAG00000043064 ENSOARG00000024328
ENSBTAG00000043066 ENSOARG00000021789
ENSBTAG00000043067 ENSOARG00000023475
ENSBTAG00000043070 ENSOARG00000022824
ENSBTAG00000043073 ENSOARG00000022545
ENSBTAG00000043077 ENSOARG00000021529
ENSBTAG00000043083 ENSOARG00000023135
ENSBTAG00000043086 ENSOARG00000023693
ENSBTAG00000043088 ENSOARG00000022494
ENSBTAG00000043089 ENSOARG00000023433
ENSBTAG00000043090 ENSOARG00000021256
ENSBTAG00000043091 ENSOARG00000025108
ENSBTAG00000043093 ENSOARG00000022807
ENSBTAG00000043093 ENSOARG00000023982
ENSBTAG00000043095 ENSOARG00000022118
ENSBTAG00000043095 ENSOARG00000024107
ENSBTAG00000043098 ENSOARG00000025029
ENSBTAG00000043100 ENSOARG00000022773
ENSBTAG00000043101 ENSOARG00000023515
ENSBTAG00000043106 ENSOARG00000025133
ENSBTAG00000043109 ENSOARG00000024707
ENSBTAG00000043112 ENSOARG00000021432
ENSBTAG00000043114 ENSOARG00000023011
ENSBTAG00000043119 ENSOARG00000024111
ENSBTAG00000043120 ENSOARG00000021596
ENSBTAG00000043122 ENSOARG00000022834
ENSBTAG00000043125 ENSOARG00000021487
ENSBTAG00000043126 ENSOARG00000022412
ENSBTAG00000043127 ENSOARG00000024413
ENSBTAG00000043128 ENSOARG00000023029
ENSBTAG00000043130 ENSOARG00000021571
ENSBTAG00000043131 ENSOARG00000023165
ENSBTAG00000043132 ENSOARG00000022701
ENSBTAG00000043133 ENSOARG00000021249
ENSBTAG00000043135 ENSOARG00000023927
ENSBTAG00000043137 ENSOARG00000022596
ENSBTAG00000043139 ENSOARG00000022862
ENSBTAG00000043140 ENSOARG00000023198
ENSBTAG00000043146 ENSOARG00000022180
ENSBTAG00000043147 ENSOARG00000021785
ENSBTAG00000043150 ENSOARG00000021218
ENSBTAG00000043151 ENSOARG00000022943
ENSBTAG00000043153 ENSOARG00000023699
ENSBTAG00000043157 ENSOARG00000023121
ENSBTAG00000043158 ENSOARG00000023770
ENSBTAG00000043161 ENSOARG00000023884
ENSBTAG00000043162 ENSOARG00000022491
ENSBTAG00000043163 ENSOARG00000023215
ENSBTAG00000043164 ENSOARG00000023492
ENSBTAG00000043165 ENSOARG00000022174
ENSBTAG00000043167 ENSOARG00000024654
ENSBTAG00000043168 ENSOARG00000022625
ENSBTAG00000043173 ENSOARG00000022091
ENSBTAG00000043179 ENSOARG00000024267
ENSBTAG00000043184 ENSOARG00000024327
ENSBTAG00000043185 ENSOARG00000023136
ENSBTAG00000043185 ENSOARG00000024810
ENSBTAG00000043186 ENSOARG00000024046
ENSBTAG00000043187 ENSOARG00000025101
ENSBTAG00000043188 ENSOARG00000023338
ENSBTAG00000043189 ENSOARG00000023743
ENSBTAG00000043190 ENSOARG00000024689
ENSBTAG00000043195 ENSOARG00000022715
ENSBTAG00000043196 ENSOARG00000024614
ENSBTAG00000043197 ENSOARG00000023063
ENSBTAG00000043198 ENSOARG00000023275
ENSBTAG00000043199 ENSOARG00000023122
ENSBTAG00000043202 ENSOARG00000022331
ENSBTAG00000043203 ENSOARG00000023540
ENSBTAG00000043207 ENSOARG00000023064
ENSBTAG00000043209 ENSOARG00000022470
ENSBTAG00000043212 ENSOARG00000022979
ENSBTAG00000043214 ENSOARG00000025156
ENSBTAG00000043216 ENSOARG00000024839
ENSBTAG00000043217 ENSOARG00000025123
ENSBTAG00000043221 ENSOARG00000021518
ENSBTAG00000043222 ENSOARG00000021884
ENSBTAG00000043228 ENSOARG00000022591
ENSBTAG00000043233 ENSOARG00000021581
ENSBTAG00000043234 ENSOARG00000025083
ENSBTAG00000043235 ENSOARG00000023194
ENSBTAG00000043236 ENSOARG00000021771
ENSBTAG00000043237 ENSOARG00000025006
ENSBTAG00000043239 ENSOARG00000023977
ENSBTAG00000043240 ENSOARG00000022571
ENSBTAG00000043242 ENSOARG00000023617
ENSBTAG00000043243 ENSOARG00000022175
ENSBTAG00000043245 ENSOARG00000023814
ENSBTAG00000043250 ENSOARG00000023715
ENSBTAG00000043251 ENSOARG00000024863
ENSBTAG00000043252 ENSOARG00000022733
ENSBTAG00000043253 ENSOARG00000023014
ENSBTAG00000043260 ENSOARG00000024245
ENSBTAG00000043261 ENSOARG00000021853
ENSBTAG00000043266 ENSOARG00000022747
ENSBTAG00000043268 ENSOARG00000023506
ENSBTAG00000043271 ENSOARG00000022040
ENSBTAG00000043272 ENSOARG00000024669
ENSBTAG00000043273 ENSOARG00000023348
ENSBTAG00000043276 ENSOARG00000024903
ENSBTAG00000043277 ENSOARG00000024570
ENSBTAG00000043282 ENSOARG00000023061
ENSBTAG00000043286 ENSOARG00000024562
ENSBTAG00000043287 ENSOARG00000023175
ENSBTAG00000043287 ENSOARG00000024541
ENSBTAG00000043291 ENSOARG00000024525
ENSBTAG00000043295 ENSOARG00000024078
ENSBTAG00000043296 ENSOARG00000022023
ENSBTAG00000043297 ENSOARG00000022350
ENSBTAG00000043298 ENSOARG00000023305
ENSBTAG00000043301 ENSOARG00000023935
ENSBTAG00000043302 ENSOARG00000023394
ENSBTAG00000043303 ENSOARG00000021307
ENSBTAG00000043304 ENSOARG00000023969
ENSBTAG00000043305 ENSOARG00000022082
ENSBTAG00000043306 ENSOARG00000023890
ENSBTAG00000043312 ENSOARG00000023349
ENSBTAG00000043313 ENSOARG00000022444
ENSBTAG00000043314 ENSOARG00000025158
ENSBTAG00000043315 ENSOARG00000024571
ENSBTAG00000043316 ENSOARG00000023956
ENSBTAG00000043317 ENSOARG00000022420
ENSBTAG00000043318 ENSOARG00000021943
ENSBTAG00000043320 ENSOARG00000023125
ENSBTAG00000043324 ENSOARG00000022749
ENSBTAG00000043325 ENSOARG00000021263
ENSBTAG00000043328 ENSOARG00000024272
ENSBTAG00000043329 ENSOARG00000023460
ENSBTAG00000043332 ENSOARG00000021467
ENSBTAG00000043333 ENSOARG00000022203
ENSBTAG00000043334 ENSOARG00000022882
ENSBTAG00000043338 ENSOARG00000022933
ENSBTAG00000043339 ENSOARG00000023357
ENSBTAG00000043342 ENSOARG00000022115
ENSBTAG00000043343 ENSOARG00000021875
ENSBTAG00000043343 ENSOARG00000023259
ENSBTAG00000043344 ENSOARG00000023261
ENSBTAG00000043347 ENSOARG00000021244
ENSBTAG00000043348 ENSOARG00000022314
ENSBTAG00000043350 ENSOARG00000022705
ENSBTAG00000043353 ENSOARG00000022439
ENSBTAG00000043354 ENSOARG00000021212
ENSBTAG00000043359 ENSOARG00000023197
ENSBTAG00000043360 ENSOARG00000021252
ENSBTAG00000043361 ENSOARG00000022266
ENSBTAG00000043364 ENSOARG00000021852
ENSBTAG00000043365 ENSOARG00000024103
ENSBTAG00000043369 ENSOARG00000023025
ENSBTAG00000043370 ENSOARG00000024469
ENSBTAG00000043371 ENSOARG00000022692
ENSBTAG00000043375 ENSOARG00000024566
ENSBTAG00000043377 ENSOARG00000022661
ENSBTAG00000043378 ENSOARG00000022669
ENSBTAG00000043380 ENSOARG00000024967
ENSBTAG00000043381 ENSOARG00000021633
ENSBTAG00000043382 ENSOARG00000022321
ENSBTAG00000043388 ENSOARG00000021782
ENSBTAG00000043394 ENSOARG00000023880
ENSBTAG00000043395 ENSOARG00000024802
ENSBTAG00000043398 ENSOARG00000021530
ENSBTAG00000043399 ENSOARG00000022813
ENSBTAG00000043402 ENSOARG00000022632
ENSBTAG00000043408 ENSOARG00000022836
ENSBTAG00000043411 ENSOARG00000021965
ENSBTAG00000043412 ENSOARG00000022690
ENSBTAG00000043414 ENSOARG00000024534
ENSBTAG00000043416 ENSOARG00000021649
ENSBTAG00000043417 ENSOARG00000022534
ENSBTAG00000043419 ENSOARG00000021555
ENSBTAG00000043422 ENSOARG00000022699
ENSBTAG00000043424 ENSOARG00000023541
ENSBTAG00000043425 ENSOARG00000023713
ENSBTAG00000043426 ENSOARG00000021324
ENSBTAG00000043430 ENSOARG00000023865
ENSBTAG00000043432 ENSOARG00000022396
ENSBTAG00000043434 ENSOARG00000024643
ENSBTAG00000043437 ENSOARG00000024594
ENSBTAG00000043444 ENSOARG00000022216
ENSBTAG00000043445 ENSOARG00000023143
ENSBTAG00000043446 ENSOARG00000023246
ENSBTAG00000043447 ENSOARG00000021708
ENSBTAG00000043450 ENSOARG00000022626
ENSBTAG00000043453 ENSOARG00000023646
ENSBTAG00000043454 ENSOARG00000022355
ENSBTAG00000043458 ENSOARG00000024118
ENSBTAG00000043459 ENSOARG00000022015
ENSBTAG00000043460 ENSOARG00000024074
ENSBTAG00000043461 ENSOARG00000022878
ENSBTAG00000043462 ENSOARG00000023784
ENSBTAG00000043462 ENSOARG00000024662
ENSBTAG00000043467 ENSOARG00000024345
ENSBTAG00000043468 ENSOARG00000022788
ENSBTAG00000043469 ENSOARG00000024389
ENSBTAG00000043471 ENSOARG00000024319
ENSBTAG00000043472 ENSOARG00000022908
ENSBTAG00000043474 ENSOARG00000022826
ENSBTAG00000043477 ENSOARG00000023113
ENSBTAG00000043480 ENSOARG00000022904
ENSBTAG00000043480 ENSOARG00000023303
ENSBTAG00000043481 ENSOARG00000024591
ENSBTAG00000043484 ENSOARG00000021303
ENSBTAG00000043485 ENSOARG00000023749
ENSBTAG00000043486 ENSOARG00000021724
ENSBTAG00000043490 ENSOARG00000021988
ENSBTAG00000043493 ENSOARG00000021495
ENSBTAG00000043496 ENSOARG00000024882
ENSBTAG00000043508 ENSOARG00000024438
ENSBTAG00000043509 ENSOARG00000022329
ENSBTAG00000043512 ENSOARG00000024457
ENSBTAG00000043514 ENSOARG00000024756
ENSBTAG00000043516 ENSOARG00000024583
ENSBTAG00000043518 ENSOARG00000021783
ENSBTAG00000043519 ENSOARG00000024228
ENSBTAG00000043521 ENSOARG00000022791
ENSBTAG00000043523 ENSOARG00000023640
ENSBTAG00000043524 ENSOARG00000023930
ENSBTAG00000043525 ENSOARG00000022983
ENSBTAG00000043527 ENSOARG00000025026
ENSBTAG00000043528 ENSOARG00000021387
ENSBTAG00000043529 ENSOARG00000021238
ENSBTAG00000043530 ENSOARG00000024429
ENSBTAG00000043531 ENSOARG00000022839
ENSBTAG00000043534 ENSOARG00000023373
ENSBTAG00000043541 ENSOARG00000023448
ENSBTAG00000043542 ENSOARG00000021841
ENSBTAG00000043546 ENSOARG00000000033
ENSBTAG00000043550 ENSOARG00000000035
ENSBTAG00000043553 ENSOARG00000007929
ENSBTAG00000043556 ENSOARG00000000019
ENSBTAG00000043558 ENSOARG00000000006
ENSBTAG00000043559 ENSOARG00000000027
ENSBTAG00000043559 ENSOARG00000005798
ENSBTAG00000043560 ENSOARG00000000023
ENSBTAG00000043561 ENSOARG00000000016
ENSBTAG00000043563 ENSOARG00000000032
ENSBTAG00000043564 ENSOARG00000000021
ENSBTAG00000043568 ENSOARG00000000025
ENSBTAG00000043571 ENSOARG00000000010
ENSBTAG00000043577 ENSOARG00000000028
ENSBTAG00000043578 ENSOARG00000013889
ENSBTAG00000043578 ENSOARG00000013904
ENSBTAG00000043581 ENSOARG00000017885
ENSBTAG00000043584 ENSOARG00000000022
ENSBTAG00000043587 ENSOARG00000024778
ENSBTAG00000043589 ENSOARG00000021458
ENSBTAG00000043590 ENSOARG00000023446
ENSBTAG00000043591 ENSOARG00000024184
ENSBTAG00000043592 ENSOARG00000022447
ENSBTAG00000043594 ENSOARG00000021713
ENSBTAG00000043595 ENSOARG00000021743
ENSBTAG00000043599 ENSOARG00000025104
ENSBTAG00000043602 ENSOARG00000022219
ENSBTAG00000043604 ENSOARG00000025146
