gene_ID_bta	gene_ID_oar	homology_type
ENSBTAG00000006200	ENSOARG00000017634	ortholog_one2one
ENSBTAG00000018282	ENSOARG00000016650	ortholog_one2one
ENSBTAG00000026008	ENSOARG00000002884	ortholog_one2one
ENSBTAG00000008098	ENSOARG00000006787	ortholog_one2one
ENSBTAG00000021986	ENSOARG00000021084	ortholog_one2one
ENSBTAG00000043671	ENSOARG00000023040	ortholog_one2one
ENSBTAG00000008716	ENSOARG00000002906	ortholog_one2one
ENSBTAG00000002326	ENSOARG00000021088	ortholog_one2one
ENSBTAG00000010439	ENSOARG00000003411	ortholog_one2one
ENSBTAG00000042683	ENSOARG00000024767	ortholog_one2one
ENSBTAG00000002331	ENSOARG00000021089	ortholog_one2one
ENSBTAG00000001093	ENSOARG00000003017	ortholog_one2one
ENSBTAG00000031473	ENSOARG00000016665	ortholog_one2one
ENSBTAG00000001092	ENSOARG00000019650	ortholog_one2one
ENSBTAG00000017664	ENSOARG00000016727	ortholog_one2one
ENSBTAG00000030942	ENSOARG00000009221	ortholog_one2one
ENSBTAG00000020533	ENSOARG00000021091	ortholog_one2one
ENSBTAG00000001090	ENSOARG00000003082	ortholog_one2one
ENSBTAG00000006204	ENSOARG00000017792	ortholog_one2one
ENSBTAG00000027789	ENSOARG00000003174	ortholog_one2one
ENSBTAG00000010795	ENSOARG00000021092	ortholog_one2one
ENSBTAG00000018749	ENSOARG00000009261	ortholog_one2one
ENSBTAG00000018277	ENSOARG00000021094	ortholog_one2one
ENSBTAG00000010743	ENSOARG00000003284	ortholog_one2one
ENSBTAG00000021201	ENSOARG00000016741	ortholog_one2one
ENSBTAG00000045431	ENSOARG00000021281	ortholog_one2one
ENSBTAG00000044967	ENSOARG00000023592	ortholog_one2one
ENSBTAG00000012760	ENSOARG00000016831	ortholog_one2one
ENSBTAG00000010998	ENSOARG00000016852	ortholog_one2one
ENSBTAG00000017713	ENSOARG00000021096	ortholog_one2one
ENSBTAG00000006138	ENSOARG00000016894	ortholog_one2one
ENSBTAG00000046878	ENSOARG00000000340	ortholog_one2many
ENSBTAG00000016198	ENSOARG00000017943	ortholog_one2one
ENSBTAG00000010741	ENSOARG00000003388	ortholog_one2one
ENSBTAG00000010736	ENSOARG00000003402	ortholog_one2one
ENSBTAG00000015718	ENSOARG00000016922	ortholog_one2one
ENSBTAG00000030222	ENSOARG00000018085	ortholog_one2one
ENSBTAG00000047646	ENSOARG00000017020	ortholog_one2one
ENSBTAG00000020090	ENSOARG00000003767	ortholog_one2one
ENSBTAG00000009258	ENSOARG00000009309	ortholog_one2one
ENSBTAG00000043971	ENSOARG00000003966	ortholog_one2one
ENSBTAG00000014220	ENSOARG00000017069	ortholog_one2one
ENSBTAG00000004555	ENSOARG00000003592	ortholog_one2one
ENSBTAG00000045339	ENSOARG00000023185	ortholog_one2one
ENSBTAG00000012334	ENSOARG00000016986	ortholog_one2one
ENSBTAG00000040106	ENSOARG00000018130	ortholog_one2one
ENSBTAG00000040305	ENSOARG00000004150	ortholog_one2one
ENSBTAG00000027182	ENSOARG00000007116	ortholog_one2one
ENSBTAG00000014933	ENSOARG00000017068	ortholog_one2one
ENSBTAG00000005141	ENSOARG00000021097	ortholog_one2one
ENSBTAG00000015186	ENSOARG00000004252	ortholog_one2one
ENSBTAG00000012481	ENSOARG00000018140	ortholog_one2one
ENSBTAG00000019298	ENSOARG00000017141	ortholog_one2one
ENSBTAG00000004557	ENSOARG00000003872	ortholog_one2one
ENSBTAG00000030881	ENSOARG00000021098	ortholog_one2one
ENSBTAG00000017436	ENSOARG00000017203	ortholog_one2one
ENSBTAG00000017866	ENSOARG00000017123	ortholog_one2one
ENSBTAG00000015184	ENSOARG00000004409	ortholog_one2one
ENSBTAG00000026885	ENSOARG00000004000	ortholog_one2one
ENSBTAG00000014741	ENSOARG00000021099	ortholog_one2one
ENSBTAG00000049366	ENSOARG00000023161	ortholog_one2one
ENSBTAG00000017437	ENSOARG00000017263	ortholog_one2one
ENSBTAG00000045294	ENSOARG00000021895	ortholog_one2one
ENSBTAG00000007462	ENSOARG00000009366	ortholog_one2one
ENSBTAG00000043950	ENSOARG00000007047	ortholog_one2one
ENSBTAG00000002782	ENSOARG00000018228	ortholog_one2one
ENSBTAG00000013042	ENSOARG00000021101	ortholog_one2one
ENSBTAG00000004241	ENSOARG00000004085	ortholog_one2one
ENSBTAG00000002531	ENSOARG00000007284	ortholog_one2one
ENSBTAG00000008641	ENSOARG00000017233	ortholog_one2one
ENSBTAG00000010048	ENSOARG00000004104	ortholog_one2one
ENSBTAG00000029292	ENSOARG00000024775	ortholog_one2one
ENSBTAG00000042879	ENSOARG00000023604	ortholog_one2one
ENSBTAG00000055014	ENSOARG00000007077	ortholog_one2one
ENSBTAG00000047294	ENSOARG00000008235	ortholog_one2one
ENSBTAG00000011626	ENSOARG00000009414	ortholog_one2one
ENSBTAG00000016580	ENSOARG00000018238	ortholog_one2one
ENSBTAG00000049007	ENSOARG00000022047	ortholog_one2one
ENSBTAG00000015109	ENSOARG00000025175	ortholog_one2one
ENSBTAG00000006423	ENSOARG00000018246	ortholog_one2one
ENSBTAG00000010362	ENSOARG00000004206	ortholog_one2one
ENSBTAG00000002714	ENSOARG00000017377	ortholog_one2one
ENSBTAG00000015498	ENSOARG00000007109	ortholog_one2one
ENSBTAG00000044831	ENSOARG00000024864	ortholog_one2one
ENSBTAG00000006429	ENSOARG00000018307	ortholog_one2one
ENSBTAG00000005456	ENSOARG00000007151	ortholog_one2one
ENSBTAG00000052816	ENSOARG00000017333	ortholog_one2one
ENSBTAG00000044179	ENSOARG00000004285	ortholog_one2one
ENSBTAG00000042638	ENSOARG00000022513	ortholog_one2one
ENSBTAG00000012096	ENSOARG00000007187	ortholog_one2one
ENSBTAG00000051262	ENSOARG00000017524	ortholog_one2one
ENSBTAG00000005311	ENSOARG00000018319	ortholog_one2one
ENSBTAG00000013600	ENSOARG00000009480	ortholog_one2one
ENSBTAG00000013043	ENSOARG00000021103	ortholog_one2one
ENSBTAG00000004004	ENSOARG00000018326	ortholog_one2one
ENSBTAG00000048586	ENSOARG00000024321	ortholog_one2one
ENSBTAG00000000995	ENSOARG00000007199	ortholog_one2one
ENSBTAG00000013602	ENSOARG00000009615	ortholog_one2one
ENSBTAG00000004009	ENSOARG00000018385	ortholog_one2one
ENSBTAG00000043067	ENSOARG00000023475	ortholog_one2one
ENSBTAG00000012998	ENSOARG00000021104	ortholog_one2one
ENSBTAG00000047942	ENSOARG00000018392	ortholog_one2one
ENSBTAG00000009862	ENSOARG00000021105	ortholog_one2one
ENSBTAG00000018768	ENSOARG00000015107	ortholog_one2many
ENSBTAG00000017162	ENSOARG00000004301	ortholog_one2one
ENSBTAG00000010381	ENSOARG00000007667	ortholog_one2one
ENSBTAG00000022498	ENSOARG00000005934	ortholog_one2one
ENSBTAG00000023106	ENSOARG00000015679	ortholog_one2one
ENSBTAG00000006103	ENSOARG00000009448	ortholog_one2many
ENSBTAG00000006103	ENSOARG00000018400	ortholog_one2many
ENSBTAG00000044706	ENSOARG00000024952	ortholog_one2one
ENSBTAG00000013629	ENSOARG00000009702	ortholog_one2one
ENSBTAG00000006341	ENSOARG00000021106	ortholog_one2one
ENSBTAG00000006104	ENSOARG00000019697	ortholog_one2many
ENSBTAG00000006104	ENSOARG00000018451	ortholog_one2many
ENSBTAG00000047629	ENSOARG00000018496	ortholog_one2one
ENSBTAG00000010376	ENSOARG00000007953	ortholog_one2one
ENSBTAG00000044829	ENSOARG00000023402	ortholog_one2one
ENSBTAG00000030993	ENSOARG00000009744	ortholog_one2one
ENSBTAG00000036635	ENSOARG00000022235	ortholog_one2one
ENSBTAG00000026716	ENSOARG00000007250	ortholog_one2one
ENSBTAG00000043046	ENSOARG00000024099	ortholog_one2one
ENSBTAG00000005102	ENSOARG00000017915	ortholog_one2one
ENSBTAG00000004488	ENSOARG00000018558	ortholog_one2one
ENSBTAG00000007068	ENSOARG00000009775	ortholog_one2one
ENSBTAG00000013674	ENSOARG00000008169	ortholog_one2one
ENSBTAG00000020880	ENSOARG00000021107	ortholog_one2one
ENSBTAG00000017743	ENSOARG00000004431	ortholog_one2one
ENSBTAG00000043066	ENSOARG00000021789	ortholog_one2one
ENSBTAG00000023407	ENSOARG00000015705	ortholog_one2one
ENSBTAG00000043521	ENSOARG00000022791	ortholog_one2one
ENSBTAG00000046347	ENSOARG00000019666	ortholog_one2one
ENSBTAG00000002029	ENSOARG00000009885	ortholog_one2one
ENSBTAG00000021173	ENSOARG00000018655	ortholog_one2one
ENSBTAG00000004167	ENSOARG00000008310	ortholog_one2one
ENSBTAG00000014392	ENSOARG00000021108	ortholog_one2one
ENSBTAG00000014265	ENSOARG00000018717	ortholog_one2one
ENSBTAG00000051421	ENSOARG00000009912	ortholog_one2one
ENSBTAG00000039477	ENSOARG00000019958	ortholog_one2one
ENSBTAG00000019137	ENSOARG00000004467	ortholog_one2one
ENSBTAG00000029975	ENSOARG00000021985	ortholog_one2one
ENSBTAG00000044571	ENSOARG00000021485	ortholog_one2one
ENSBTAG00000026489	ENSOARG00000018753	ortholog_one2one
ENSBTAG00000026882	ENSOARG00000012441	ortholog_one2many
ENSBTAG00000042146	ENSOARG00000024991	ortholog_one2one
ENSBTAG00000033290	ENSOARG00000008252	ortholog_one2one
ENSBTAG00000009956	ENSOARG00000018792	ortholog_one2one
ENSBTAG00000007395	ENSOARG00000017445	ortholog_one2one
ENSBTAG00000043898	ENSOARG00000021490	ortholog_one2one
ENSBTAG00000019418	ENSOARG00000007302	ortholog_one2one
ENSBTAG00000002425	ENSOARG00000004675	ortholog_one2one
ENSBTAG00000050336	ENSOARG00000020407	ortholog_one2one
ENSBTAG00000015753	ENSOARG00000018094	ortholog_one2one
ENSBTAG00000002808	ENSOARG00000021109	ortholog_one2one
ENSBTAG00000043602	ENSOARG00000022219	ortholog_one2one
ENSBTAG00000013173	ENSOARG00000018800	ortholog_one2one
ENSBTAG00000034522	ENSOARG00000008411	ortholog_one2one
ENSBTAG00000043904	ENSOARG00000024498	ortholog_one2one
ENSBTAG00000055073	ENSOARG00000017463	ortholog_one2one
ENSBTAG00000042597	ENSOARG00000022054	ortholog_one2one
ENSBTAG00000018898	ENSOARG00000021110	ortholog_one2one
ENSBTAG00000003825	ENSOARG00000018162	ortholog_one2one
ENSBTAG00000000676	ENSOARG00000007379	ortholog_one2one
ENSBTAG00000004754	ENSOARG00000009979	ortholog_one2one
ENSBTAG00000002283	ENSOARG00000017534	ortholog_one2one
ENSBTAG00000013174	ENSOARG00000018806	ortholog_one2one
ENSBTAG00000018520	ENSOARG00000004852	ortholog_one2one
ENSBTAG00000054105	ENSOARG00000008443	ortholog_one2one
ENSBTAG00000034192	ENSOARG00000017548	ortholog_one2one
ENSBTAG00000009506	ENSOARG00000018845	ortholog_one2one
ENSBTAG00000052431	ENSOARG00000021111	ortholog_one2one
ENSBTAG00000014060	ENSOARG00000011641	ortholog_one2many
ENSBTAG00000033269	ENSOARG00000022595	ortholog_one2one
ENSBTAG00000015461	ENSOARG00000004400	ortholog_many2many
ENSBTAG00000015461	ENSOARG00000019068	ortholog_many2many
ENSBTAG00000042480	ENSOARG00000021453	ortholog_one2one
ENSBTAG00000009508	ENSOARG00000018850	ortholog_one2one
ENSBTAG00000049402	ENSOARG00000017555	ortholog_one2many
ENSBTAG00000049402	ENSOARG00000013042	ortholog_one2many
ENSBTAG00000009509	ENSOARG00000018854	ortholog_one2one
ENSBTAG00000050142	ENSOARG00000024976	ortholog_one2one
ENSBTAG00000038146	ENSOARG00000002049	ortholog_many2many
ENSBTAG00000038146	ENSOARG00000018883	ortholog_many2many
ENSBTAG00000000679	ENSOARG00000007448	ortholog_one2one
ENSBTAG00000012738	ENSOARG00000008579	ortholog_one2one
ENSBTAG00000005517	ENSOARG00000017569	ortholog_one2one
ENSBTAG00000016512	ENSOARG00000005011	ortholog_one2one
ENSBTAG00000043261	ENSOARG00000021853	ortholog_one2one
ENSBTAG00000026501	ENSOARG00000018936	ortholog_one2one
ENSBTAG00000042181	ENSOARG00000022874	ortholog_one2one
ENSBTAG00000045062	ENSOARG00000023154	ortholog_one2one
ENSBTAG00000045316	ENSOARG00000023031	ortholog_one2one
ENSBTAG00000015911	ENSOARG00000007481	ortholog_one2one
ENSBTAG00000037632	ENSOARG00000002049	ortholog_many2many
ENSBTAG00000037632	ENSOARG00000018883	ortholog_many2many
ENSBTAG00000004631	ENSOARG00000021113	ortholog_one2one
ENSBTAG00000006420	ENSOARG00000017641	ortholog_one2one
ENSBTAG00000012800	ENSOARG00000008850	ortholog_one2one
ENSBTAG00000048876	ENSOARG00000017653	ortholog_one2one
ENSBTAG00000001323	ENSOARG00000006829	ortholog_one2one
ENSBTAG00000005681	ENSOARG00000007496	ortholog_one2one
ENSBTAG00000008673	ENSOARG00000017716	ortholog_one2one
ENSBTAG00000018430	ENSOARG00000018389	ortholog_one2one
ENSBTAG00000002835	ENSOARG00000009089	ortholog_one2one
ENSBTAG00000000662	ENSOARG00000018945	ortholog_one2one
ENSBTAG00000000962	ENSOARG00000007050	ortholog_one2one
ENSBTAG00000042467	ENSOARG00000021219	ortholog_one2one
ENSBTAG00000052055	ENSOARG00000019961	ortholog_one2one
ENSBTAG00000013957	ENSOARG00000005138	ortholog_one2one
ENSBTAG00000015424	ENSOARG00000017781	ortholog_one2one
ENSBTAG00000009355	ENSOARG00000007561	ortholog_one2one
ENSBTAG00000043030	ENSOARG00000024089	ortholog_one2one
ENSBTAG00000016000	ENSOARG00000017873	ortholog_one2one
ENSBTAG00000005018	ENSOARG00000018955	ortholog_one2one
ENSBTAG00000019857	ENSOARG00000009303	ortholog_one2one
ENSBTAG00000039091	ENSOARG00000005221	ortholog_one2one
ENSBTAG00000000394	ENSOARG00000010129	ortholog_one2one
ENSBTAG00000016507	ENSOARG00000018983	ortholog_one2one
ENSBTAG00000017166	ENSOARG00000007593	ortholog_one2one
ENSBTAG00000043611	ENSOARG00000024871	ortholog_one2one
ENSBTAG00000006837	ENSOARG00000007255	ortholog_one2one
ENSBTAG00000019421	ENSOARG00000021114	ortholog_one2one
ENSBTAG00000019854	ENSOARG00000009714	ortholog_one2one
ENSBTAG00000049419	ENSOARG00000023898	ortholog_one2one
ENSBTAG00000014469	ENSOARG00000017979	ortholog_one2one
ENSBTAG00000003921	ENSOARG00000007631	ortholog_one2one
ENSBTAG00000016510	ENSOARG00000018986	ortholog_one2one
ENSBTAG00000045799	ENSOARG00000021116	ortholog_one2one
ENSBTAG00000030921	ENSOARG00000010189	ortholog_one2one
ENSBTAG00000038180	ENSOARG00000005392	ortholog_one2one
ENSBTAG00000013326	ENSOARG00000015261	ortholog_one2many
ENSBTAG00000013326	ENSOARG00000009933	ortholog_one2many
ENSBTAG00000003919	ENSOARG00000007660	ortholog_one2one
ENSBTAG00000008471	ENSOARG00000010231	ortholog_one2one
ENSBTAG00000000438	ENSOARG00000007526	ortholog_one2one
ENSBTAG00000054198	ENSOARG00000021505	ortholog_one2one
ENSBTAG00000016511	ENSOARG00000018993	ortholog_one2one
ENSBTAG00000049970	ENSOARG00000024963	ortholog_one2one
ENSBTAG00000003887	ENSOARG00000007696	ortholog_one2one
ENSBTAG00000038648	ENSOARG00000007652	ortholog_one2one
ENSBTAG00000016071	ENSOARG00000010036	ortholog_one2one
ENSBTAG00000030913	ENSOARG00000010283	ortholog_one2one
ENSBTAG00000034531	ENSOARG00000007706	ortholog_one2many
ENSBTAG00000034531	ENSOARG00000014633	ortholog_one2many
ENSBTAG00000005984	ENSOARG00000021117	ortholog_one2one
ENSBTAG00000037110	ENSOARG00000022237	ortholog_one2one
ENSBTAG00000001925	ENSOARG00000007770	ortholog_one2one
ENSBTAG00000008121	ENSOARG00000007731	ortholog_one2one
ENSBTAG00000019385	ENSOARG00000005501	ortholog_one2one
ENSBTAG00000000851	ENSOARG00000018152	ortholog_one2one
ENSBTAG00000009132	ENSOARG00000010334	ortholog_one2one
ENSBTAG00000016516	ENSOARG00000019024	ortholog_one2one
ENSBTAG00000012254	ENSOARG00000007737	ortholog_one2one
ENSBTAG00000044826	ENSOARG00000023738	ortholog_one2one
ENSBTAG00000052929	ENSOARG00000021506	ortholog_one2one
ENSBTAG00000020298	ENSOARG00000007963	ortholog_one2one
ENSBTAG00000050235	ENSOARG00000012218	ortholog_one2one
ENSBTAG00000047331	ENSOARG00000010331	ortholog_one2one
ENSBTAG00000025920	ENSOARG00000008056	ortholog_one2one
ENSBTAG00000007650	ENSOARG00000005610	ortholog_one2one
ENSBTAG00000026704	ENSOARG00000007744	ortholog_one2one
ENSBTAG00000033010	ENSOARG00000010376	ortholog_one2one
ENSBTAG00000046685	ENSOARG00000022888	ortholog_one2one
ENSBTAG00000026497	ENSOARG00000019031	ortholog_one2one
ENSBTAG00000030199	ENSOARG00000007943	ortholog_one2many
ENSBTAG00000004412	ENSOARG00000008194	ortholog_one2one
ENSBTAG00000011017	ENSOARG00000018213	ortholog_one2one
ENSBTAG00000001057	ENSOARG00000019057	ortholog_one2one
ENSBTAG00000048377	ENSOARG00000008316	ortholog_one2one
ENSBTAG00000042389	ENSOARG00000022432	ortholog_one2one
ENSBTAG00000005501	ENSOARG00000005709	ortholog_one2one
ENSBTAG00000032360	ENSOARG00000019978	ortholog_one2one
ENSBTAG00000030824	ENSOARG00000021118	ortholog_one2one
ENSBTAG00000038520	ENSOARG00000008444	ortholog_one2one
ENSBTAG00000003399	ENSOARG00000010589	ortholog_one2one
ENSBTAG00000001957	ENSOARG00000007813	ortholog_one2one
ENSBTAG00000003371	ENSOARG00000021119	ortholog_one2one
ENSBTAG00000027201	ENSOARG00000018226	ortholog_one2one
ENSBTAG00000044890	ENSOARG00000022509	ortholog_one2one
ENSBTAG00000044396	ENSOARG00000023050	ortholog_one2one
ENSBTAG00000009341	ENSOARG00000018579	ortholog_one2one
ENSBTAG00000015572	ENSOARG00000008633	ortholog_one2one
ENSBTAG00000019839	ENSOARG00000010344	ortholog_one2one
ENSBTAG00000019290	ENSOARG00000019085	ortholog_one2one
ENSBTAG00000011451	ENSOARG00000021121	ortholog_one2one
ENSBTAG00000012030	ENSOARG00000019104	ortholog_one2one
ENSBTAG00000001956	ENSOARG00000007824	ortholog_one2one
ENSBTAG00000007445	ENSOARG00000018277	ortholog_one2one
ENSBTAG00000019291	ENSOARG00000005837	ortholog_one2one
ENSBTAG00000048013	ENSOARG00000008761	ortholog_one2one
ENSBTAG00000051713	ENSOARG00000008828	ortholog_one2one
ENSBTAG00000002413	ENSOARG00000019125	ortholog_one2one
ENSBTAG00000002813	ENSOARG00000010978	ortholog_one2one
ENSBTAG00000018073	ENSOARG00000019140	ortholog_one2one
ENSBTAG00000009717	ENSOARG00000018670	ortholog_one2one
ENSBTAG00000044264	ENSOARG00000023557	ortholog_one2one
ENSBTAG00000046503	ENSOARG00000007878	ortholog_one2one
ENSBTAG00000001708	ENSOARG00000019154	ortholog_one2one
ENSBTAG00000008704	ENSOARG00000005930	ortholog_one2one
ENSBTAG00000014879	ENSOARG00000018729	ortholog_one2one
ENSBTAG00000013170	ENSOARG00000018321	ortholog_one2one
ENSBTAG00000021596	ENSOARG00000018331	ortholog_one2one
ENSBTAG00000001356	ENSOARG00000011407	ortholog_one2one
ENSBTAG00000000919	ENSOARG00000007915	ortholog_one2one
ENSBTAG00000045092	ENSOARG00000024217	ortholog_one2one
ENSBTAG00000039991	ENSOARG00000008946	ortholog_one2one
ENSBTAG00000001899	ENSOARG00000005956	ortholog_one2one
ENSBTAG00000049291	ENSOARG00000009066	ortholog_one2one
ENSBTAG00000045226	ENSOARG00000024843	ortholog_one2one
ENSBTAG00000016324	ENSOARG00000018805	ortholog_one2one
ENSBTAG00000003340	ENSOARG00000007948	ortholog_one2one
ENSBTAG00000003523	ENSOARG00000009284	ortholog_one2one
ENSBTAG00000003090	ENSOARG00000021123	ortholog_one2one
ENSBTAG00000008006	ENSOARG00000010319	ortholog_one2one
ENSBTAG00000003336	ENSOARG00000007955	ortholog_one2one
ENSBTAG00000039647	ENSOARG00000009377	ortholog_one2one
ENSBTAG00000010293	ENSOARG00000018381	ortholog_one2one
ENSBTAG00000014111	ENSOARG00000011798	ortholog_one2one
ENSBTAG00000053565	ENSOARG00000009541	ortholog_one2one
ENSBTAG00000033961	ENSOARG00000008006	ortholog_one2one
ENSBTAG00000008548	ENSOARG00000010294	ortholog_one2one
ENSBTAG00000015047	ENSOARG00000009708	ortholog_one2one
ENSBTAG00000052924	ENSOARG00000008031	ortholog_one2one
ENSBTAG00000043095	ENSOARG00000022118	ortholog_one2many
ENSBTAG00000043095	ENSOARG00000024107	ortholog_one2many
ENSBTAG00000004040	ENSOARG00000009742	ortholog_one2one
ENSBTAG00000018200	ENSOARG00000012119	ortholog_one2one
ENSBTAG00000044993	ENSOARG00000023712	ortholog_one2one
ENSBTAG00000024379	ENSOARG00000018875	ortholog_one2one
ENSBTAG00000033195	ENSOARG00000008039	ortholog_one2one
ENSBTAG00000000297	ENSOARG00000012172	ortholog_one2many
ENSBTAG00000011971	ENSOARG00000018434	ortholog_one2one
ENSBTAG00000014161	ENSOARG00000018909	ortholog_one2one
ENSBTAG00000001249	ENSOARG00000009915	ortholog_one2one
ENSBTAG00000038849	ENSOARG00000008072	ortholog_one2one
ENSBTAG00000009020	ENSOARG00000010127	ortholog_one2one
ENSBTAG00000049010	ENSOARG00000012236	ortholog_one2one
ENSBTAG00000014407	ENSOARG00000018495	ortholog_one2one
ENSBTAG00000014171	ENSOARG00000018928	ortholog_one2one
ENSBTAG00000048633	ENSOARG00000021787	ortholog_one2one
ENSBTAG00000018951	ENSOARG00000012380	ortholog_one2one
ENSBTAG00000021976	ENSOARG00000018563	ortholog_one2one
ENSBTAG00000011952	ENSOARG00000010025	ortholog_one2one
ENSBTAG00000014096	ENSOARG00000021124	ortholog_one2one
ENSBTAG00000006876	ENSOARG00000018965	ortholog_one2one
ENSBTAG00000004647	ENSOARG00000012510	ortholog_one2one
ENSBTAG00000020729	ENSOARG00000021125	ortholog_one2one
ENSBTAG00000003784	ENSOARG00000019029	ortholog_one2many
ENSBTAG00000009021	ENSOARG00000010108	ortholog_one2one
ENSBTAG00000007695	ENSOARG00000010276	ortholog_one2one
ENSBTAG00000049843	ENSOARG00000024075	ortholog_one2one
ENSBTAG00000021099	ENSOARG00000008112	ortholog_one2one
ENSBTAG00000046712	ENSOARG00000019082	ortholog_one2one
ENSBTAG00000014007	ENSOARG00000012281	ortholog_one2one
ENSBTAG00000042507	ENSOARG00000024950	ortholog_one2one
ENSBTAG00000017043	ENSOARG00000019754	ortholog_one2one
ENSBTAG00000021587	ENSOARG00000008143	ortholog_one2one
ENSBTAG00000031166	ENSOARG00000018652	ortholog_one2one
ENSBTAG00000018127	ENSOARG00000021126	ortholog_one2one
ENSBTAG00000033803	ENSOARG00000008181	ortholog_one2one
ENSBTAG00000002632	ENSOARG00000010477	ortholog_one2one
ENSBTAG00000009296	ENSOARG00000019137	ortholog_one2one
ENSBTAG00000034281	ENSOARG00000012558	ortholog_one2one
ENSBTAG00000024980	ENSOARG00000010088	ortholog_one2one
ENSBTAG00000013035	ENSOARG00000021128	ortholog_one2one
ENSBTAG00000004394	ENSOARG00000008189	ortholog_one2one
ENSBTAG00000011275	ENSOARG00000019187	ortholog_one2one
ENSBTAG00000019694	ENSOARG00000018708	ortholog_one2one
ENSBTAG00000012139	ENSOARG00000021129	ortholog_one2one
ENSBTAG00000000019	ENSOARG00000008218	ortholog_one2many
ENSBTAG00000005005	ENSOARG00000010683	ortholog_one2one
ENSBTAG00000049091	ENSOARG00000021130	ortholog_one2one
ENSBTAG00000030801	ENSOARG00000021131	ortholog_one2one
ENSBTAG00000003658	ENSOARG00000000465	ortholog_one2one
ENSBTAG00000055316	ENSOARG00000003413	ortholog_one2many
ENSBTAG00000001580	ENSOARG00000012717	ortholog_one2one
ENSBTAG00000006810	ENSOARG00000011002	ortholog_one2one
ENSBTAG00000012946	ENSOARG00000008274	ortholog_one2one
ENSBTAG00000011796	ENSOARG00000021132	ortholog_one2one
ENSBTAG00000046454	ENSOARG00000018743	ortholog_one2one
ENSBTAG00000018590	ENSOARG00000010066	ortholog_one2one
