gene_ID_ssc	gene_ID_bta	homology_type
ENSSSCG00000015244	ENSBTAG00000016168	ortholog_one2one
ENSSSCG00000016605	ENSBTAG00000002157	ortholog_one2one
ENSSSCG00000023130	ENSBTAG00000000392	ortholog_one2one
ENSSSCG00000036359	ENSBTAG00000051230	ortholog_one2one
ENSSSCG00000004908	ENSBTAG00000006833	ortholog_one2one
ENSSSCG00000011632	ENSBTAG00000005769	ortholog_one2one
ENSSSCG00000005995	ENSBTAG00000006770	ortholog_one2one
ENSSSCG00000015607	ENSBTAG00000048628	ortholog_one2one
ENSSSCG00000008394	ENSBTAG00000005870	ortholog_one2one
ENSSSCG00000048144	ENSBTAG00000037566	ortholog_one2one
ENSSSCG00000012272	ENSBTAG00000038589	ortholog_one2one
ENSSSCG00000033278	ENSBTAG00000016309	ortholog_one2many
ENSSSCG00000033278	ENSBTAG00000054140	ortholog_one2many
ENSSSCG00000033278	ENSBTAG00000053321	ortholog_one2many
ENSSSCG00000036326	ENSBTAG00000014406	ortholog_one2one
ENSSSCG00000016067	ENSBTAG00000013196	ortholog_one2one
ENSSSCG00000023478	ENSBTAG00000002817	ortholog_one2one
ENSSSCG00000016957	ENSBTAG00000006360	ortholog_one2one
ENSSSCG00000007935	ENSBTAG00000006595	ortholog_one2one
ENSSSCG00000047222	ENSBTAG00000051784	ortholog_one2many
ENSSSCG00000039074	ENSBTAG00000026489	ortholog_one2one
ENSSSCG00000039054	ENSBTAG00000007443	ortholog_one2many
ENSSSCG00000039054	ENSBTAG00000021442	ortholog_one2many
ENSSSCG00000001672	ENSBTAG00000006357	ortholog_one2one
ENSSSCG00000017763	ENSBTAG00000008788	ortholog_one2one
ENSSSCG00000007544	ENSBTAG00000046498	ortholog_one2one
ENSSSCG00000008816	ENSBTAG00000002201	ortholog_one2one
ENSSSCG00000011940	ENSBTAG00000006158	ortholog_one2one
ENSSSCG00000006618	ENSBTAG00000019131	ortholog_one2one
ENSSSCG00000042240	ENSBTAG00000055298	ortholog_many2many
ENSSSCG00000042240	ENSBTAG00000051651	ortholog_many2many
ENSSSCG00000042240	ENSBTAG00000054643	ortholog_many2many
ENSSSCG00000035755	ENSBTAG00000051879	ortholog_one2one
ENSSSCG00000004909	ENSBTAG00000038739	ortholog_one2one
ENSSSCG00000028865	ENSBTAG00000018631	ortholog_one2one
ENSSSCG00000039997	ENSBTAG00000002113	ortholog_one2one
ENSSSCG00000016606	ENSBTAG00000002151	ortholog_one2one
ENSSSCG00000046156	ENSBTAG00000049719	ortholog_many2many
ENSSSCG00000046156	ENSBTAG00000051379	ortholog_many2many
ENSSSCG00000035999	ENSBTAG00000006590	ortholog_one2one
ENSSSCG00000000540	ENSBTAG00000005365	ortholog_one2one
ENSSSCG00000017762	ENSBTAG00000013095	ortholog_one2one
ENSSSCG00000015152	ENSBTAG00000006634	ortholog_one2one
ENSSSCG00000037728	ENSBTAG00000000162	ortholog_one2one
ENSSSCG00000039358	ENSBTAG00000005327	ortholog_one2one
ENSSSCG00000007346	ENSBTAG00000031188	ortholog_one2one
ENSSSCG00000017299	ENSBTAG00000004637	ortholog_one2one
ENSSSCG00000028974	ENSBTAG00000051913	ortholog_one2one
ENSSSCG00000033056	ENSBTAG00000055279	ortholog_many2many
ENSSSCG00000033056	ENSBTAG00000054581	ortholog_many2many
ENSSSCG00000033056	ENSBTAG00000054795	ortholog_many2many
ENSSSCG00000033056	ENSBTAG00000039079	ortholog_many2many
ENSSSCG00000033056	ENSBTAG00000049012	ortholog_many2many
ENSSSCG00000033056	ENSBTAG00000054480	ortholog_many2many
ENSSSCG00000031888	ENSBTAG00000000163	ortholog_one2one
ENSSSCG00000004910	ENSBTAG00000022826	ortholog_one2one
ENSSSCG00000017761	ENSBTAG00000013096	ortholog_one2one
ENSSSCG00000003089	ENSBTAG00000001781	ortholog_one2one
ENSSSCG00000005425	ENSBTAG00000007163	ortholog_one2one
ENSSSCG00000016958	ENSBTAG00000010989	ortholog_one2one
ENSSSCG00000015154	ENSBTAG00000050103	ortholog_one2many
ENSSSCG00000015154	ENSBTAG00000049492	ortholog_one2many
ENSSSCG00000015154	ENSBTAG00000052253	ortholog_one2many
ENSSSCG00000002660	ENSBTAG00000012446	ortholog_one2one
ENSSSCG00000012275	ENSBTAG00000005039	ortholog_one2one
ENSSSCG00000008395	ENSBTAG00000033801	ortholog_one2one
ENSSSCG00000013884	ENSBTAG00000020709	ortholog_one2one
ENSSSCG00000037300	ENSBTAG00000004796	ortholog_one2one
ENSSSCG00000040919	ENSBTAG00000012621	ortholog_one2one
ENSSSCG00000026092	ENSBTAG00000014265	ortholog_one2one
ENSSSCG00000005996	ENSBTAG00000006767	ortholog_one2one
ENSSSCG00000035849	ENSBTAG00000000253	ortholog_one2one
ENSSSCG00000038460	ENSBTAG00000000009	ortholog_one2one
ENSSSCG00000021954	ENSBTAG00000054827	ortholog_one2one
ENSSSCG00000017300	ENSBTAG00000015739	ortholog_one2one
ENSSSCG00000021436	ENSBTAG00000020015	ortholog_one2one
ENSSSCG00000007348	ENSBTAG00000047894	ortholog_one2one
ENSSSCG00000029003	ENSBTAG00000002038	ortholog_one2many
ENSSSCG00000026706	ENSBTAG00000013098	ortholog_one2one
ENSSSCG00000035813	ENSBTAG00000052415	ortholog_one2many
ENSSSCG00000009229	ENSBTAG00000003959	ortholog_one2one
ENSSSCG00000010288	ENSBTAG00000013651	ortholog_one2one
ENSSSCG00000033295	ENSBTAG00000016311	ortholog_one2one
ENSSSCG00000037407	ENSBTAG00000055279	ortholog_many2many
ENSSSCG00000037407	ENSBTAG00000054581	ortholog_many2many
ENSSSCG00000037407	ENSBTAG00000054795	ortholog_many2many
ENSSSCG00000037407	ENSBTAG00000039079	ortholog_many2many
ENSSSCG00000037407	ENSBTAG00000049012	ortholog_many2many
ENSSSCG00000037407	ENSBTAG00000054480	ortholog_many2many
ENSSSCG00000026404	ENSBTAG00000010850	ortholog_one2one
ENSSSCG00000001667	ENSBTAG00000010217	ortholog_one2one
ENSSSCG00000035997	ENSBTAG00000022275	ortholog_one2one
ENSSSCG00000024155	ENSBTAG00000013130	ortholog_one2one
ENSSSCG00000007349	ENSBTAG00000048262	ortholog_one2one
ENSSSCG00000038160	ENSBTAG00000002205	ortholog_one2one
ENSSSCG00000039802	ENSBTAG00000003952	ortholog_one2one
ENSSSCG00000016069	ENSBTAG00000017695	ortholog_one2one
ENSSSCG00000007930	ENSBTAG00000018999	ortholog_one2one
ENSSSCG00000037811	ENSBTAG00000002315	ortholog_one2one
ENSSSCG00000012276	ENSBTAG00000005042	ortholog_one2one
ENSSSCG00000028249	ENSBTAG00000003314	ortholog_one2one
ENSSSCG00000031496	ENSBTAG00000053501	ortholog_one2many
ENSSSCG00000031102	ENSBTAG00000024520	ortholog_one2one
ENSSSCG00000031280	ENSBTAG00000003315	ortholog_one2one
ENSSSCG00000034980	ENSBTAG00000017824	ortholog_one2one
ENSSSCG00000033998	ENSBTAG00000010060	ortholog_one2one
ENSSSCG00000006619	ENSBTAG00000001942	ortholog_one2one
ENSSSCG00000040797	ENSBTAG00000050815	ortholog_one2one
ENSSSCG00000004912	ENSBTAG00000011954	ortholog_one2one
ENSSSCG00000037869	ENSBTAG00000053387	ortholog_one2many
ENSSSCG00000037869	ENSBTAG00000009334	ortholog_one2many
ENSSSCG00000037950	ENSBTAG00000009423	ortholog_one2one
ENSSSCG00000002290	ENSBTAG00000016255	ortholog_one2one
ENSSSCG00000010289	ENSBTAG00000005807	ortholog_one2one
ENSSSCG00000035565	ENSBTAG00000021173	ortholog_one2one
ENSSSCG00000015610	ENSBTAG00000046723	ortholog_one2one
ENSSSCG00000004911	ENSBTAG00000022829	ortholog_one2one
ENSSSCG00000007350	ENSBTAG00000000653	ortholog_one2one
ENSSSCG00000001680	ENSBTAG00000005842	ortholog_one2one
ENSSSCG00000015246	ENSBTAG00000019712	ortholog_one2one
ENSSSCG00000004450	ENSBTAG00000010051	ortholog_one2one
ENSSSCG00000026744	ENSBTAG00000006177	ortholog_one2one
ENSSSCG00000030921	ENSBTAG00000002258	ortholog_one2one
ENSSSCG00000035375	ENSBTAG00000054300	ortholog_many2many
ENSSSCG00000035375	ENSBTAG00000052453	ortholog_many2many
ENSSSCG00000010698	ENSBTAG00000014064	ortholog_one2one
ENSSSCG00000013983	ENSBTAG00000004191	ortholog_one2one
ENSSSCG00000026784	ENSBTAG00000013624	ortholog_one2one
ENSSSCG00000040719	ENSBTAG00000017691	ortholog_one2one
ENSSSCG00000001511	ENSBTAG00000001634	ortholog_one2one
ENSSSCG00000040669	ENSBTAG00000054791	ortholog_many2many
ENSSSCG00000040669	ENSBTAG00000053432	ortholog_many2many
ENSSSCG00000040669	ENSBTAG00000054359	ortholog_many2many
ENSSSCG00000035754	ENSBTAG00000052476	ortholog_many2many
ENSSSCG00000035754	ENSBTAG00000049975	ortholog_many2many
ENSSSCG00000035754	ENSBTAG00000052056	ortholog_many2many
ENSSSCG00000007135	ENSBTAG00000036222	ortholog_one2many
ENSSSCG00000007135	ENSBTAG00000023169	ortholog_one2many
ENSSSCG00000007135	ENSBTAG00000051963	ortholog_one2many
ENSSSCG00000027024	ENSBTAG00000007762	ortholog_one2one
ENSSSCG00000009714	ENSBTAG00000026915	ortholog_one2one
ENSSSCG00000049272	ENSBTAG00000054054	ortholog_one2one
ENSSSCG00000017159	ENSBTAG00000003192	ortholog_one2one
ENSSSCG00000039756	ENSBTAG00000050875	ortholog_one2one
ENSSSCG00000014363	ENSBTAG00000021775	ortholog_one2one
ENSSSCG00000033256	ENSBTAG00000050376	ortholog_one2one
ENSSSCG00000034855	ENSBTAG00000018182	ortholog_one2one
ENSSSCG00000003586	ENSBTAG00000006667	ortholog_one2one
ENSSSCG00000008263	ENSBTAG00000006988	ortholog_one2one
ENSSSCG00000002938	ENSBTAG00000040063	ortholog_one2one
ENSSSCG00000003875	ENSBTAG00000002451	ortholog_one2one
ENSSSCG00000002037	ENSBTAG00000011349	ortholog_one2one
ENSSSCG00000016550	ENSBTAG00000052251	ortholog_one2one
ENSSSCG00000044604	ENSBTAG00000032428	ortholog_many2many
ENSSSCG00000044604	ENSBTAG00000032429	ortholog_many2many
ENSSSCG00000021205	ENSBTAG00000019652	ortholog_one2one
ENSSSCG00000015507	ENSBTAG00000015650	ortholog_one2one
ENSSSCG00000050398	ENSBTAG00000010830	ortholog_one2one
ENSSSCG00000014319	ENSBTAG00000055062	ortholog_one2one
ENSSSCG00000034172	ENSBTAG00000050455	ortholog_many2many
ENSSSCG00000034172	ENSBTAG00000050351	ortholog_many2many
ENSSSCG00000038787	ENSBTAG00000007897	ortholog_one2many
ENSSSCG00000009672	ENSBTAG00000019636	ortholog_one2one
ENSSSCG00000027257	ENSBTAG00000007685	ortholog_one2one
ENSSSCG00000020463	ENSBTAG00000045120	ortholog_one2one
ENSSSCG00000023927	ENSBTAG00000044404	ortholog_one2many
ENSSSCG00000029478	ENSBTAG00000018569	ortholog_one2one
ENSSSCG00000018956	ENSBTAG00000042448	ortholog_one2one
ENSSSCG00000019395	ENSBTAG00000043472	ortholog_one2one
ENSSSCG00000033470	ENSBTAG00000048749	ortholog_one2many
ENSSSCG00000039966	ENSBTAG00000047650	ortholog_one2one
ENSSSCG00000029553	ENSBTAG00000019321	ortholog_one2one
ENSSSCG00000005896	ENSBTAG00000004970	ortholog_one2one
ENSSSCG00000010175	ENSBTAG00000010773	ortholog_one2one
ENSSSCG00000011045	ENSBTAG00000010387	ortholog_one2one
ENSSSCG00000015450	ENSBTAG00000014768	ortholog_one2one
ENSSSCG00000036990	ENSBTAG00000043578	ortholog_one2one
ENSSSCG00000013507	ENSBTAG00000006005	ortholog_one2one
ENSSSCG00000013819	ENSBTAG00000054398	ortholog_many2many
ENSSSCG00000013819	ENSBTAG00000034909	ortholog_many2many
ENSSSCG00000013819	ENSBTAG00000050472	ortholog_many2many
ENSSSCG00000007803	ENSBTAG00000019216	ortholog_one2one
ENSSSCG00000034410	ENSBTAG00000011816	ortholog_one2one
ENSSSCG00000006343	ENSBTAG00000010174	ortholog_one2one
ENSSSCG00000035023	ENSBTAG00000049067	ortholog_one2one
ENSSSCG00000020338	ENSBTAG00000051387	ortholog_one2one
ENSSSCG00000019927	ENSBTAG00000037187	ortholog_one2one
ENSSSCG00000029944	ENSBTAG00000015980	ortholog_one2one
ENSSSCG00000007080	ENSBTAG00000000939	ortholog_one2one
ENSSSCG00000019307	ENSBTAG00000045320	ortholog_one2one
ENSSSCG00000015453	ENSBTAG00000017143	ortholog_one2one
ENSSSCG00000017541	ENSBTAG00000014663	ortholog_one2one
ENSSSCG00000034709	ENSBTAG00000016282	ortholog_one2one
ENSSSCG00000030451	ENSBTAG00000004969	ortholog_one2one
ENSSSCG00000001484	ENSBTAG00000012652	ortholog_one2one
ENSSSCG00000037077	ENSBTAG00000031500	ortholog_one2one
ENSSSCG00000009138	ENSBTAG00000034501	ortholog_one2one
ENSSSCG00000033005	ENSBTAG00000042339	ortholog_one2one
ENSSSCG00000008712	ENSBTAG00000020598	ortholog_one2one
ENSSSCG00000017542	ENSBTAG00000009332	ortholog_one2one
ENSSSCG00000039255	ENSBTAG00000043432	ortholog_one2one
ENSSSCG00000034969	ENSBTAG00000054806	ortholog_one2many
ENSSSCG00000034969	ENSBTAG00000053574	ortholog_one2many
ENSSSCG00000012895	ENSBTAG00000021777	ortholog_one2one
ENSSSCG00000006345	ENSBTAG00000034147	ortholog_one2one
ENSSSCG00000018158	ENSBTAG00000043378	ortholog_one2one
ENSSSCG00000019114	ENSBTAG00000045134	ortholog_one2one
ENSSSCG00000039588	ENSBTAG00000049735	ortholog_one2one
ENSSSCG00000019612	ENSBTAG00000042974	ortholog_one2one
ENSSSCG00000036936	ENSBTAG00000042648	ortholog_one2many
ENSSSCG00000028462	ENSBTAG00000043391	ortholog_one2many
ENSSSCG00000018942	ENSBTAG00000042217	ortholog_one2many
ENSSSCG00000018511	ENSBTAG00000046831	ortholog_one2one
ENSSSCG00000018972	ENSBTAG00000042762	ortholog_many2many
ENSSSCG00000018972	ENSBTAG00000042518	ortholog_many2many
ENSSSCG00000018972	ENSBTAG00000042833	ortholog_many2many
ENSSSCG00000018972	ENSBTAG00000043226	ortholog_many2many
ENSSSCG00000045875	ENSBTAG00000050916	ortholog_one2many
ENSSSCG00000032452	ENSBTAG00000046671	ortholog_one2one
ENSSSCG00000003847	ENSBTAG00000009062	ortholog_one2one
ENSSSCG00000030102	ENSBTAG00000042391	ortholog_one2many
ENSSSCG00000030102	ENSBTAG00000042685	ortholog_one2many
ENSSSCG00000018352	ENSBTAG00000042275	ortholog_one2one
ENSSSCG00000004791	ENSBTAG00000021872	ortholog_one2one
ENSSSCG00000031938	ENSBTAG00000021446	ortholog_one2many
ENSSSCG00000031938	ENSBTAG00000038842	ortholog_one2many
ENSSSCG00000007804	ENSBTAG00000019219	ortholog_one2one
ENSSSCG00000029697	ENSBTAG00000003884	ortholog_one2one
ENSSSCG00000028325	ENSBTAG00000043747	ortholog_one2many
ENSSSCG00000028325	ENSBTAG00000028094	ortholog_one2many
ENSSSCG00000013506	ENSBTAG00000006001	ortholog_one2one
ENSSSCG00000020362	ENSBTAG00000043467	ortholog_one2one
ENSSSCG00000018045	ENSBTAG00000030977	ortholog_one2one
ENSSSCG00000021170	ENSBTAG00000009061	ortholog_one2one
ENSSSCG00000033006	ENSBTAG00000002712	ortholog_one2one
ENSSSCG00000012896	ENSBTAG00000021776	ortholog_one2one
ENSSSCG00000027280	ENSBTAG00000042553	ortholog_one2one
ENSSSCG00000016410	ENSBTAG00000030876	ortholog_one2one
ENSSSCG00000023086	ENSBTAG00000042871	ortholog_one2one
ENSSSCG00000005899	ENSBTAG00000007838	ortholog_one2one
ENSSSCG00000020451	ENSBTAG00000045256	ortholog_one2many
ENSSSCG00000048664	ENSBTAG00000038903	ortholog_one2one
ENSSSCG00000018699	ENSBTAG00000042984	ortholog_one2one
ENSSSCG00000049132	ENSBTAG00000048484	ortholog_many2many
ENSSSCG00000049132	ENSBTAG00000032255	ortholog_many2many
ENSSSCG00000023509	ENSBTAG00000044776	ortholog_one2one
ENSSSCG00000021669	ENSBTAG00000013410	ortholog_one2one
ENSSSCG00000015023	ENSBTAG00000020279	ortholog_one2one
ENSSSCG00000022712	ENSBTAG00000042989	ortholog_one2one
ENSSSCG00000028807	ENSBTAG00000043079	ortholog_one2many
ENSSSCG00000028807	ENSBTAG00000042986	ortholog_one2many
ENSSSCG00000028807	ENSBTAG00000043177	ortholog_one2many
ENSSSCG00000042113	ENSBTAG00000048484	ortholog_many2many
ENSSSCG00000042113	ENSBTAG00000032255	ortholog_many2many
ENSSSCG00000030833	ENSBTAG00000034992	ortholog_one2one
ENSSSCG00000030477	ENSBTAG00000043315	ortholog_one2one
ENSSSCG00000038152	ENSBTAG00000003592	ortholog_one2one
ENSSSCG00000002719	ENSBTAG00000053923	ortholog_one2one
ENSSSCG00000033432	ENSBTAG00000039415	ortholog_one2one
ENSSSCG00000004792	ENSBTAG00000021870	ortholog_one2one
ENSSSCG00000037630	ENSBTAG00000055165	ortholog_one2many
ENSSSCG00000037630	ENSBTAG00000050344	ortholog_one2many
ENSSSCG00000037630	ENSBTAG00000042663	ortholog_one2many
ENSSSCG00000037630	ENSBTAG00000051053	ortholog_one2many
ENSSSCG00000031253	ENSBTAG00000042712	ortholog_one2many
ENSSSCG00000005901	ENSBTAG00000007835	ortholog_one2one
ENSSSCG00000030500	ENSBTAG00000042502	ortholog_one2one
ENSSSCG00000040506	ENSBTAG00000043151	ortholog_one2one
ENSSSCG00000025126	ENSBTAG00000017814	ortholog_one2one
ENSSSCG00000040352	ENSBTAG00000047760	ortholog_one2one
ENSSSCG00000045894	ENSBTAG00000045046	ortholog_one2many
ENSSSCG00000046884	ENSBTAG00000054547	ortholog_many2many
ENSSSCG00000046884	ENSBTAG00000050488	ortholog_many2many
ENSSSCG00000046884	ENSBTAG00000054038	ortholog_many2many
ENSSSCG00000046884	ENSBTAG00000050064	ortholog_many2many
ENSSSCG00000046884	ENSBTAG00000049460	ortholog_many2many
ENSSSCG00000025638	ENSBTAG00000018802	ortholog_one2one
ENSSSCG00000012602	ENSBTAG00000010385	ortholog_many2many
ENSSSCG00000012602	ENSBTAG00000021410	ortholog_many2many
ENSSSCG00000034712	ENSBTAG00000052871	ortholog_one2many
ENSSSCG00000023240	ENSBTAG00000050096	ortholog_one2one
ENSSSCG00000013505	ENSBTAG00000005999	ortholog_one2one
ENSSSCG00000034886	ENSBTAG00000048463	ortholog_one2one
ENSSSCG00000034982	ENSBTAG00000042937	ortholog_one2one
ENSSSCG00000007805	ENSBTAG00000006541	ortholog_one2one
ENSSSCG00000025470	ENSBTAG00000002710	ortholog_one2one
ENSSSCG00000000871	ENSBTAG00000011525	ortholog_one2one
ENSSSCG00000021461	ENSBTAG00000018803	ortholog_one2one
ENSSSCG00000034344	ENSBTAG00000049362	ortholog_one2one
ENSSSCG00000037219	ENSBTAG00000042866	ortholog_one2one
ENSSSCG00000018251	ENSBTAG00000042090	ortholog_one2one
ENSSSCG00000009140	ENSBTAG00000012537	ortholog_one2one
ENSSSCG00000039009	ENSBTAG00000012991	ortholog_many2many
ENSSSCG00000039009	ENSBTAG00000048354	ortholog_many2many
ENSSSCG00000039009	ENSBTAG00000053347	ortholog_many2many
ENSSSCG00000019885	ENSBTAG00000045184	ortholog_one2one
ENSSSCG00000021374	ENSBTAG00000017816	ortholog_one2one
ENSSSCG00000031688	ENSBTAG00000042730	ortholog_one2one
ENSSSCG00000018377	ENSBTAG00000048531	ortholog_one2one
ENSSSCG00000032208	ENSBTAG00000054789	ortholog_one2one
ENSSSCG00000020208	ENSBTAG00000045262	ortholog_one2one
ENSSSCG00000013504	ENSBTAG00000004936	ortholog_one2one
ENSSSCG00000005902	ENSBTAG00000004761	ortholog_one2one
ENSSSCG00000033689	ENSBTAG00000019317	ortholog_one2one
ENSSSCG00000028376	ENSBTAG00000040161	ortholog_one2one
ENSSSCG00000038485	ENSBTAG00000045130	ortholog_one2one
ENSSSCG00000027726	ENSBTAG00000031476	ortholog_one2one
ENSSSCG00000037602	ENSBTAG00000027506	ortholog_one2one
ENSSSCG00000018044	ENSBTAG00000021113	ortholog_one2one
ENSSSCG00000004304	ENSBTAG00000014057	ortholog_one2one
ENSSSCG00000021220	ENSBTAG00000035998	ortholog_one2one
ENSSSCG00000039418	ENSBTAG00000054215	ortholog_one2one
ENSSSCG00000028387	ENSBTAG00000019399	ortholog_one2one
ENSSSCG00000010651	ENSBTAG00000004899	ortholog_one2one
ENSSSCG00000016412	ENSBTAG00000030817	ortholog_one2one
ENSSSCG00000013503	ENSBTAG00000039696	ortholog_one2one
ENSSSCG00000031263	ENSBTAG00000043131	ortholog_one2many
ENSSSCG00000009141	ENSBTAG00000012995	ortholog_one2one
ENSSSCG00000009673	ENSBTAG00000011321	ortholog_one2one
ENSSSCG00000026410	ENSBTAG00000044278	ortholog_one2many
ENSSSCG00000026410	ENSBTAG00000044667	ortholog_one2many
ENSSSCG00000026924	ENSBTAG00000007753	ortholog_one2one
ENSSSCG00000019096	ENSBTAG00000054001	ortholog_one2many
ENSSSCG00000018864	ENSBTAG00000043158	ortholog_one2one
ENSSSCG00000018969	ENSBTAG00000051597	ortholog_one2one
ENSSSCG00000007806	ENSBTAG00000006542	ortholog_one2one
ENSSSCG00000033828	ENSBTAG00000054001	ortholog_one2many
ENSSSCG00000015027	ENSBTAG00000004951	ortholog_one2one
ENSSSCG00000002000	ENSBTAG00000002707	ortholog_one2one
ENSSSCG00000013499	ENSBTAG00000012830	ortholog_one2one
ENSSSCG00000029963	ENSBTAG00000042470	ortholog_one2one
ENSSSCG00000020637	ENSBTAG00000044874	ortholog_one2one
ENSSSCG00000011845	ENSBTAG00000016979	ortholog_one2one
ENSSSCG00000019387	ENSBTAG00000044325	ortholog_one2one
ENSSSCG00000018653	ENSBTAG00000044732	ortholog_one2one
ENSSSCG00000007082	ENSBTAG00000000516	ortholog_one2many
ENSSSCG00000019290	ENSBTAG00000043447	ortholog_one2one
ENSSSCG00000040104	ENSBTAG00000010451	ortholog_one2many
ENSSSCG00000020641	ENSBTAG00000043088	ortholog_one2many
ENSSSCG00000011046	ENSBTAG00000007602	ortholog_one2one
ENSSSCG00000030032	ENSBTAG00000042863	ortholog_one2one
ENSSSCG00000020055	ENSBTAG00000043823	ortholog_one2one
ENSSSCG00000034520	ENSBTAG00000043146	ortholog_one2many
ENSSSCG00000019181	ENSBTAG00000044370	ortholog_one2one
ENSSSCG00000018526	ENSBTAG00000043923	ortholog_one2one
ENSSSCG00000033588	ENSBTAG00000052452	ortholog_one2many
ENSSSCG00000020283	ENSBTAG00000042404	ortholog_one2one
ENSSSCG00000018883	ENSBTAG00000042851	ortholog_one2many
ENSSSCG00000036433	ENSBTAG00000043112	ortholog_one2many
ENSSSCG00000019132	ENSBTAG00000048917	ortholog_one2one
ENSSSCG00000026330	ENSBTAG00000005045	ortholog_one2one
ENSSSCG00000005278	ENSBTAG00000012991	ortholog_many2many
ENSSSCG00000005278	ENSBTAG00000048354	ortholog_many2many
ENSSSCG00000005278	ENSBTAG00000053347	ortholog_many2many
ENSSSCG00000018042	ENSBTAG00000038548	ortholog_one2one
ENSSSCG00000023710	ENSBTAG00000004824	ortholog_one2one
ENSSSCG00000019624	ENSBTAG00000043036	ortholog_one2one
ENSSSCG00000034472	ENSBTAG00000042218	ortholog_one2one
ENSSSCG00000034738	ENSBTAG00000031327	ortholog_one2one
ENSSSCG00000003848	ENSBTAG00000000736	ortholog_one2one
ENSSSCG00000009674	ENSBTAG00000002730	ortholog_one2one
ENSSSCG00000018185	ENSBTAG00000044954	ortholog_one2many
ENSSSCG00000027621	ENSBTAG00000031503	ortholog_one2one
ENSSSCG00000020779	ENSBTAG00000042082	ortholog_one2one
ENSSSCG00000013498	ENSBTAG00000012829	ortholog_one2one
ENSSSCG00000023643	ENSBTAG00000019852	ortholog_one2one
ENSSSCG00000016414	ENSBTAG00000020335	ortholog_one2one
ENSSSCG00000027989	ENSBTAG00000001994	ortholog_one2one
ENSSSCG00000018439	ENSBTAG00000043381	ortholog_one2one
ENSSSCG00000039628	ENSBTAG00000046059	ortholog_one2one
ENSSSCG00000023128	ENSBTAG00000011736	ortholog_one2one
ENSSSCG00000004302	ENSBTAG00000014054	ortholog_one2one
ENSSSCG00000021726	ENSBTAG00000045394	ortholog_one2many
ENSSSCG00000021726	ENSBTAG00000048405	ortholog_one2many
ENSSSCG00000029471	ENSBTAG00000018358	ortholog_one2one
ENSSSCG00000035398	ENSBTAG00000045261	ortholog_one2many
ENSSSCG00000035398	ENSBTAG00000044785	ortholog_one2many
ENSSSCG00000035398	ENSBTAG00000043276	ortholog_one2many
ENSSSCG00000040385	ENSBTAG00000011575	ortholog_one2one
ENSSSCG00000023632	ENSBTAG00000043717	ortholog_one2many
ENSSSCG00000019600	ENSBTAG00000043128	ortholog_one2one
ENSSSCG00000036425	ENSBTAG00000053689	ortholog_one2one
ENSSSCG00000008710	ENSBTAG00000011170	ortholog_one2one
ENSSSCG00000034585	ENSBTAG00000045425	ortholog_one2one
ENSSSCG00000002884	ENSBTAG00000017033	ortholog_one2one
ENSSSCG00000014318	ENSBTAG00000014638	ortholog_one2one
ENSSSCG00000026526	ENSBTAG00000026638	ortholog_one2one
ENSSSCG00000018041	ENSBTAG00000039161	ortholog_one2one
ENSSSCG00000028840	ENSBTAG00000009426	ortholog_one2one
