gene_ID_ssc gene_ID_oar
ENSSSCG00000034616 ENSOARG00000019879
ENSSSCG00000034617 ENSOARG00000002624
ENSSSCG00000034618 ENSOARG00000019432
ENSSSCG00000034619 ENSOARG00000017384
ENSSSCG00000034623 ENSOARG00000000210
ENSSSCG00000034623 ENSOARG00000000649
ENSSSCG00000034623 ENSOARG00000002130
ENSSSCG00000034624 ENSOARG00000013154
ENSSSCG00000034625 ENSOARG00000008587
ENSSSCG00000034627 ENSOARG00000010587
ENSSSCG00000034630 ENSOARG00000018213
ENSSSCG00000034632 ENSOARG00000013947
ENSSSCG00000034633 ENSOARG00000015189
ENSSSCG00000034635 ENSOARG00000004332
ENSSSCG00000034636 ENSOARG00000023283
ENSSSCG00000034639 ENSOARG00000014509
ENSSSCG00000034641 ENSOARG00000018092
ENSSSCG00000034642 ENSOARG00000010228
ENSSSCG00000034642 ENSOARG00000020364
ENSSSCG00000034643 ENSOARG00000023215
ENSSSCG00000034645 ENSOARG00000017138
ENSSSCG00000034647 ENSOARG00000019708
ENSSSCG00000034653 ENSOARG00000005572
ENSSSCG00000034654 ENSOARG00000001036
ENSSSCG00000034655 ENSOARG00000011543
ENSSSCG00000034656 ENSOARG00000018410
ENSSSCG00000034657 ENSOARG00000004750
ENSSSCG00000034660 ENSOARG00000015376
ENSSSCG00000034664 ENSOARG00000005696
ENSSSCG00000034671 ENSOARG00000004259
ENSSSCG00000034680 ENSOARG00000006182
ENSSSCG00000034686 ENSOARG00000004661
ENSSSCG00000034688 ENSOARG00000020085
ENSSSCG00000034689 ENSOARG00000001306
ENSSSCG00000034690 ENSOARG00000018735
ENSSSCG00000034690 ENSOARG00000018740
ENSSSCG00000034690 ENSOARG00000018835
ENSSSCG00000034692 ENSOARG00000019157
ENSSSCG00000034694 ENSOARG00000024406
ENSSSCG00000034695 ENSOARG00000017788
ENSSSCG00000034698 ENSOARG00000020800
ENSSSCG00000034698 ENSOARG00000020801
ENSSSCG00000034698 ENSOARG00000020807
ENSSSCG00000034701 ENSOARG00000000817
ENSSSCG00000034704 ENSOARG00000005569
ENSSSCG00000034706 ENSOARG00000009695
ENSSSCG00000034708 ENSOARG00000003437
ENSSSCG00000034709 ENSOARG00000005628
ENSSSCG00000034711 ENSOARG00000000436
ENSSSCG00000034711 ENSOARG00000020335
ENSSSCG00000034712 ENSOARG00000016904
ENSSSCG00000034713 ENSOARG00000013054
ENSSSCG00000034714 ENSOARG00000013114
ENSSSCG00000034715 ENSOARG00000014060
ENSSSCG00000034716 ENSOARG00000018332
ENSSSCG00000034719 ENSOARG00000004624
ENSSSCG00000034719 ENSOARG00000005360
ENSSSCG00000034720 ENSOARG00000012349
ENSSSCG00000034721 ENSOARG00000018570
ENSSSCG00000034722 ENSOARG00000004831
ENSSSCG00000034723 ENSOARG00000017754
ENSSSCG00000034725 ENSOARG00000009345
ENSSSCG00000034726 ENSOARG00000021141
ENSSSCG00000034727 ENSOARG00000000705
ENSSSCG00000034727 ENSOARG00000017084
ENSSSCG00000034728 ENSOARG00000017019
ENSSSCG00000034730 ENSOARG00000003371
ENSSSCG00000034731 ENSOARG00000010715
ENSSSCG00000034732 ENSOARG00000004532
ENSSSCG00000034733 ENSOARG00000020204
ENSSSCG00000034735 ENSOARG00000008761
ENSSSCG00000034735 ENSOARG00000008828
ENSSSCG00000034735 ENSOARG00000009148
ENSSSCG00000034735 ENSOARG00000009284
ENSSSCG00000034738 ENSOARG00000005895
ENSSSCG00000034740 ENSOARG00000002731
ENSSSCG00000034740 ENSOARG00000014662
ENSSSCG00000034741 ENSOARG00000019633
ENSSSCG00000034742 ENSOARG00000005806
ENSSSCG00000034743 ENSOARG00000017596
ENSSSCG00000034745 ENSOARG00000007084
ENSSSCG00000034746 ENSOARG00000014644
ENSSSCG00000034751 ENSOARG00000008769
ENSSSCG00000034751 ENSOARG00000008785
ENSSSCG00000034752 ENSOARG00000010021
ENSSSCG00000034753 ENSOARG00000007206
ENSSSCG00000034754 ENSOARG00000013175
ENSSSCG00000034756 ENSOARG00000019515
ENSSSCG00000034758 ENSOARG00000011345
ENSSSCG00000034758 ENSOARG00000016901
ENSSSCG00000034762 ENSOARG00000020800
ENSSSCG00000034762 ENSOARG00000020801
ENSSSCG00000034762 ENSOARG00000020807
ENSSSCG00000034763 ENSOARG00000005897
ENSSSCG00000034765 ENSOARG00000001534
ENSSSCG00000034767 ENSOARG00000000327
ENSSSCG00000034768 ENSOARG00000001922
ENSSSCG00000034771 ENSOARG00000020587
ENSSSCG00000034773 ENSOARG00000004430
ENSSSCG00000034774 ENSOARG00000004040
ENSSSCG00000034776 ENSOARG00000019584
ENSSSCG00000034777 ENSOARG00000007265
ENSSSCG00000034779 ENSOARG00000017705
ENSSSCG00000034783 ENSOARG00000017507
ENSSSCG00000034784 ENSOARG00000009002
ENSSSCG00000034784 ENSOARG00000017255
ENSSSCG00000034786 ENSOARG00000020191
ENSSSCG00000034789 ENSOARG00000023190
ENSSSCG00000034792 ENSOARG00000014251
ENSSSCG00000034794 ENSOARG00000009193
ENSSSCG00000034794 ENSOARG00000009245
ENSSSCG00000034795 ENSOARG00000017139
ENSSSCG00000034798 ENSOARG00000021119
ENSSSCG00000034802 ENSOARG00000020495
ENSSSCG00000034808 ENSOARG00000022490
ENSSSCG00000034808 ENSOARG00000022789
ENSSSCG00000034808 ENSOARG00000024804
ENSSSCG00000034808 ENSOARG00000024966
ENSSSCG00000034810 ENSOARG00000001240
ENSSSCG00000034811 ENSOARG00000010350
ENSSSCG00000034812 ENSOARG00000005212
ENSSSCG00000034815 ENSOARG00000001091
ENSSSCG00000034816 ENSOARG00000009572
ENSSSCG00000034818 ENSOARG00000007020
ENSSSCG00000034820 ENSOARG00000000914
ENSSSCG00000034821 ENSOARG00000001664
ENSSSCG00000034822 ENSOARG00000023555
ENSSSCG00000034824 ENSOARG00000024880
ENSSSCG00000034826 ENSOARG00000010737
ENSSSCG00000034827 ENSOARG00000017512
ENSSSCG00000034837 ENSOARG00000007642
ENSSSCG00000034838 ENSOARG00000007065
ENSSSCG00000034841 ENSOARG00000008258
ENSSSCG00000034843 ENSOARG00000012157
ENSSSCG00000034843 ENSOARG00000020039
ENSSSCG00000034844 ENSOARG00000003496
ENSSSCG00000034847 ENSOARG00000015408
ENSSSCG00000034850 ENSOARG00000021617
ENSSSCG00000034850 ENSOARG00000024365
ENSSSCG00000034854 ENSOARG00000003941
ENSSSCG00000034855 ENSOARG00000007235
ENSSSCG00000034858 ENSOARG00000016618
ENSSSCG00000034859 ENSOARG00000009697
ENSSSCG00000034860 ENSOARG00000002704
ENSSSCG00000034863 ENSOARG00000003109
ENSSSCG00000034864 ENSOARG00000002461
ENSSSCG00000034866 ENSOARG00000001595
ENSSSCG00000034868 ENSOARG00000019003
ENSSSCG00000034870 ENSOARG00000015364
ENSSSCG00000034871 ENSOARG00000001781
ENSSSCG00000034871 ENSOARG00000006031
ENSSSCG00000034871 ENSOARG00000007091
ENSSSCG00000034871 ENSOARG00000007441
ENSSSCG00000034871 ENSOARG00000009353
ENSSSCG00000034871 ENSOARG00000009398
ENSSSCG00000034871 ENSOARG00000012203
ENSSSCG00000034871 ENSOARG00000014120
ENSSSCG00000034873 ENSOARG00000000514
ENSSSCG00000034874 ENSOARG00000012171
ENSSSCG00000034876 ENSOARG00000002087
ENSSSCG00000034879 ENSOARG00000008542
ENSSSCG00000034880 ENSOARG00000003594
ENSSSCG00000034883 ENSOARG00000011418
ENSSSCG00000034884 ENSOARG00000005781
ENSSSCG00000034885 ENSOARG00000014050
ENSSSCG00000034886 ENSOARG00000023296
ENSSSCG00000034887 ENSOARG00000008812
ENSSSCG00000034890 ENSOARG00000021629
ENSSSCG00000034891 ENSOARG00000018139
ENSSSCG00000034893 ENSOARG00000017920
ENSSSCG00000034894 ENSOARG00000016708
ENSSSCG00000034896 ENSOARG00000012055
ENSSSCG00000034898 ENSOARG00000009131
ENSSSCG00000034902 ENSOARG00000007479
ENSSSCG00000034905 ENSOARG00000013010
ENSSSCG00000034913 ENSOARG00000007717
ENSSSCG00000034914 ENSOARG00000000497
ENSSSCG00000034914 ENSOARG00000000608
ENSSSCG00000034914 ENSOARG00000001186
ENSSSCG00000034914 ENSOARG00000001459
ENSSSCG00000034914 ENSOARG00000001928
ENSSSCG00000034914 ENSOARG00000001959
ENSSSCG00000034914 ENSOARG00000002080
ENSSSCG00000034914 ENSOARG00000002268
ENSSSCG00000034914 ENSOARG00000002514
ENSSSCG00000034914 ENSOARG00000002859
ENSSSCG00000034914 ENSOARG00000003092
ENSSSCG00000034914 ENSOARG00000003251
ENSSSCG00000034914 ENSOARG00000003403
ENSSSCG00000034914 ENSOARG00000003494
ENSSSCG00000034914 ENSOARG00000003690
ENSSSCG00000034914 ENSOARG00000003829
ENSSSCG00000034914 ENSOARG00000004066
ENSSSCG00000034914 ENSOARG00000020114
ENSSSCG00000034914 ENSOARG00000020123
ENSSSCG00000034916 ENSOARG00000001972
ENSSSCG00000034919 ENSOARG00000012755
ENSSSCG00000034920 ENSOARG00000000467
ENSSSCG00000034921 ENSOARG00000020449
ENSSSCG00000034923 ENSOARG00000006185
ENSSSCG00000034924 ENSOARG00000008312
ENSSSCG00000034927 ENSOARG00000002892
ENSSSCG00000034929 ENSOARG00000017625
ENSSSCG00000034937 ENSOARG00000004982
ENSSSCG00000034937 ENSOARG00000012890
ENSSSCG00000034942 ENSOARG00000001269
ENSSSCG00000034943 ENSOARG00000005563
ENSSSCG00000034948 ENSOARG00000015393
ENSSSCG00000034952 ENSOARG00000013988
ENSSSCG00000034954 ENSOARG00000013293
ENSSSCG00000034957 ENSOARG00000022480
ENSSSCG00000034958 ENSOARG00000004258
ENSSSCG00000034958 ENSOARG00000013454
ENSSSCG00000034961 ENSOARG00000020789
ENSSSCG00000034961 ENSOARG00000020792
ENSSSCG00000034963 ENSOARG00000018328
ENSSSCG00000034964 ENSOARG00000002743
ENSSSCG00000034966 ENSOARG00000009358
ENSSSCG00000034969 ENSOARG00000022275
ENSSSCG00000034970 ENSOARG00000014091
ENSSSCG00000034972 ENSOARG00000016515
ENSSSCG00000034973 ENSOARG00000002991
ENSSSCG00000034976 ENSOARG00000009742
ENSSSCG00000034978 ENSOARG00000000920
ENSSSCG00000034980 ENSOARG00000011513
ENSSSCG00000034982 ENSOARG00000022745
ENSSSCG00000034982 ENSOARG00000024208
ENSSSCG00000034984 ENSOARG00000020997
ENSSSCG00000034989 ENSOARG00000016849
ENSSSCG00000034993 ENSOARG00000016178
ENSSSCG00000034994 ENSOARG00000007626
ENSSSCG00000034995 ENSOARG00000024340
ENSSSCG00000035000 ENSOARG00000014872
ENSSSCG00000035006 ENSOARG00000003910
ENSSSCG00000035008 ENSOARG00000022361
ENSSSCG00000035012 ENSOARG00000007132
ENSSSCG00000035018 ENSOARG00000000792
ENSSSCG00000035020 ENSOARG00000007185
ENSSSCG00000035025 ENSOARG00000016502
ENSSSCG00000035026 ENSOARG00000001597
ENSSSCG00000035027 ENSOARG00000004263
ENSSSCG00000035028 ENSOARG00000005073
ENSSSCG00000035029 ENSOARG00000010434
ENSSSCG00000035031 ENSOARG00000022385
ENSSSCG00000035033 ENSOARG00000017457
ENSSSCG00000035034 ENSOARG00000016234
ENSSSCG00000035037 ENSOARG00000011235
ENSSSCG00000035038 ENSOARG00000020867
ENSSSCG00000035041 ENSOARG00000017356
ENSSSCG00000035044 ENSOARG00000007479
ENSSSCG00000035045 ENSOARG00000013080
ENSSSCG00000035048 ENSOARG00000003381
ENSSSCG00000035051 ENSOARG00000017486
ENSSSCG00000035052 ENSOARG00000000662
ENSSSCG00000035053 ENSOARG00000004832
ENSSSCG00000035057 ENSOARG00000004316
ENSSSCG00000035058 ENSOARG00000020593
ENSSSCG00000035059 ENSOARG00000005416
ENSSSCG00000035061 ENSOARG00000012679
ENSSSCG00000035064 ENSOARG00000002049
ENSSSCG00000035064 ENSOARG00000018883
ENSSSCG00000035066 ENSOARG00000013534
ENSSSCG00000035068 ENSOARG00000000437
ENSSSCG00000035069 ENSOARG00000016586
ENSSSCG00000035069 ENSOARG00000016720
ENSSSCG00000035071 ENSOARG00000003448
ENSSSCG00000035073 ENSOARG00000000564
ENSSSCG00000035073 ENSOARG00000002958
ENSSSCG00000035073 ENSOARG00000025170
ENSSSCG00000035074 ENSOARG00000020357
ENSSSCG00000035076 ENSOARG00000018541
ENSSSCG00000035077 ENSOARG00000017475
ENSSSCG00000035078 ENSOARG00000008369
ENSSSCG00000035080 ENSOARG00000003480
ENSSSCG00000035080 ENSOARG00000008109
ENSSSCG00000035081 ENSOARG00000001108
ENSSSCG00000035082 ENSOARG00000018246
ENSSSCG00000035087 ENSOARG00000019569
ENSSSCG00000035090 ENSOARG00000002021
ENSSSCG00000035091 ENSOARG00000020507
ENSSSCG00000035093 ENSOARG00000007197
ENSSSCG00000035098 ENSOARG00000008182
ENSSSCG00000035098 ENSOARG00000011013
ENSSSCG00000035098 ENSOARG00000020142
ENSSSCG00000035101 ENSOARG00000015505
ENSSSCG00000035102 ENSOARG00000011600
ENSSSCG00000035103 ENSOARG00000017046
ENSSSCG00000035105 ENSOARG00000008731
ENSSSCG00000035108 ENSOARG00000013953
ENSSSCG00000035109 ENSOARG00000023902
ENSSSCG00000035110 ENSOARG00000019603
ENSSSCG00000035111 ENSOARG00000017625
ENSSSCG00000035113 ENSOARG00000022679
ENSSSCG00000035117 ENSOARG00000024090
ENSSSCG00000035118 ENSOARG00000015975
ENSSSCG00000035119 ENSOARG00000013200
ENSSSCG00000035120 ENSOARG00000000695
ENSSSCG00000035121 ENSOARG00000005951
ENSSSCG00000035122 ENSOARG00000003847
ENSSSCG00000035122 ENSOARG00000003858
ENSSSCG00000035122 ENSOARG00000008457
ENSSSCG00000035123 ENSOARG00000020146
ENSSSCG00000035124 ENSOARG00000011878
ENSSSCG00000035125 ENSOARG00000000652
ENSSSCG00000035125 ENSOARG00000019831
ENSSSCG00000035131 ENSOARG00000023140
ENSSSCG00000035131 ENSOARG00000023869
ENSSSCG00000035131 ENSOARG00000024298
ENSSSCG00000035131 ENSOARG00000024761
ENSSSCG00000035132 ENSOARG00000009024
ENSSSCG00000035133 ENSOARG00000015175
ENSSSCG00000035134 ENSOARG00000010865
ENSSSCG00000035136 ENSOARG00000006316
ENSSSCG00000035140 ENSOARG00000021705
ENSSSCG00000035143 ENSOARG00000024065
ENSSSCG00000035147 ENSOARG00000002225
ENSSSCG00000035148 ENSOARG00000008678
ENSSSCG00000035152 ENSOARG00000018238
ENSSSCG00000035153 ENSOARG00000001519
ENSSSCG00000035155 ENSOARG00000007912
ENSSSCG00000035158 ENSOARG00000018743
ENSSSCG00000035161 ENSOARG00000017263
ENSSSCG00000035162 ENSOARG00000005013
ENSSSCG00000035170 ENSOARG00000005236
ENSSSCG00000035171 ENSOARG00000000497
ENSSSCG00000035171 ENSOARG00000000608
ENSSSCG00000035171 ENSOARG00000001186
ENSSSCG00000035171 ENSOARG00000001459
ENSSSCG00000035171 ENSOARG00000001928
ENSSSCG00000035171 ENSOARG00000001959
ENSSSCG00000035171 ENSOARG00000002080
ENSSSCG00000035171 ENSOARG00000002268
ENSSSCG00000035171 ENSOARG00000002514
ENSSSCG00000035171 ENSOARG00000002859
ENSSSCG00000035171 ENSOARG00000003092
ENSSSCG00000035171 ENSOARG00000003251
ENSSSCG00000035171 ENSOARG00000003403
ENSSSCG00000035171 ENSOARG00000003494
ENSSSCG00000035171 ENSOARG00000003690
ENSSSCG00000035171 ENSOARG00000003829
ENSSSCG00000035171 ENSOARG00000004066
ENSSSCG00000035171 ENSOARG00000020114
ENSSSCG00000035171 ENSOARG00000020123
ENSSSCG00000035176 ENSOARG00000009226
ENSSSCG00000035182 ENSOARG00000009459
ENSSSCG00000035185 ENSOARG00000006001
ENSSSCG00000035185 ENSOARG00000006010
ENSSSCG00000035186 ENSOARG00000009539
ENSSSCG00000035187 ENSOARG00000021382
ENSSSCG00000035189 ENSOARG00000019713
ENSSSCG00000035193 ENSOARG00000008003
ENSSSCG00000035195 ENSOARG00000010353
ENSSSCG00000035196 ENSOARG00000016117
ENSSSCG00000035201 ENSOARG00000022019
ENSSSCG00000035201 ENSOARG00000022463
ENSSSCG00000035201 ENSOARG00000024976
ENSSSCG00000035204 ENSOARG00000019549
ENSSSCG00000035204 ENSOARG00000019579
ENSSSCG00000035206 ENSOARG00000018217
ENSSSCG00000035209 ENSOARG00000020772
ENSSSCG00000035210 ENSOARG00000006496
ENSSSCG00000035211 ENSOARG00000001814
ENSSSCG00000035212 ENSOARG00000012925
ENSSSCG00000035213 ENSOARG00000005939
ENSSSCG00000035214 ENSOARG00000017516
ENSSSCG00000035215 ENSOARG00000013393
ENSSSCG00000035216 ENSOARG00000005621
ENSSSCG00000035218 ENSOARG00000013367
ENSSSCG00000035221 ENSOARG00000004243
ENSSSCG00000035222 ENSOARG00000004452
ENSSSCG00000035223 ENSOARG00000009990
ENSSSCG00000035224 ENSOARG00000006211
ENSSSCG00000035225 ENSOARG00000023544
ENSSSCG00000035226 ENSOARG00000002700
ENSSSCG00000035226 ENSOARG00000002714
ENSSSCG00000035227 ENSOARG00000003360
ENSSSCG00000035230 ENSOARG00000013343
ENSSSCG00000035236 ENSOARG00000007147
ENSSSCG00000035238 ENSOARG00000020545
ENSSSCG00000035240 ENSOARG00000019986
ENSSSCG00000035241 ENSOARG00000022778
ENSSSCG00000035243 ENSOARG00000004954
ENSSSCG00000035244 ENSOARG00000000893
ENSSSCG00000035248 ENSOARG00000004682
ENSSSCG00000035249 ENSOARG00000007786
ENSSSCG00000035251 ENSOARG00000020007
ENSSSCG00000035252 ENSOARG00000003367
ENSSSCG00000035253 ENSOARG00000017782
ENSSSCG00000035254 ENSOARG00000020011
ENSSSCG00000035256 ENSOARG00000005724
ENSSSCG00000035258 ENSOARG00000019939
ENSSSCG00000035259 ENSOARG00000012386
ENSSSCG00000035262 ENSOARG00000004911
ENSSSCG00000035264 ENSOARG00000005533
ENSSSCG00000035269 ENSOARG00000007678
ENSSSCG00000035276 ENSOARG00000005459
ENSSSCG00000035278 ENSOARG00000010872
ENSSSCG00000035280 ENSOARG00000021461
ENSSSCG00000035281 ENSOARG00000013132
ENSSSCG00000035284 ENSOARG00000020116
ENSSSCG00000035293 ENSOARG00000003586
ENSSSCG00000035296 ENSOARG00000006087
ENSSSCG00000035297 ENSOARG00000014413
ENSSSCG00000035299 ENSOARG00000008899
ENSSSCG00000035304 ENSOARG00000010188
ENSSSCG00000035305 ENSOARG00000022700
ENSSSCG00000035305 ENSOARG00000023831
ENSSSCG00000035306 ENSOARG00000011015
ENSSSCG00000035306 ENSOARG00000011119
ENSSSCG00000035306 ENSOARG00000011124
ENSSSCG00000035306 ENSOARG00000017324
ENSSSCG00000035306 ENSOARG00000017364
ENSSSCG00000035306 ENSOARG00000017376
ENSSSCG00000035306 ENSOARG00000017401
ENSSSCG00000035306 ENSOARG00000017413
ENSSSCG00000035306 ENSOARG00000017651
ENSSSCG00000035307 ENSOARG00000000972
ENSSSCG00000035307 ENSOARG00000002749
ENSSSCG00000035313 ENSOARG00000019626
ENSSSCG00000035315 ENSOARG00000012327
ENSSSCG00000035318 ENSOARG00000013128
ENSSSCG00000035320 ENSOARG00000014390
ENSSSCG00000035321 ENSOARG00000008500
ENSSSCG00000035321 ENSOARG00000011194
ENSSSCG00000035324 ENSOARG00000006722
ENSSSCG00000035326 ENSOARG00000017482
ENSSSCG00000035328 ENSOARG00000016904
ENSSSCG00000035330 ENSOARG00000024866
ENSSSCG00000035332 ENSOARG00000007586
ENSSSCG00000035335 ENSOARG00000009054
ENSSSCG00000035337 ENSOARG00000014689
ENSSSCG00000035338 ENSOARG00000008493
ENSSSCG00000035341 ENSOARG00000014088
ENSSSCG00000035344 ENSOARG00000001369
ENSSSCG00000035347 ENSOARG00000000591
ENSSSCG00000035355 ENSOARG00000016937
ENSSSCG00000035357 ENSOARG00000001262
ENSSSCG00000035357 ENSOARG00000012443
ENSSSCG00000035360 ENSOARG00000005400
ENSSSCG00000035362 ENSOARG00000015978
ENSSSCG00000035364 ENSOARG00000008543
ENSSSCG00000035365 ENSOARG00000009608
ENSSSCG00000035366 ENSOARG00000010010
ENSSSCG00000035369 ENSOARG00000011679
ENSSSCG00000035371 ENSOARG00000003933
ENSSSCG00000035375 ENSOARG00000018031
ENSSSCG00000035376 ENSOARG00000008889
ENSSSCG00000035376 ENSOARG00000010590
ENSSSCG00000035377 ENSOARG00000019719
ENSSSCG00000035379 ENSOARG00000011599
ENSSSCG00000035387 ENSOARG00000003673
ENSSSCG00000035388 ENSOARG00000008270
ENSSSCG00000035390 ENSOARG00000012959
ENSSSCG00000035392 ENSOARG00000019417
ENSSSCG00000035393 ENSOARG00000000884
ENSSSCG00000035397 ENSOARG00000007137
ENSSSCG00000035398 ENSOARG00000021911
ENSSSCG00000035398 ENSOARG00000024143
ENSSSCG00000035398 ENSOARG00000024903
ENSSSCG00000035400 ENSOARG00000012565
ENSSSCG00000035401 ENSOARG00000019809
ENSSSCG00000035402 ENSOARG00000015372
ENSSSCG00000035403 ENSOARG00000006489
ENSSSCG00000035409 ENSOARG00000015647
ENSSSCG00000035410 ENSOARG00000016097
ENSSSCG00000035411 ENSOARG00000016173
ENSSSCG00000035412 ENSOARG00000022779
ENSSSCG00000035413 ENSOARG00000022685
ENSSSCG00000035413 ENSOARG00000022992
ENSSSCG00000035413 ENSOARG00000023193
ENSSSCG00000035414 ENSOARG00000020396
ENSSSCG00000035419 ENSOARG00000001055
ENSSSCG00000035420 ENSOARG00000007304
ENSSSCG00000035421 ENSOARG00000013009
ENSSSCG00000035429 ENSOARG00000020659
ENSSSCG00000035430 ENSOARG00000003882
ENSSSCG00000035432 ENSOARG00000014131
ENSSSCG00000035434 ENSOARG00000011378
ENSSSCG00000035436 ENSOARG00000004756
ENSSSCG00000035442 ENSOARG00000008663
ENSSSCG00000035443 ENSOARG00000012453
ENSSSCG00000035444 ENSOARG00000004136
ENSSSCG00000035445 ENSOARG00000005328
ENSSSCG00000035446 ENSOARG00000001836
ENSSSCG00000035448 ENSOARG00000014460
ENSSSCG00000035450 ENSOARG00000012637
ENSSSCG00000035450 ENSOARG00000012708
ENSSSCG00000035452 ENSOARG00000014135
ENSSSCG00000035454 ENSOARG00000009544
ENSSSCG00000035455 ENSOARG00000009268
ENSSSCG00000035456 ENSOARG00000014463
ENSSSCG00000035457 ENSOARG00000002718
ENSSSCG00000035471 ENSOARG00000020322
ENSSSCG00000035472 ENSOARG00000016911
ENSSSCG00000035473 ENSOARG00000020085
ENSSSCG00000035478 ENSOARG00000020715
ENSSSCG00000035479 ENSOARG00000014169
ENSSSCG00000035481 ENSOARG00000017215
ENSSSCG00000035485 ENSOARG00000021521
ENSSSCG00000035485 ENSOARG00000023226
ENSSSCG00000035485 ENSOARG00000023563
ENSSSCG00000035485 ENSOARG00000024539
ENSSSCG00000035488 ENSOARG00000016803
ENSSSCG00000035489 ENSOARG00000019097
ENSSSCG00000035493 ENSOARG00000013419
ENSSSCG00000035495 ENSOARG00000015592
ENSSSCG00000035501 ENSOARG00000019393
ENSSSCG00000035503 ENSOARG00000021758
ENSSSCG00000035505 ENSOARG00000008633
ENSSSCG00000035506 ENSOARG00000017783
ENSSSCG00000035508 ENSOARG00000013459
ENSSSCG00000035511 ENSOARG00000003193
ENSSSCG00000035514 ENSOARG00000022248
ENSSSCG00000035515 ENSOARG00000021941
ENSSSCG00000035515 ENSOARG00000022572
ENSSSCG00000035521 ENSOARG00000009923
ENSSSCG00000035523 ENSOARG00000008100
ENSSSCG00000035524 ENSOARG00000010771
ENSSSCG00000035527 ENSOARG00000003789
ENSSSCG00000035529 ENSOARG00000019849
ENSSSCG00000035532 ENSOARG00000011366
ENSSSCG00000035533 ENSOARG00000013735
ENSSSCG00000035537 ENSOARG00000013599
ENSSSCG00000035539 ENSOARG00000018260
ENSSSCG00000035540 ENSOARG00000024609
ENSSSCG00000035544 ENSOARG00000020348
ENSSSCG00000035550 ENSOARG00000019812
ENSSSCG00000035554 ENSOARG00000008266
ENSSSCG00000035554 ENSOARG00000008278
ENSSSCG00000035555 ENSOARG00000008607
ENSSSCG00000035557 ENSOARG00000005468
ENSSSCG00000035557 ENSOARG00000005485
ENSSSCG00000035557 ENSOARG00000018594
ENSSSCG00000035558 ENSOARG00000019809
ENSSSCG00000035561 ENSOARG00000003466
ENSSSCG00000035562 ENSOARG00000015521
ENSSSCG00000035564 ENSOARG00000010614
ENSSSCG00000035565 ENSOARG00000018655
ENSSSCG00000035570 ENSOARG00000005864
ENSSSCG00000035576 ENSOARG00000021521
ENSSSCG00000035576 ENSOARG00000023226
ENSSSCG00000035576 ENSOARG00000023563
ENSSSCG00000035576 ENSOARG00000024539
ENSSSCG00000035577 ENSOARG00000015674
ENSSSCG00000035580 ENSOARG00000024547
ENSSSCG00000035581 ENSOARG00000017505
ENSSSCG00000035582 ENSOARG00000013390
ENSSSCG00000035584 ENSOARG00000009346
ENSSSCG00000035586 ENSOARG00000014464
ENSSSCG00000035591 ENSOARG00000001467
ENSSSCG00000035592 ENSOARG00000019810
ENSSSCG00000035594 ENSOARG00000000159
ENSSSCG00000035595 ENSOARG00000005151
ENSSSCG00000035596 ENSOARG00000005255
ENSSSCG00000035597 ENSOARG00000007867
ENSSSCG00000035597 ENSOARG00000011976
ENSSSCG00000035598 ENSOARG00000014073
ENSSSCG00000035599 ENSOARG00000007816
ENSSSCG00000035600 ENSOARG00000004771
ENSSSCG00000035602 ENSOARG00000016207
ENSSSCG00000035604 ENSOARG00000015618
ENSSSCG00000035605 ENSOARG00000008979
ENSSSCG00000035611 ENSOARG00000000832
ENSSSCG00000035612 ENSOARG00000001452
ENSSSCG00000035615 ENSOARG00000017650
ENSSSCG00000035617 ENSOARG00000015730
ENSSSCG00000035618 ENSOARG00000010258
ENSSSCG00000035619 ENSOARG00000004148
ENSSSCG00000035621 ENSOARG00000015669
ENSSSCG00000035622 ENSOARG00000002551
ENSSSCG00000035622 ENSOARG00000015872
ENSSSCG00000035622 ENSOARG00000020152
ENSSSCG00000035623 ENSOARG00000007003
ENSSSCG00000035628 ENSOARG00000014756
ENSSSCG00000035628 ENSOARG00000015810
ENSSSCG00000035629 ENSOARG00000012206
ENSSSCG00000035634 ENSOARG00000005557
ENSSSCG00000035639 ENSOARG00000002232
