gene_ID_ssc	gene_ID_oar	homology_type
ENSSSCG00000013098	ENSOARG00000016286	ortholog_many2many
ENSSSCG00000009208	ENSOARG00000000117	ortholog_one2one
ENSSSCG00000012236	ENSOARG00000000678	ortholog_one2one
ENSSSCG00000002267	ENSOARG00000010215	ortholog_one2one
ENSSSCG00000038748	ENSOARG00000014741	ortholog_one2one
ENSSSCG00000048567	ENSOARG00000015040	ortholog_one2one
ENSSSCG00000014428	ENSOARG00000004789	ortholog_one2one
ENSSSCG00000004408	ENSOARG00000010409	ortholog_one2one
ENSSSCG00000007314	ENSOARG00000015468	ortholog_one2one
ENSSSCG00000010764	ENSOARG00000016262	ortholog_one2one
ENSSSCG00000015196	ENSOARG00000010527	ortholog_one2one
ENSSSCG00000016929	ENSOARG00000007210	ortholog_one2one
ENSSSCG00000002633	ENSOARG00000015279	ortholog_one2one
ENSSSCG00000020675	ENSOARG00000005714	ortholog_one2one
ENSSSCG00000008794	ENSOARG00000000571	ortholog_one2one
ENSSSCG00000028282	ENSOARG00000020004	ortholog_one2one
ENSSSCG00000028762	ENSOARG00000016264	ortholog_one2one
ENSSSCG00000023462	ENSOARG00000008749	ortholog_one2one
ENSSSCG00000000019	ENSOARG00000019323	ortholog_one2one
ENSSSCG00000011610	ENSOARG00000001964	ortholog_one2one
ENSSSCG00000029267	ENSOARG00000019616	ortholog_one2one
ENSSSCG00000038356	ENSOARG00000010216	ortholog_one2one
ENSSSCG00000015197	ENSOARG00000010576	ortholog_one2one
ENSSSCG00000032214	ENSOARG00000004810	ortholog_one2many
ENSSSCG00000032214	ENSOARG00000013576	ortholog_one2many
ENSSSCG00000027131	ENSOARG00000004950	ortholog_one2one
ENSSSCG00000012746	ENSOARG00000008740	ortholog_one2one
ENSSSCG00000011911	ENSOARG00000019596	ortholog_one2one
ENSSSCG00000009765	ENSOARG00000002205	ortholog_one2one
ENSSSCG00000004412	ENSOARG00000010373	ortholog_one2one
ENSSSCG00000023681	ENSOARG00000016481	ortholog_one2one
ENSSSCG00000032181	ENSOARG00000015412	ortholog_one2one
ENSSSCG00000003646	ENSOARG00000019980	ortholog_one2one
ENSSSCG00000022196	ENSOARG00000008571	ortholog_one2one
ENSSSCG00000038087	ENSOARG00000017625	ortholog_one2many
ENSSSCG00000013115	ENSOARG00000016138	ortholog_one2one
ENSSSCG00000039322	ENSOARG00000015606	ortholog_one2one
ENSSSCG00000012238	ENSOARG00000000890	ortholog_one2one
ENSSSCG00000004070	ENSOARG00000004159	ortholog_one2one
ENSSSCG00000003919	ENSOARG00000001528	ortholog_one2one
ENSSSCG00000036493	ENSOARG00000015909	ortholog_one2many
ENSSSCG00000040507	ENSOARG00000005380	ortholog_one2one
ENSSSCG00000028518	ENSOARG00000015969	ortholog_one2many
ENSSSCG00000040171	ENSOARG00000010219	ortholog_one2one
ENSSSCG00000015199	ENSOARG00000010603	ortholog_one2one
ENSSSCG00000024428	ENSOARG00000012579	ortholog_one2one
ENSSSCG00000016565	ENSOARG00000004907	ortholog_one2one
ENSSSCG00000010765	ENSOARG00000016663	ortholog_one2one
ENSSSCG00000011157	ENSOARG00000013136	ortholog_one2one
ENSSSCG00000011912	ENSOARG00000019572	ortholog_one2one
ENSSSCG00000029005	ENSOARG00000015347	ortholog_one2one
ENSSSCG00000000020	ENSOARG00000019312	ortholog_one2one
ENSSSCG00000025447	ENSOARG00000019235	ortholog_one2one
ENSSSCG00000037002	ENSOARG00000019536	ortholog_one2one
ENSSSCG00000015200	ENSOARG00000010670	ortholog_one2one
ENSSSCG00000035595	ENSOARG00000005151	ortholog_one2one
ENSSSCG00000026254	ENSOARG00000008626	ortholog_one2one
ENSSSCG00000029761	ENSOARG00000015337	ortholog_one2one
ENSSSCG00000013919	ENSOARG00000009936	ortholog_one2one
ENSSSCG00000045018	ENSOARG00000013066	ortholog_many2many
ENSSSCG00000045018	ENSOARG00000013185	ortholog_many2many
ENSSSCG00000002637	ENSOARG00000015203	ortholog_one2one
ENSSSCG00000002266	ENSOARG00000010343	ortholog_one2one
ENSSSCG00000031290	ENSOARG00000005625	ortholog_one2one
ENSSSCG00000022987	ENSOARG00000008909	ortholog_one2one
ENSSSCG00000046417	ENSOARG00000013308	ortholog_one2many
ENSSSCG00000035550	ENSOARG00000019812	ortholog_one2many
ENSSSCG00000013111	ENSOARG00000016062	ortholog_one2one
ENSSSCG00000005382	ENSOARG00000010971	ortholog_one2one
ENSSSCG00000012241	ENSOARG00000001020	ortholog_one2one
ENSSSCG00000003042	ENSOARG00000008365	ortholog_one2many
ENSSSCG00000005967	ENSOARG00000008153	ortholog_one2one
ENSSSCG00000000021	ENSOARG00000019304	ortholog_one2one
ENSSSCG00000032574	ENSOARG00000004884	ortholog_one2one
ENSSSCG00000008363	ENSOARG00000020010	ortholog_one2one
ENSSSCG00000008796	ENSOARG00000012711	ortholog_one2one
ENSSSCG00000032176	ENSOARG00000015245	ortholog_one2one
ENSSSCG00000038598	ENSOARG00000014352	ortholog_one2one
ENSSSCG00000015201	ENSOARG00000010700	ortholog_one2one
ENSSSCG00000011213	ENSOARG00000004269	ortholog_one2one
ENSSSCG00000009766	ENSOARG00000002788	ortholog_one2one
ENSSSCG00000030548	ENSOARG00000000530	ortholog_one2one
ENSSSCG00000044649	ENSOARG00000015544	ortholog_one2many
ENSSSCG00000044649	ENSOARG00000015537	ortholog_one2many
ENSSSCG00000044822	ENSOARG00000015000	ortholog_one2many
ENSSSCG00000041443	ENSOARG00000014050	ortholog_one2many
ENSSSCG00000013114	ENSOARG00000015974	ortholog_one2one
ENSSSCG00000010768	ENSOARG00000017206	ortholog_one2one
ENSSSCG00000011913	ENSOARG00000019556	ortholog_one2one
ENSSSCG00000006554	ENSOARG00000002028	ortholog_one2one
ENSSSCG00000038438	ENSOARG00000008355	ortholog_many2many
ENSSSCG00000038438	ENSOARG00000008382	ortholog_many2many
ENSSSCG00000002640	ENSOARG00000015041	ortholog_one2one
ENSSSCG00000034126	ENSOARG00000021194	ortholog_one2one
ENSSSCG00000028925	ENSOARG00000015133	ortholog_one2one
ENSSSCG00000021748	ENSOARG00000019291	ortholog_one2one
ENSSSCG00000051048	ENSOARG00000016173	ortholog_one2many
ENSSSCG00000017720	ENSOARG00000009184	ortholog_one2one
ENSSSCG00000003044	ENSOARG00000008424	ortholog_one2one
ENSSSCG00000013113	ENSOARG00000015804	ortholog_one2one
ENSSSCG00000011828	ENSOARG00000020399	ortholog_one2one
ENSSSCG00000003341	ENSOARG00000004289	ortholog_one2one
ENSSSCG00000023279	ENSOARG00000004917	ortholog_one2one
ENSSSCG00000038500	ENSOARG00000008183	ortholog_one2one
ENSSSCG00000011914	ENSOARG00000019551	ortholog_one2one
ENSSSCG00000039627	ENSOARG00000010530	ortholog_one2one
ENSSSCG00000025329	ENSOARG00000010119	ortholog_one2many
ENSSSCG00000025329	ENSOARG00000002734	ortholog_one2many
ENSSSCG00000016564	ENSOARG00000004778	ortholog_one2many
ENSSSCG00000016564	ENSOARG00000003500	ortholog_one2many
ENSSSCG00000035321	ENSOARG00000008500	ortholog_many2many
ENSSSCG00000035321	ENSOARG00000011194	ortholog_many2many
ENSSSCG00000039345	ENSOARG00000008619	ortholog_one2one
ENSSSCG00000048423	ENSOARG00000019251	ortholog_one2one
ENSSSCG00000040648	ENSOARG00000009241	ortholog_one2one
ENSSSCG00000004411	ENSOARG00000010329	ortholog_one2one
ENSSSCG00000038419	ENSOARG00000008445	ortholog_many2many
ENSSSCG00000038419	ENSOARG00000007615	ortholog_many2many
ENSSSCG00000038419	ENSOARG00000008432	ortholog_many2many
ENSSSCG00000045087	ENSOARG00000013066	ortholog_many2many
ENSSSCG00000045087	ENSOARG00000013185	ortholog_many2many
ENSSSCG00000015202	ENSOARG00000010796	ortholog_one2one
ENSSSCG00000030005	ENSOARG00000020166	ortholog_one2one
ENSSSCG00000009768	ENSOARG00000002876	ortholog_one2one
ENSSSCG00000004189	ENSOARG00000002403	ortholog_one2one
ENSSSCG00000011214	ENSOARG00000004167	ortholog_one2one
ENSSSCG00000012247	ENSOARG00000001326	ortholog_one2one
ENSSSCG00000001620	ENSOARG00000002260	ortholog_one2one
ENSSSCG00000012753	ENSOARG00000008580	ortholog_one2one
ENSSSCG00000035012	ENSOARG00000007132	ortholog_one2one
ENSSSCG00000044762	ENSOARG00000009554	ortholog_one2one
ENSSSCG00000003342	ENSOARG00000004051	ortholog_one2one
ENSSSCG00000021712	ENSOARG00000001138	ortholog_one2many
ENSSSCG00000021712	ENSOARG00000017796	ortholog_one2many
ENSSSCG00000042221	ENSOARG00000015576	ortholog_one2one
ENSSSCG00000028454	ENSOARG00000005554	ortholog_one2one
ENSSSCG00000004410	ENSOARG00000010252	ortholog_one2many
ENSSSCG00000027840	ENSOARG00000010422	ortholog_one2many
ENSSSCG00000011158	ENSOARG00000013790	ortholog_one2one
ENSSSCG00000032092	ENSOARG00000015045	ortholog_one2one
ENSSSCG00000024496	ENSOARG00000012858	ortholog_one2one
ENSSSCG00000000523	ENSOARG00000014852	ortholog_one2one
ENSSSCG00000013110	ENSOARG00000015752	ortholog_one2one
ENSSSCG00000024117	ENSOARG00000015601	ortholog_one2many
ENSSSCG00000012754	ENSOARG00000008475	ortholog_one2one
ENSSSCG00000017723	ENSOARG00000009627	ortholog_one2one
ENSSSCG00000045754	ENSOARG00000008493	ortholog_one2many
ENSSSCG00000007907	ENSOARG00000005469	ortholog_one2one
ENSSSCG00000001621	ENSOARG00000002322	ortholog_one2one
ENSSSCG00000015203	ENSOARG00000010929	ortholog_one2one
ENSSSCG00000006555	ENSOARG00000001925	ortholog_one2one
ENSSSCG00000038398	ENSOARG00000004958	ortholog_one2one
ENSSSCG00000036715	ENSOARG00000013066	ortholog_many2many
ENSSSCG00000036715	ENSOARG00000013185	ortholog_many2many
ENSSSCG00000050355	ENSOARG00000011625	ortholog_one2many
ENSSSCG00000033739	ENSOARG00000010252	ortholog_one2many
ENSSSCG00000021880	ENSOARG00000003922	ortholog_one2one
ENSSSCG00000011215	ENSOARG00000004117	ortholog_one2one
ENSSSCG00000037755	ENSOARG00000008238	ortholog_one2one
ENSSSCG00000011915	ENSOARG00000019513	ortholog_one2one
ENSSSCG00000027812	ENSOARG00000000630	ortholog_one2one
ENSSSCG00000009351	ENSOARG00000006073	ortholog_one2one
ENSSSCG00000048112	ENSOARG00000009002	ortholog_many2many
ENSSSCG00000048112	ENSOARG00000017255	ortholog_many2many
ENSSSCG00000028947	ENSOARG00000020025	ortholog_one2one
ENSSSCG00000051733	ENSOARG00000008445	ortholog_many2many
ENSSSCG00000051733	ENSOARG00000007615	ortholog_many2many
ENSSSCG00000051733	ENSOARG00000008432	ortholog_many2many
ENSSSCG00000038867	ENSOARG00000001626	ortholog_one2one
ENSSSCG00000031286	ENSOARG00000019195	ortholog_one2many
ENSSSCG00000039199	ENSOARG00000017864	ortholog_one2one
ENSSSCG00000039522	ENSOARG00000019289	ortholog_one2one
ENSSSCG00000048354	ENSOARG00000008989	ortholog_many2many
ENSSSCG00000048354	ENSOARG00000009012	ortholog_many2many
ENSSSCG00000048354	ENSOARG00000017228	ortholog_many2many
ENSSSCG00000040706	ENSOARG00000005302	ortholog_one2one
ENSSSCG00000006556	ENSOARG00000001845	ortholog_one2one
ENSSSCG00000015205	ENSOARG00000011021	ortholog_one2one
ENSSSCG00000040177	ENSOARG00000009795	ortholog_one2one
ENSSSCG00000038474	ENSOARG00000003838	ortholog_one2one
ENSSSCG00000009770	ENSOARG00000003173	ortholog_one2one
ENSSSCG00000016566	ENSOARG00000004714	ortholog_one2one
ENSSSCG00000016036	ENSOARG00000016410	ortholog_one2one
ENSSSCG00000013107	ENSOARG00000015596	ortholog_one2one
ENSSSCG00000026038	ENSOARG00000003313	ortholog_one2one
ENSSSCG00000013928	ENSOARG00000010646	ortholog_one2one
ENSSSCG00000010770	ENSOARG00000018042	ortholog_one2one
ENSSSCG00000013151	ENSOARG00000018683	ortholog_many2many
ENSSSCG00000013151	ENSOARG00000009427	ortholog_many2many
ENSSSCG00000039337	ENSOARG00000010732	ortholog_one2one
ENSSSCG00000001625	ENSOARG00000002540	ortholog_one2one
ENSSSCG00000036376	ENSOARG00000006074	ortholog_one2many
ENSSSCG00000036376	ENSOARG00000017469	ortholog_one2many
ENSSSCG00000016934	ENSOARG00000007073	ortholog_one2one
ENSSSCG00000045792	ENSOARG00000009002	ortholog_many2many
ENSSSCG00000045792	ENSOARG00000017255	ortholog_many2many
ENSSSCG00000037866	ENSOARG00000008422	ortholog_one2one
ENSSSCG00000044099	ENSOARG00000019842	ortholog_one2many
ENSSSCG00000026710	ENSOARG00000005359	ortholog_one2one
ENSSSCG00000038599	ENSOARG00000012629	ortholog_one2many
ENSSSCG00000024568	ENSOARG00000008445	ortholog_many2many
ENSSSCG00000024568	ENSOARG00000007615	ortholog_many2many
ENSSSCG00000024568	ENSOARG00000008432	ortholog_many2many
ENSSSCG00000044254	ENSOARG00000001182	ortholog_one2one
ENSSSCG00000000025	ENSOARG00000019286	ortholog_one2one
ENSSSCG00000003354	ENSOARG00000003648	ortholog_one2one
ENSSSCG00000002639	ENSOARG00000014989	ortholog_one2one
ENSSSCG00000036110	ENSOARG00000001789	ortholog_one2many
ENSSSCG00000009769	ENSOARG00000003043	ortholog_one2one
ENSSSCG00000004405	ENSOARG00000010185	ortholog_one2one
ENSSSCG00000027509	ENSOARG00000020041	ortholog_one2one
ENSSSCG00000011916	ENSOARG00000019488	ortholog_one2one
ENSSSCG00000007315	ENSOARG00000015597	ortholog_one2one
ENSSSCG00000011216	ENSOARG00000004231	ortholog_one2one
ENSSSCG00000005969	ENSOARG00000008376	ortholog_one2one
ENSSSCG00000025708	ENSOARG00000008347	ortholog_one2one
ENSSSCG00000015206	ENSOARG00000011115	ortholog_one2one
ENSSSCG00000031620	ENSOARG00000010139	ortholog_one2many
ENSSSCG00000016567	ENSOARG00000004490	ortholog_one2one
ENSSSCG00000012249	ENSOARG00000001464	ortholog_one2one
ENSSSCG00000027503	ENSOARG00000014876	ortholog_one2one
ENSSSCG00000039301	ENSOARG00000010739	ortholog_one2one
ENSSSCG00000042500	ENSOARG00000013322	ortholog_many2many
ENSSSCG00000042500	ENSOARG00000006647	ortholog_many2many
ENSSSCG00000028977	ENSOARG00000004967	ortholog_one2one
ENSSSCG00000001624	ENSOARG00000002574	ortholog_one2one
ENSSSCG00000040698	ENSOARG00000005254	ortholog_one2one
ENSSSCG00000027157	ENSOARG00000016390	ortholog_one2one
ENSSSCG00000014430	ENSOARG00000005014	ortholog_one2one
ENSSSCG00000022168	ENSOARG00000013063	ortholog_one2one
ENSSSCG00000040765	ENSOARG00000013066	ortholog_many2many
ENSSSCG00000040765	ENSOARG00000013185	ortholog_many2many
ENSSSCG00000048538	ENSOARG00000005243	ortholog_one2many
ENSSSCG00000017726	ENSOARG00000009852	ortholog_one2one
ENSSSCG00000022536	ENSOARG00000011217	ortholog_one2one
ENSSSCG00000029449	ENSOARG00000006194	ortholog_one2one
ENSSSCG00000009771	ENSOARG00000003364	ortholog_one2one
ENSSSCG00000004074	ENSOARG00000004083	ortholog_one2one
ENSSSCG00000027763	ENSOARG00000005393	ortholog_one2one
ENSSSCG00000014178	ENSOARG00000000348	ortholog_one2many
ENSSSCG00000014178	ENSOARG00000018666	ortholog_one2many
ENSSSCG00000014178	ENSOARG00000004251	ortholog_one2many
ENSSSCG00000023354	ENSOARG00000002649	ortholog_one2one
ENSSSCG00000003047	ENSOARG00000008445	ortholog_many2many
ENSSSCG00000003047	ENSOARG00000007615	ortholog_many2many
ENSSSCG00000003047	ENSOARG00000008432	ortholog_many2many
ENSSSCG00000033814	ENSOARG00000005385	ortholog_one2one
ENSSSCG00000033374	ENSOARG00000003529	ortholog_one2one
ENSSSCG00000035028	ENSOARG00000005073	ortholog_one2one
ENSSSCG00000034190	ENSOARG00000002653	ortholog_one2one
ENSSSCG00000034488	ENSOARG00000005615	ortholog_one2one
ENSSSCG00000012250	ENSOARG00000001621	ortholog_one2one
ENSSSCG00000012755	ENSOARG00000008296	ortholog_one2one
ENSSSCG00000042580	ENSOARG00000008486	ortholog_one2many
ENSSSCG00000007317	ENSOARG00000015685	ortholog_one2one
ENSSSCG00000009215	ENSOARG00000001914	ortholog_one2one
ENSSSCG00000021236	ENSOARG00000005321	ortholog_one2one
ENSSSCG00000017727	ENSOARG00000009971	ortholog_one2one
ENSSSCG00000003051	ENSOARG00000008513	ortholog_one2one
ENSSSCG00000015576	ENSOARG00000006631	ortholog_one2one
ENSSSCG00000001738	ENSOARG00000008736	ortholog_one2one
ENSSSCG00000016041	ENSOARG00000016379	ortholog_one2one
ENSSSCG00000013106	ENSOARG00000015567	ortholog_one2one
ENSSSCG00000036102	ENSOARG00000014821	ortholog_one2one
ENSSSCG00000036849	ENSOARG00000019697	ortholog_many2many
ENSSSCG00000036849	ENSOARG00000018451	ortholog_many2many
ENSSSCG00000024552	ENSOARG00000002857	ortholog_one2one
ENSSSCG00000025194	ENSOARG00000007013	ortholog_one2one
ENSSSCG00000011917	ENSOARG00000019484	ortholog_one2one
ENSSSCG00000017277	ENSOARG00000014779	ortholog_one2one
ENSSSCG00000010773	ENSOARG00000001302	ortholog_one2one
ENSSSCG00000003052	ENSOARG00000008553	ortholog_one2one
ENSSSCG00000011160	ENSOARG00000014235	ortholog_one2one
ENSSSCG00000046475	ENSOARG00000002974	ortholog_one2one
ENSSSCG00000005873	ENSOARG00000019200	ortholog_one2one
ENSSSCG00000009772	ENSOARG00000016633	ortholog_one2many
ENSSSCG00000013105	ENSOARG00000015563	ortholog_one2many
ENSSSCG00000013105	ENSOARG00000016881	ortholog_one2many
ENSSSCG00000014456	ENSOARG00000000231	ortholog_one2one
ENSSSCG00000012757	ENSOARG00000008227	ortholog_one2one
ENSSSCG00000049713	ENSOARG00000019224	ortholog_one2many
ENSSSCG00000034013	ENSOARG00000003471	ortholog_one2one
ENSSSCG00000038139	ENSOARG00000002413	ortholog_one2many
ENSSSCG00000010527	ENSOARG00000011181	ortholog_one2one
ENSSSCG00000032084	ENSOARG00000004996	ortholog_one2one
ENSSSCG00000013916	ENSOARG00000010946	ortholog_one2one
ENSSSCG00000050875	ENSOARG00000008500	ortholog_many2many
ENSSSCG00000050875	ENSOARG00000011194	ortholog_many2many
ENSSSCG00000031965	ENSOARG00000016233	ortholog_many2many
ENSSSCG00000031965	ENSOARG00000016221	ortholog_many2many
ENSSSCG00000031965	ENSOARG00000004748	ortholog_many2many
ENSSSCG00000000024	ENSOARG00000019265	ortholog_one2one
ENSSSCG00000003344	ENSOARG00000003435	ortholog_one2one
ENSSSCG00000011217	ENSOARG00000013919	ortholog_one2one
ENSSSCG00000009773	ENSOARG00000003562	ortholog_one2one
ENSSSCG00000007961	ENSOARG00000010621	ortholog_one2many
ENSSSCG00000007961	ENSOARG00000010612	ortholog_one2many
ENSSSCG00000045355	ENSOARG00000008500	ortholog_many2many
ENSSSCG00000045355	ENSOARG00000011194	ortholog_many2many
ENSSSCG00000033311	ENSOARG00000010665	ortholog_one2one
ENSSSCG00000017728	ENSOARG00000010124	ortholog_one2one
ENSSSCG00000016568	ENSOARG00000004375	ortholog_one2one
ENSSSCG00000037987	ENSOARG00000015441	ortholog_one2one
ENSSSCG00000022945	ENSOARG00000013198	ortholog_one2one
ENSSSCG00000004075	ENSOARG00000004039	ortholog_one2one
ENSSSCG00000048713	ENSOARG00000008500	ortholog_many2many
ENSSSCG00000048713	ENSOARG00000011194	ortholog_many2many
ENSSSCG00000047211	ENSOARG00000018584	ortholog_many2many
ENSSSCG00000047211	ENSOARG00000018569	ortholog_many2many
ENSSSCG00000047211	ENSOARG00000018597	ortholog_many2many
ENSSSCG00000047211	ENSOARG00000018654	ortholog_many2many
ENSSSCG00000047211	ENSOARG00000018664	ortholog_many2many
ENSSSCG00000047211	ENSOARG00000018672	ortholog_many2many
ENSSSCG00000015211	ENSOARG00000011381	ortholog_one2one
ENSSSCG00000008368	ENSOARG00000020061	ortholog_one2one
ENSSSCG00000034847	ENSOARG00000015408	ortholog_one2one
ENSSSCG00000036010	ENSOARG00000015509	ortholog_one2many
ENSSSCG00000030186	ENSOARG00000006919	ortholog_one2one
ENSSSCG00000004884	ENSOARG00000005009	ortholog_one2one
ENSSSCG00000031274	ENSOARG00000004924	ortholog_one2one
ENSSSCG00000021276	ENSOARG00000008503	ortholog_one2one
ENSSSCG00000044166	ENSOARG00000008500	ortholog_many2many
ENSSSCG00000044166	ENSOARG00000011194	ortholog_many2many
ENSSSCG00000015546	ENSOARG00000005270	ortholog_one2one
ENSSSCG00000038389	ENSOARG00000014167	ortholog_one2many
ENSSSCG00000004404	ENSOARG00000010139	ortholog_one2many
ENSSSCG00000033956	ENSOARG00000008500	ortholog_many2many
ENSSSCG00000033956	ENSOARG00000011194	ortholog_many2many
ENSSSCG00000003053	ENSOARG00000008559	ortholog_one2many
ENSSSCG00000003053	ENSOARG00000008563	ortholog_one2many
ENSSSCG00000003053	ENSOARG00000025189	ortholog_one2many
ENSSSCG00000003053	ENSOARG00000008567	ortholog_one2many
ENSSSCG00000003343	ENSOARG00000003205	ortholog_one2one
ENSSSCG00000040232	ENSOARG00000019819	ortholog_one2many
ENSSSCG00000038125	ENSOARG00000001813	ortholog_one2one
ENSSSCG00000005383	ENSOARG00000010960	ortholog_one2one
ENSSSCG00000007909	ENSOARG00000005228	ortholog_one2one
ENSSSCG00000043507	ENSOARG00000001467	ortholog_one2many
ENSSSCG00000004076	ENSOARG00000003999	ortholog_one2one
ENSSSCG00000001629	ENSOARG00000002672	ortholog_one2one
ENSSSCG00000003921	ENSOARG00000001496	ortholog_one2one
ENSSSCG00000002265	ENSOARG00000010509	ortholog_one2one
ENSSSCG00000012758	ENSOARG00000008146	ortholog_one2one
ENSSSCG00000036347	ENSOARG00000019290	ortholog_one2many
ENSSSCG00000003062	ENSOARG00000008572	ortholog_one2one
ENSSSCG00000015212	ENSOARG00000011450	ortholog_one2one
ENSSSCG00000022212	ENSOARG00000004583	ortholog_one2one
ENSSSCG00000038530	ENSOARG00000003061	ortholog_one2one
ENSSSCG00000038520	ENSOARG00000002807	ortholog_one2one
ENSSSCG00000002635	ENSOARG00000014736	ortholog_one2one
ENSSSCG00000016042	ENSOARG00000016349	ortholog_one2one
ENSSSCG00000038914	ENSOARG00000020274	ortholog_one2one
ENSSSCG00000030879	ENSOARG00000015349	ortholog_one2one
ENSSSCG00000009778	ENSOARG00000003644	ortholog_one2one
ENSSSCG00000013915	ENSOARG00000011142	ortholog_one2one
ENSSSCG00000038900	ENSOARG00000003231	ortholog_one2one
ENSSSCG00000004077	ENSOARG00000003968	ortholog_one2one
ENSSSCG00000011918	ENSOARG00000019468	ortholog_one2one
ENSSSCG00000010774	ENSOARG00000000965	ortholog_one2one
ENSSSCG00000005970	ENSOARG00000008478	ortholog_one2one
ENSSSCG00000044491	ENSOARG00000009002	ortholog_many2many
ENSSSCG00000044491	ENSOARG00000017255	ortholog_many2many
ENSSSCG00000039271	ENSOARG00000010518	ortholog_one2one
ENSSSCG00000026752	ENSOARG00000002863	ortholog_one2one
ENSSSCG00000004403	ENSOARG00000010098	ortholog_one2one
ENSSSCG00000047524	ENSOARG00000002413	ortholog_one2many
ENSSSCG00000006564	ENSOARG00000001777	ortholog_one2one
ENSSSCG00000015577	ENSOARG00000007338	ortholog_one2one
ENSSSCG00000049678	ENSOARG00000013322	ortholog_many2many
