junc_ratio	gene_id	circ_type	ssc_liver_1	ssc_liver_10	ssc_liver_2	ssc_liver_3	ssc_liver_4	ssc_liver_5	ssc_liver_6	ssc_liver_7	ssc_liver_8	ssc_liver_9	ssc_muscle_1	ssc_muscle_2	ssc_muscle_3	ssc_muscle_4	ssc_testis_1	ssc_testis_10	ssc_testis_2	ssc_testis_3	ssc_testis_4	ssc_testis_5	ssc_testis_6	ssc_testis_7	ssc_testis_8	ssc_testis_9
18:38705097|38719426	ENSSSCG00000016663	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.003	0.0	0.003	0.0	0.002	0.0	0.0	0.0
7:68816153|68824538	ENSSSCG00000001973	exon	0.044	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.0	0.1	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0
9:105332138|105335356	ENSSSCG00000015428	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.027	0.059	0.303	1.0	1.0	0.0	0.0
5:293303|294773	ENSSSCG00000000970	exon	0.0	0.0	0.571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.667	0.0	0.286	1.0	0.0	0.0	0.0	0.009	0.008	0.0
14:14989270|14992789	ENSSSCG00000026044,ENSSSCG00000028699	exon	0.136	1.0	0.05	0.0	0.058	0.197	1.0	0.489	0.642	0.528	0.0	0.0	0.002	0.0	1.0	0.012	1.0	1.0	0.478	0.031	1.0	1.0	0.002	0.009
12:46098911|46135882	ENSSSCG00000017794	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.241	0.0	0.246	0.053	0.139	1.0	0.074	0.022	0.0	0.0
10:45130708|45142435	ENSSSCG00000011042	exon	0.089	0.0	0.015	0.0	0.026	0.0	0.0	0.016	0.064	0.0	0.0	0.0	0.017	0.0	0.292	0.019	0.0	0.026	1.0	0.044	0.047	0.08	0.0	0.0
15:88210866|88211674	ENSSSCG00000016017	exon	0.0	0.0	0.0	0.0	0.0	0.013	0.012	0.007	0.0	0.0	0.0	0.0	0.023	0.014	0.483	0.0	0.065	0.057	0.003	0.06	0.041	0.013	0.045	0.0
12:35369433|35372768	ENSSSCG00000023727	exon	0.069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.053	0.0	0.795	0.021	0.144	0.833	0.769	1.0	0.032	1.0	0.368	0.026
14:30269633|30281504	ENSSSCG00000009792	exon	0.0	0.0	0.039	0.0	0.0	0.0	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.138	1.0	0.101	0.082	1.0	1.0	0.0	0.0
3:25451584|25454001	ENSSSCG00000007860	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.092	0.017	0.007	0.01	0.011	0.015	0.0	0.01	0.0	0.0
8:40166606|40171917	ENSSSCG00000031636	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.355	0.108	1.0	0.163	0.05	1.0	0.0	0.006
14:58901928|58911547	ENSSSCG00000010170	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.744	0.0	0.343	0.426	0.8	0.286	0.296	0.4	0.111	0.0
13:120831733|120850194	ENSSSCG00000011772	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.103	0.0	0.545	0.019	0.062	0.011	0.009	0.0	0.026	0.011	0.0	0.0
2:38993497|39019068	ENSSSCG00000013347	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.609	0.0	1.0	0.0	0.0	0.2	0.727	0.105	0.0	0.0
5:68351140|68380700	ENSSSCG00000000755	exon	1.0	0.0	1.0	0.301	0.0	0.0	0.025	0.0	0.047	0.0	0.0	0.0	0.0	0.0	1.0	0.013	0.429	1.0	1.0	1.0	1.0	1.0	1.0	0.02
3:44285779|44303573	ENSSSCG00000026954	exon	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.095	0.781	0.0	0.089	0.253	0.083	0.055	0.123	1.0	0.022	0.0
8:134925770|134977005	ENSSSCG00000009233	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.016	1.0	0.033	0.0	0.0	0.004
15:91660148|91701447	ENSSSCG00000016027	exon	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.136	0.009	0.035	0.026	0.0	0.0	0.024	0.007	0.0	0.081
12:18487310|18492129	ENSSSCG00000017346	exon	0.021	0.0	0.04	0.0	0.138	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.989	0.0	0.147	0.034	0.082	0.0	0.066	0.0	0.0	0.0
6:70613742|70624600	ENSSSCG00000003401	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.463	0.0	0.053	0.011	0.145	0.0	0.059	0.014	0.0	0.0
1:228980934|229026540	ENSSSCG00000023520	exon	1.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.222	0.533	0.0	0.0	0.0
4:37460268|37503331	ENSSSCG00000006071	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.24	0.019	0.0	0.019	1.0	0.015	0.0	0.0
13:136476438|136492651	ENSSSCG00000025349	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.194	0.132	0.142	0.215	0.083	0.049	0.0	0.0
11:77454070|77489240	ENSSSCG00000024763,ENSSSCG00000009551	exon	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.174	0.0	0.069	0.213	1.0	0.0	0.044	1.0	0.0	0.0
15:101581625|101597399	ENSSSCG00000016082	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.182	0.198	0.048	0.023	0.016	0.024	0.025	1.0	0.013	0.01	0.021
6:31978481|31980100	ENSSSCG00000033591	exon	0.558	0.225	0.478	0.0	0.387	0.168	0.198	0.26	0.364	0.342	0.691	0.721	0.584	0.542	0.696	0.13	0.514	0.271	0.201	0.277	0.204	0.424	0.044	0.112
1:239831054|239832709	ENSSSCG00000005371	exon	0.375	0.0	0.333	0.0	0.0	0.0	0.0	0.0	0.32	0.476	0.0	0.0	0.0	0.0	0.367	0.0	0.129	0.091	0.087	0.2	0.0	0.333	0.0	0.273
13:95760812|95803142	ENSSSCG00000028855	exon	0.121	0.038	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.023	1.0	1.0	0.034	0.008
11:23169655|23180947	ENSSSCG00000009426	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.095	0.014	0.053	0.075	0.124	0.0	0.0	0.057	0.0	0.0
1:119275121|119287918	ENSSSCG00000004620	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.182	0.059	0.082	0.11	0.024	0.044	0.0	0.0
1:40148984|40164224	ENSSSCG00000004238	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.167	0.091	0.0	0.0	0.0	0.0	0.0	0.0	0.197	0.0	0.056	0.013	0.0	0.0	0.063	1.0	0.0	0.0
1:163189295|163197984	ENSSSCG00000004927	exon	0.047	0.022	0.0	0.033	0.0	0.0	0.009	0.0	0.0	0.038	0.0	0.0	0.0	0.0	0.166	0.029	0.018	0.005	0.058	0.0	0.019	0.024	0.0	0.0
2:15034548|15034727	ENSSSCG00000032081	intron	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.372	0.8	0.0	0.118	0.0	0.1	0.182	0.2	0.242	0.0	0.0
15:95536052|95562038	ENSSSCG00000016056	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.0	0.321	0.055	1.0	0.061	0.074	0.043	0.062	1.0	0.0	0.015
4:36903221|36934417	ENSSSCG00000006069	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.197	0.0	0.018	0.008	0.009	1.0	0.041	0.009	0.0	0.01
13:31802948|31809672	ENSSSCG00000011376	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.011	0.005	0.0	0.001	0.028	0.0
10:641703|649528	ENSSSCG00000010801	exon	0.341	0.0	0.0	0.0	0.0	0.0	0.059	0.04	0.0	0.121	0.0	0.0	0.0	0.0	0.29	0.034	0.106	0.083	0.019	0.024	0.02	0.018	0.012	0.0
13:89313610|89321227	ENSSSCG00000025293	exon	0.026	0.0	0.095	0.0	0.0	0.0	0.0	0.0	0.0	0.039	0.0	0.0	0.0	0.0	1.0	0.353	1.0	1.0	0.261	0.415	0.374	0.37	0.0	0.0
17:59931648|59949288	ENSSSCG00000007529	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	1.0	1.0	1.0	0.0	0.375	1.0	0.0	0.0
4:124722046|124762455	ENSSSCG00000006903	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043	0.0	1.0	0.267	1.0	1.0	1.0	0.411	1.0	1.0	1.0	1.0
5:302322|308205	ENSSSCG00000000970	exon	0.0	0.0	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.007	0.023	0.005	0.022	0.0	0.0	0.0	0.0	0.0
X:87082734|87091944	ENSSSCG00000012549	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.819	0.0	0.364	0.364	0.405	0.237	0.327	0.306	0.0	0.0
12:27473364|27499620	ENSSSCG00000017592	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.571	0.0	0.004	0.019	0.004	0.021	0.03	0.023	0.016	0.013
1:54487286|54502778	ENSSSCG00000004293	exon	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.039	0.471	0.0	0.27	0.041	0.235	0.0	1.0	1.0	0.0	0.0
2:49619051|49626220	ENSSSCG00000013409	exon	0.0	0.0	0.078	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.976	0.0	0.074	0.035	0.009	0.122	0.062	0.106	0.059	0.0
X:67336836|67341231	ENSSSCG00000012456	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.083	0.118	0.0	0.0	0.0	0.286	0.0	1.0	0.0	0.667	0.714	0.053	0.0	0.6	0.4	0.0	0.0
15:48545163|48545602	ENSSSCG00000015823	exon	0.0	0.0	0.0	0.585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.137	0.0	0.0	0.022	0.008	0.0	0.0	0.0	0.0	0.012
5:101561359|101587848	ENSSSCG00000038973	exon	0.222	0.0	1.0	0.0	0.0	0.051	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.056	0.0	0.0	1.0	1.0	1.0	0.0	0.035	0.0	0.0
10:31295417|31297552	ENSSSCG00000021005	exon	0.0	0.0	0.029	0.0	0.0	0.022	0.015	0.011	0.027	0.007	0.136	0.123	0.013	0.047	0.052	0.0	0.01	0.004	0.001	0.006	0.007	0.006	0.0	0.0
6:95261864|95268523	ENSSSCG00000003654	exon	0.056	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.211	0.0	0.04	0.041	0.037	0.0	0.042	0.032	0.0	0.0
3:32525817|32542650	ENSSSCG00000020675	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.105	0.0	0.015	0.032	0.04	0.0	0.0	0.022	0.01	0.086
8:85198193|85200429	ENSSSCG00000009050	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.104	0.152	0.077	0.0	0.0	0.143	0.0	0.0	0.0	0.087	0.0	0.0	0.0
6:3131950|3132809	ENSSSCG00000029034,ENSSSCG00000034980	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.011	0.005	0.006	0.0	0.0	0.001	0.007	0.012
15:137453080|137475343	ENSSSCG00000016332	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.116	1.0	0.032	1.0	0.003	0.0	0.023
2:78163747|78186110	ENSSSCG00000014009	exon	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.8	0.0	1.0	0.107	0.076	0.082	0.0	0.056	0.0	0.0
10:16201082|16239910	ENSSSCG00000035136	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.059	0.031	0.0	0.009	0.0	0.02	0.006	0.0
5:35648531|35649101	ENSSSCG00000000509	exon	0.0	0.0	0.0	0.0	0.085	0.0	0.0	0.0	0.0	0.048	0.0	0.0	0.043	0.0	0.6	0.034	1.0	1.0	1.0	1.0	0.333	0.014	0.0	0.0
13:33254152|33325439	ENSSSCG00000011416	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.095	1.0	1.0	0.08	0.0	0.0	0.027	0.0
2:137591763|137592492	ENSSSCG00000014307	exon	0.114	0.0	0.044	0.0	0.074	0.047	0.0	0.0	0.101	0.0	0.0	0.0	0.04	0.033	0.3	0.003	0.093	0.042	0.078	0.033	0.041	0.031	0.003	0.0
2:140718298|140720559	ENSSSCG00000014339	exon	0.0	0.0	0.5	0.0	0.0	0.0	0.042	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.163	0.0	0.412	0.078	0.111	0.007	0.089	0.244	0.009	0.0
7:110475343|110495505	ENSSSCG00000002426	exon	0.314	1.0	0.323	0.0	0.0	0.0	0.0	0.156	0.02	0.238	0.0	0.205	0.148	0.035	1.0	0.16	0.084	0.086	0.065	0.042	0.08	0.08	0.057	0.031
13:151173285|151200940	ENSSSCG00000027275	exon	0.19	0.0	0.154	0.0	0.04	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032	0.0	0.031	0.0	0.078	0.0	0.0	0.0	0.0	0.048
6:139044017|139081568	ENSSSCG00000003784	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.014	0.0	0.017	0.119	0.0	0.007	0.065	0.0
3:32542589|32569154	ENSSSCG00000020675	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.277	1.0	0.273	0.01	1.0	1.0	0.0	0.0
1:271368900|271384260	ENSSSCG00000005715	exon	0.588	0.0	0.538	0.608	1.0	0.087	0.0	0.068	0.0	0.0	0.0	0.0	0.035	0.0	0.2	0.0	1.0	0.0	0.143	0.111	0.048	0.244	0.0	0.041
10:16099025|16104580	ENSSSCG00000030502	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.061	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.175	1.0	0.155	0.197	0.13	1.0	0.0	0.0
14:71161312|71179948	ENSSSCG00000038913	exon	0.0	0.083	0.0	0.0	0.0	0.0	0.0	0.0	0.129	0.0	0.0	0.0	0.0	0.0	1.0	0.009	0.299	0.279	0.154	0.0	0.03	0.023	0.0	0.0
7:111745472|111747077	ENSSSCG00000002430	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.114	0.0	0.006	0.0	0.011	0.0	0.03	0.0	0.0	0.0
15:110727073|110748091	ENSSSCG00000034395	exon	0.0	0.0	0.083	0.0	0.158	0.0	0.051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.0	0.065	0.08	0.071	0.019	0.015	0.113	0.0	0.0
1:66332071|66339064	ENSSSCG00000004349,ENSSSCG00000037594	exon	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.106	0.017	0.022	0.006	0.005	0.01	0.012	0.003	0.0	0.001
5:88177384|88182006	ENSSSCG00000000901	exon	0.0	0.0	0.571	1.0	0.0	0.138	0.04	0.179	0.0	0.0	0.0	0.0	0.0	0.0	0.429	0.0	0.364	1.0	1.0	0.0	0.133	0.195	0.0	0.0
4:124740882|124762455	ENSSSCG00000006903	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.247	0.007	0.129	0.185	0.05	0.0	0.1	0.095	0.017	0.019
11:157954|172489	ENSSSCG00000009572	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.081	1.0	1.0	1.0	0.0	0.0
1:158261841|158264523	ENSSSCG00000004893	exon	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036	0.606	0.0	0.181	0.058	1.0	0.055	0.067	0.035	0.0	0.0
9:128996104|129008834	ENSSSCG00000015581	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.064	0.0	0.0	0.104	0.016	0.039	0.0
13:158683519|158688234	ENSSSCG00000030486	exon	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.058	0.0	0.0	0.083	0.117	0.0	0.064	0.0	0.0	0.02	0.056	0.0	0.018	0.0	0.0	0.012
1:182535317|182565652	ENSSSCG00000005041	exon	0.017	0.049	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0
6:43867657|43879544	ENSSSCG00000046138,ENSSSCG00000002869	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.085	0.0	0.005	0.013	0.007	0.012	0.007	0.0	0.0	0.007
5:3750906|3774893	ENSSSCG00000024864	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.077	0.033	0.015	0.083	0.035	0.047	0.0	0.03
1:641934|653683	ENSSSCG00000004008	exon	0.836	0.0	0.8	1.0	0.0	0.0	0.667	0.0	0.714	0.769	1.0	0.0	0.593	0.0	0.935	0.473	0.866	0.862	0.861	0.814	0.892	1.0	0.737	0.507
14:32697880|32699910	ENSSSCG00000009834	exon	0.0	0.0	0.0	0.0	0.12	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.138	0.01	0.015	0.0	0.0	0.0	0.0	0.018	0.0	0.0
3:107214187|107226304	ENSSSCG00000008513	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.048	0.0	1.0	1.0	1.0	0.0	0.0
9:38486423|38504234	ENSSSCG00000015015	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.179	0.0	0.0	0.091	0.0	0.033	0.016	0.009	0.0	0.0
6:18553565|18562237	ENSSSCG00000025417	exon	0.028	0.0	0.0	0.0	0.0	0.0	0.0	0.095	0.0	0.069	0.0	0.0	0.0	0.0	0.803	0.094	0.37	0.336	0.139	0.086	0.441	0.213	0.099	0.109
17:46724244|46725240	ENSSSCG00000007373	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.0	0.006	0.018	0.0	0.028	0.067	0.0	0.0	0.0
5:45263440|45273342	ENSSSCG00000024232	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	1.0	0.0	1.0	0.105	0.069	1.0	0.0	0.0
18:1829882|1881411	ENSSSCG00000016412	exon	0.452	0.0	0.0	0.0	0.0	0.0	0.0	0.158	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.044	0.108	0.156	0.07	1.0	1.0	1.0
11:18168817|18176751	ENSSSCG00000021060	exon	0.0	0.0	0.0	0.0	0.0	0.009	0.042	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.222	0.0	0.015	0.018	0.0	0.0	0.015	0.017	0.0	0.0
14:129676706|129679211	ENSSSCG00000010688	exon	0.234	0.0	0.093	0.0	0.0	0.059	0.094	0.063	0.068	0.132	0.56	0.0	0.0	0.143	0.605	0.0	0.054	0.077	0.022	0.078	0.042	0.074	0.0	0.031
2:25249473|25253299	ENSSSCG00000013295	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.387	0.0	0.067	0.046	0.081	0.069	0.072	0.076	0.0	0.0
8:105029305|105034433	ENSSSCG00000009113	exon	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.872	0.0	0.606	0.222	0.044	0.0	0.364	0.04	0.0	0.0
15:83180116|83194012	ENSSSCG00000023983	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.469	0.0	1.0	0.091	0.04	0.042	1.0	1.0	0.0	0.0
1:114772180|114802750	ENSSSCG00000004600	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.706	0.0	0.0	0.061	0.0	0.024	0.008	0.0	0.0	0.0
2:83875260|83904383	ENSSSCG00000014076	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.361	0.039	0.43	0.0	0.69	0.102	0.296	0.615	0.0	0.0
11:22249417|22255527	ENSSSCG00000009419	exon	0.0	0.0	0.043	0.0	0.0	0.105	0.0	0.049	0.0	0.0	0.0	0.0	0.0	0.0	0.647	0.0	0.103	0.027	0.019	0.054	0.098	0.058	0.0	0.0
6:75042627|75043103	ENSSSCG00000034484	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.369	0.0	0.201	0.155	0.166	0.098	0.154	0.135	0.075	0.0
2:40787353|40799240	ENSSSCG00000013363	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.005	0.003	0.008	0.003	0.002	0.003	0.0	0.0
14:111326577|111335886	ENSSSCG00000010548	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.018	0.033	1.0	0.017	1.0	0.009	0.029	0.0	0.0
1:145555759|145572777	ENSSSCG00000005785	exon	0.02	0.0	0.014	0.0	0.0	0.011	0.004	0.0	0.023	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13:108462291|108467976	ENSSSCG00000024714	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.008	0.0	0.006	0.024	0.0	0.013	0.0	0.002
18:17575078|17602828	ENSSSCG00000016549	exon	1.0	0.0	0.0	0.02	0.097	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.071	0.0	0.302	0.222	0.036	0.0	0.167	0.007	1.0	0.0
10:43606150|43614408	ENSSSCG00000011034	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.739	0.0	0.357	0.174	0.154	0.32	0.345	0.385	0.375	0.25
12:37178174|37219284	ENSSSCG00000017676	exon	0.0	0.0	0.133	0.0	0.0	0.0	0.0	0.054	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.053	0.0	0.062	0.019	0.023	0.0	0.0	0.0	0.0
9:91752357|91763251	ENSSSCG00000015386	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.074	0.0	0.0	0.0	0.0	0.0	0.0	0.141	0.0	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15:72477137|72488421	ENSSSCG00000015908	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.762	0.0	0.047	0.545	0.031	0.042	1.0	0.0	0.0	0.0
18:5802822|5817459	ENSSSCG00000016434	exon	0.005	0.0	0.0	0.0	0.0	0.032	0.094	0.069	0.0	0.0	0.0	0.004	0.042	0.0	1.0	0.0	0.141	0.178	0.14	0.079	0.185	0.234	0.026	0.0
2:147582261|147607631	ENSSSCG00000014414	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.097	0.014	0.023	0.01	0.0	0.0	0.008	0.007	0.026	0.017
3:13854403|13854615	ENSSSCG00000007727	exon	0.0	0.211	0.0	0.0	0.0	0.0	0.065	0.149	0.0	0.148	0.0	0.333	0.125	0.113	0.779	0.067	0.225	0.179	0.114	0.18	0.129	0.215	0.0	0.0
13:83744867|83750032	ENSSSCG00000011684	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.732	0.0	0.1	0.0	0.0	0.0	0.012	0.0	0.0	0.0
12:12488604|12657864	ENSSSCG00000023992	exon	0.0	0.0	0.615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.139	0.0	0.0	0.031	0.0	0.024	0.0	0.0
4:117720900|117742339	ENSSSCG00000006864	exon	1.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.071	0.0	0.0	0.0	0.0	0.0	0.119	0.065	1.0	0.005	0.014	0.036	0.024	1.0	0.005	0.0
16:65718684|65754353	ENSSSCG00000017052	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.323	0.0	0.0	0.195	0.048	0.148	0.0	0.114	0.0	0.0
